Company name,Phone number,website (Homepage),Location,Company type,Company Description by Thomasnet,Company Description by the company,Linkedin URL,Annual Sales:,No of Employees:,MANUFACTURING SERVICES,ALL PRODUCTS / SERVICES
Toronto CT Locksmiths,647-558-4654,https://www.toronto-ct-locksmiths.ca/,"Toronto, ON M6K1B2",Service Company,"Locksmith services.  Capabilities include lock change, rekeying, and access control. CCTV, access control, intercom, and master key lock system installation is also available. Emergency services available 24/7.",,,Not Available,1-9  Employees,Access Control Systems,"All Products / Services

Controls and Controllers
Intercoms
Locksmiths


Maintenance and Repair Services
Security Systems"
"LynxSystems, LLC",918-728-6000,http://lynxsystemsusa.com/,"Tulsa, OK 74128",Turnkey Systems Integrator,"Design, project management and installation of low voltage structured cabling systems. Products include video surveillance systems, voice and data cables, access control systems, recording systems, CCTV equipment, card readers, audio-visual equipment, monitoring and paging systems.",,,Not Available,Not Available  Employees,"Access Control Systems
Control Systems


Controls
Controls: Access","All Products / Services

Audio Visual (AV) Equipment
CCTV Equipment
Controls and Controllers
Electric Wire, Cable and Cable Assemblies
Fiber Optic Cable and Cable Assemblies


Monitoring Systems
Pagers
Recorders
Scanners / Readers
Surveillance Equipment"
"North American Fence and Railing, Inc.",510-436-0755,http://www.noramfence.com/,"Oakland, CA 94606",Turnkey Systems Integrator,"Design and installation of automated entry and surveillance systems for commercial, corporate, government, airports and hospitality industries. Products include access control systems, digital recording systems, CCTV and gate operators. Markets served include federal, state, county, municipal, solar farms, data storage facilities, toxic waste sites, petrochemical, power utility, water utility, shipping ports, correctional facilities and military.",,,Under $1 Mil,1-9  Employees,"Access Control Systems
Access Control Systems: Integrated


Controls: Access","All Products / Services

Barricades
Cameras
CCTV Equipment


Controls and Controllers
Recorders
Surveillance Equipment"
Cincinnati Time Recorder,800-777-5226,https://www.ctrny.com/,"New York, NY 10010",Turnkey Systems Integrator,"Systems Integrator that designs, sells, installs and maintains access control, video surveillance, time & attendance and parking control systems for stand alone or networked applications. Sales staff will assist in crafting solutions that are tailored to company's specific needs. Factory trained and certified support staff and field technicians perform installations and technical diagnostics and support, ranging from computer software troubleshooting to electro-mechanical repair. Product solutions include badge readers and interface terminals, biometric readers, cameras, DVR's, barrier gates and parking revenue control equipment that can be seamlessly integrated to Access, Time & Attendance and Parking Control software packages designed to meet unique system requirements. Electronic and mechanical stand alone time clocks and a full line of accessories and supplies are also available; ranging from badges, power supplies and door hardware to time cards, racks, ribbons and tickets.",,,$1 - 4.9 Mil,10-49  Employees,Access Control Systems,"All Products / Services

Attendance Systems
Badges
Cards
Clocks
Controls and Controllers
Hardware


Identification Products
Parking Lot Products
Power Supplies
Racks
Recorders
Software"
International Tela-Com,800-777-6077,http://www.itcsolutions.us/,"Fletcher, NC 28732",Turnkey Systems Integrator,"Design, installation and integration of security, data and electrical systems for commercial, residential and industrial markets. Products include video surveillance, CCTV systems, access control systems, structured cabling, phone, voice and paging systems.",,,Under $1 Mil,1-9  Employees,"Access Control Systems
Controllers


Controls
Controls: Access","All Products / Services

Cameras
Communication Systems
Controls and Controllers
Electric Wire, Cable and Cable Assemblies
Monitors
Pads


Pagers
Recorders
Sensors / Detectors / Transducers
Stations
Surveillance Equipment"
Bridgepoint Systems,800-562-5875,http://www.bridgepointsystems.com,"San Leandro, CA 94577",Manufacturer,"Manufacturer of physical access control systems meets the latest standards.  Products include card readers: contact, contactless, biometric scanners, temporary access control cards; contact, contactless and dual interface, single door and networked PACS.",,,Under $1 Mil,1-9  Employees,Access Control Systems,"All Products / Services

Cards
Controls and Controllers


Scanners / Readers"
Habtech,905-612-8259,https://habtech.ca/,"Mississauga, ON L5T1A1",Turnkey Systems Integrator,"Turnkey systems integrator of security systems. Products include communication, building automation, industrial control and access control systems, controllers, CCTV, intercom public address systems, lighting controls, alarm management systems, perimeter intrusion detection, nurse call and patient wandering systems, intercoms, fire alarms and perimeter security systems.",,,$1 - 4.9 Mil,1-9  Employees,"Access Control Systems
Access Control Systems: Integrated
Control Systems
Control Systems: Industrial
Controllers


Controllers: Industrial
Controls
Controls: Building Automation
Controls: Industrial
Controls: Integration

View all Controls and Controllers categories","All Products / Services

Alarms
Automation Systems
Call Cords and Systems
Communication Systems
Controls and Controllers
Integration Services


Intercoms
Public Address (PA) Systems
Security Systems
Sensors / Detectors / Transducers
Software
Telecommunications Equipment"
Eagle Locksmith & Garage Door,240-855-0493,https://www.eaglelocksmithservice.com/,"Beltsville, MD 20705",Service Company,"Commercial locksmith services including master key services, locks and safes re-keys, intercom and access control systems, keypad entry, security systems and more. Capabilities include installation, repair and maintenance and 24/7 availability.",,,Not Available,1000+  Employees,Access Control Systems,"All Products / Services

Controls and Controllers
Intercoms


Maintenance and Repair Services
Security Systems"
North American Security,404-294-7222,http://www.nasecurity.com,"Clarkston, GA 30021 | Locations",Distributor,"Design, install & service burglar alarms, fire alarms, camera systems, access control & gate systems. Patrol & guard services, alarm, fire alarm & video monitoring & fire inpections.",,,Under $1 Mil,10-49  Employees,Access Control Systems,"All Products / Services

Alarms
Controls and Controllers


Inspection Services
Installation Services"
"West Coast Security, Inc.",800-421-2585,https://www.westcoastsecurityinc.us/,"San Carlos, CA 94070",Turnkey Systems Integrator,"Design and installation of fire and intrusion alarm systems for corporate, commercial and industrial sectors. Products include emergency broadcasting systems, communications, computer data storage systems, CCTV, video surveillance and access control systems.",,,$1 - 4.9 Mil,10-49  Employees,"Access Control Systems
Access Control Systems: Biometric


Card Access Systems","All Products / Services

Alarms
Biometric Devices
Cards
Communication Systems
Controls and Controllers
Intercoms


Networks
Racks
Surveillance Equipment
Switches
Telephones"
Garrett Metal Detectors,800-234-6151,https://garrett.com/,"Garland, TX 75042",Manufacturer,"ISO 9001:2000 certified. Manufacturer and designer of metal detectors for security, law enforcement, tactical, humanitarian countermine or explosive remnants of war (ERW) search and treasure hunting applications. Submersible, walk-through, hand-held, wireless, thermal screening and pulse induction type metal detectors available. Accessories such as prospecting pans, bags, books, gear, headphones, recovery tools, search coils, casters, battery modules, digital infrared non-contact thermometers, travel cases and battery chargers also offered. Suitable for security of airports, courtrooms, hospitals, schools, correctional facilities, public arenas and government buildings. 24 month warranty. Made in the USA.","In the mid-1960s Charles and Eleanor Garrett introduced the world to The Hunter, the first Zero Drift, Dual Searchcoil detector ever made. And with it they espoused a new philosophy that challenged the way the world would forever view the metal detection industry. ""We will build the best possible metal detector and offer the best customer service,"" they said. 

40 years later, as you can imagine, we're still passionate about our detectors. In fact, you might even say we're a little over zealous. But, whether your treasure's been resting at the bottom of the sea for centuries, buried in an old battlefield for decades or lost at the park yesterday, you can rest assured Garrett has engineered the right detector that will fit your needs and budget.",,$25 - 49.9 Mil,100-199  Employees,"Access Control Systems


Access Control Systems: Metal Detector & X-Ray","All Products / Services

Airport Equipment
Bags
Barriers
Controls and Controllers
Covers
COVID-19 Response
Headphones
Hobby Equipment
Law Enforcement Equipment
Locators
Medical Products and Hospital Equipment
Pans


Pointers
Pouches
Probes
Scanners / Readers
Scoops
Security Systems
Sensors / Detectors / Transducers
Separators
Sports Equipment
Thermometers
Trowels"
GSC Systems,850-243-8812,https://gscsystems.net/,"Fort Walton Beach, FL 32548",Turnkey Systems Integrator,"Electronic systems integrators of security and communication systems. Integrations of audio and video surveillance systems, network systems, intrusion detectors and access control systems are available. Markets served include government, military, industrial, commercial and residential.",,,$1 - 4.9 Mil,10-49  Employees,Access Control Systems,"All Products / Services

Communication Systems
Controls and Controllers
Integration Services
Network Equipment


Security Systems
Sensors / Detectors / Transducers
Surveillance Equipment"
Accutel Total Solution,813-920-0085,https://www.accutel.us/,"Tampa, FL 33618",Turnkey Systems Integrator,"Distributor and installer of communications equipment, information technology systems and security systems. Products include business phone systems, structured network, voice and data cabling systems, servers, access control systems, CCTV systems, camera systems and video recorders.",,,Not Available,10-49  Employees,Access Control Systems,"All Products / Services

Cameras
CCTV Equipment
Communication Systems
Controls and Controllers
Electric Wire, Cable and Cable Assemblies
Hardware
Integration Services
Management Systems


Network Equipment
Recorders
Security Systems
Servers
Surveillance Equipment
Telephone Systems
Telephones"
Jaco systems,608-788-2688,http://www.jacosystems.com,"Stoddard, WI 546589",Turnkey Systems Integrator,"System integrator of security and life safety systems. Security and access control equipment, closed circuit TV equipment, fire alarms and electronic control systems are available. Services include design and installation.",,,$1 - 4.9 Mil,1-9  Employees,"Access Control Systems
Control Systems


Controls: Access
Electronic Control Systems","All Products / Services

Alarms
CCTV Equipment


Controls and Controllers
Security Systems"
SDG Hollow Metals,888-695-4368 (fax),http://sdghollowmetals.com/,"Jackson, WI 53037",Distributor,"Distributor of doors, architectural glass and door hardware and accessories. Types of doors include galvanized hollow metal doors, fiberglass-aluminum doors, plywood and architectural wooden doors. Hardware products including electric strikes, hinges, exit alarms, lock protectors, locks, holders, flush bolts, closers, openers and exit devices are available. Installation services are offered.",,,Under $1 Mil,1-9  Employees,Access Control Systems,"All Products / Services

Alarms
Architectural Products
Bolts
Bumpers
Closers
Controls and Controllers
Device Operators
Doors
Edgings and Edges
Entrances
Exit Devices
Frames
Hardware
Hinges


Holders
Jambs
Locks
Loops
Louvers
Openers
Power Supplies
Protectors
Seals
Sensors / Detectors / Transducers
Stops
Strikes
Stripping
Sweeps

View all products / services offered"
"Comprehensive Control Systems, Inc.",714-669-8603,http://compcontrolsys.com,"Irvine, CA 92614",Manufacturer,"Manufacturer of access control products for copiers, printers, digital equipment, fax machines, microfilm printers, microfilm readers, telephone systems and electronic devices. Products include magnetic and smart cards, keyboard entry devices, touch-screens, swipe readers and software.",,,Not Available,Not Available  Employees,"Access Control Systems
Card Access Systems
Control Systems
Control Systems: Industrial
Controllers


Controllers: Industrial
Controllers: Printer
Controls
Controls: Access
Controls: Industrial","All Products / Services

Cards
Controls and Controllers
Entry Systems


Scanners / Readers
Screens
Software"
"Anviz Global, Inc.",855-268-4948,https://www.anviz.com/,"Tampa, FL 33634",Manufacturer,"Manufacturer of biometric technology products. Products include face recognition systems, fingerprint readers and scanners, software and access control systems, time and attendance controls. Markets served include government, transportation, healthcare, education, commercial, retail, and commercial sectors.",,,Under $1 Mil,1-9  Employees,"Access Control Systems
Access Control Systems: Biometric


Access Control Systems: Facial Recognition","All Products / Services

Biometric Devices
Cameras
Controls and Controllers
Identification Products


Identifiers
Scanners / Readers
Security Systems
Software"
Homeland Safety Systems Inc.,318-221-8062,https://www.homelandsafetysystems.com/,"Shreveport, LA 71107",Turnkey Systems Integrator,"Systems integrator of communication and security systems for commercial, residential, industrial and government sectors. Products include burglar systems, CCTV surveillance systems, remote video transmission, access control systems, paging, intercom, telecom video conferencing systems, audio and video systems.",,,$1 - 4.9 Mil,1-9  Employees,"Access Control Systems
Control Systems


Controls: Access","All Products / Services

CCTV Equipment
Communication Systems
Conferencing Equipment
Controls and Controllers
Installation Services
Integration Services
Intercoms


Monitoring Systems
Pagers
Safety Equipment
Security Systems
Surveillance Equipment
Telephones"
"Joint Network Communications Technologies, Inc.",770-924-8244,https://www.jointnetwork.com/index.html,"Mableton, GA 30126",Turnkey Systems Integrator,"System integrator of surveillance security systems. Products include electronic security, video monitoring, access control, CCTV, electronic devices, cameras and digital recorders. Markets served include commercial and residential.",,,Under $1 Mil,1-9  Employees,Access Control Systems,"All Products / Services

Cameras
CCTV Equipment
Controls and Controllers
Monitors


Recorders
Security Systems
Surveillance Equipment"
"Highpower Security Products, LLC",800-348-2263,https://highpowersecurity.com/,"Meriden, CT 06450",Manufacturer,"Manufacturer of high performance access controls & security equipment. Design assistance of complete access control systems. Products include electromagnetic locks, power supplies, door controllers, push switches, proximity card readers, magnetic strip readers, stand along barcode readers, surface mounted controls, card printers & door control software.",,,Not Available,Not Available  Employees,"Access Control Systems


Controls: Door","All Products / Services

Controls and Controllers
Locks


Power Supplies
Scanners / Readers"
San Diego CCTV Pros,858-222-7547,https://sandiegocctvpros.com/,"San Diego, CA 92111",Manufacturer,"Distributor of CCTV and surveillance products for the construction site, parking lot, shipping port, recreational, defense, distribution, golf course, government office, museum, business and airport hangar applications. Products include CCTV cameras and video surveillance, access control and intercom systems. CCTV planning, layout, installation, repair, maintenance, remote monitoring and virtual security guard services are also offered. Mobile surveillance tower nad trailer leasing services are available.",,,Not Available,Not Available  Employees,"Access Control Systems
Access Control Systems: Fingerprint


Control Systems","All Products / Services

Cameras
CCTV Equipment
Communication Systems


Controls and Controllers
Intercoms
Surveillance Equipment"
Sentinel Alar Inc.,800-874-2050,http://www.sentinelalarmandsound.com/index.html,"Michigan City, IN 46360",Turnkey Systems Integrator,"Design, build and installation of security systems for residential, commercial, and industrial markets. Products include hold-up, burglar and fire alarm systems, police and central station monitoring systems, fire detectors, surveillance cameras, home theater systems and telephone systems.",,,Not Available,10-49  Employees,Access Control Systems,"All Products / Services

Alarms
Cameras
Controls and Controllers
Device Operators
Entry Systems
Home Theater Systems
Installation Services


Integration Services
Locks
Monitoring Systems
Pads
Security Systems
Sensors / Detectors / Transducers
Telephone Systems"
Hubbell Lighting,864-678-1000,https://www.hubbell.com/hubbelllightingci/en,"Greenville, SC 29607",Manufacturer,"Manufacturer of lighting, controls and components for a wide variety of vertical markets including automotive, commercial, educational, hazardous location, healthcare, horticulture, hotel property, industrial, retail and residential. Market segments include both indoor and outdoor products for commercial, architectural, residential and sports lighting. Product categories include but are not limited to outdoor area lights, street lighting, facade lighting, bollards, in-ground, and landscape. Indoor products include recessed, suspended, surface and wall mount. All products are offered with appropriate, customer focused options and are built to rigorous specifications. Available in LED, fluorescent, HID, incandescent, induction, and low voltage light sources.","Hubbell Incorporated, with a history dating back to 1888, began a series of acquisitions of prominent lighting businesses in 1963 that ultimately constituted Hubbell Lighting, Inc. In 2002, Hubbell acquired Lighting Corporation of America in one of the largest acquisitions in the history of the lighting industry, transforming Hubbell Lighting into one of the largest lighting manufacturers in North America.

As a core business platform of Hubbell Incorporated, Hubbell Lighting draws great inspiration from the company's long history of proven performance since 1888 and its culture of new product innovation.

Core technology organization focused on developing new lighting technologies

Twenty three brands of practical, innovative products and services offer lighting solutions for virtually every application

State-of-the-art research and development labs mean faster-to-market innovative product development

Largest offering of LED residential and commercial fixtures recognized by the Illuminating More... Engineering Society of North America (IESNA).

 With a commitment to achieving excellence and a focus on being recognized as the best lighting company in the industry, Hubbell Lighting knows that exceptional customer support demands professionalism before and long after the sale. Our Customer Support service operates 8:00am - 8:00pm EST Monday - Friday, providing 60 hours per week of customer support, a level much higher than industry standards. Less",www.linkedin.com/company/hubbell-lighting,$250 Mil. and over,1000+  Employees,"Access Control Systems
Building Controls: Open Systems
Control Equipment & Components
Control Systems
Control Systems: Industrial


Control Systems: Sensor
Controllers
Controllers: Automation
Controllers: Industrial
Controllers: Motion

View all Controls and Controllers categories","All Products / Services

Adapters
Arms
Baffles
Ballasts
Bases
Batteries
Bollards
Caps
Cards
Cells


Cold Chain Equipment
Conditioners
Controls and Controllers
Covers
Cylinders
Data Loggers
Diffusers
Electric Wire, Cable and Cable Assemblies
Emergency Power & Lighting Supplies
Enclosures

View all products / services offered"
"Keller's, Inc.",800-248-1301,https://www.kellersinc.com/,"Wilmington, NC 28411",Distributor,"Fire Protection Specialists (Designers/Dists.), Engineered Fire Protection Systems: Fire Alarm, Detection, & Control (Intelligent & Conventional), Gas Detection, Suppression (Manual & Automatic, CO2, Clean Agents, FM-200, FE-13, Dry Chemical, Foam, Water Mist), Special Hazards (West Bench, Power Plants, LNG Facilities, Platforms & Rigs), Spare Parts (Detectors, Bells, Strobes, Horns, Pull Stations, On Quick Ship Program). Turnkey Systems; Equipment, Engineering, System Integration, Design, Site Surveys, Specification Preparation, Installation, Contract Management. Full Line Stocking Distributors. Representing Leading U.S. & International Manufacturers",,,$10 - 24.9 Mil,10-49  Employees,Access Control Systems,"All Products / Services

Alarms
Batteries
Battery Components
Bells
Controls and Controllers
Enclosures
Engineering Services
Extinguishers
Fire Protection Products


Horns
Locks
Photoelectronic Equipment
Protectors
Research, Design and Development Services
Security Systems
Sensors / Detectors / Transducers
Speakers
Televisions"
BlackHawk Datacom,337-593-8700,https://www.blackhawkdc.com/,"Lafayette, LA 70506",Turnkey Systems Integrator,"Designer and installer of Datacom systems and related products for mission critical operations. Selection includes managed network systems, managed security systems, managed automation systems and information management systems. Additional services include engineering, procurement and construction. Serving the oil, gas, maritime and utilities markets.",,,Not Available,Not Available  Employees,"Access Control Systems
Control Systems


Controls: Pump","All Products / Services

Communication Systems
Controls and Controllers
Hardware
Integration Services
Managed Network Services
Management Systems
Monitoring Systems


Monitors
Network Equipment
Security Systems
Sensors / Detectors / Transducers
Software
Software Services
Surveillance Equipment"
"Digital Air Control, Inc.",713-975-8160,http://www.dac-inc.com/,"Houston, TX 77092",Turnkey Systems Integrator,"Design, build and installation of security, surveillance, access control and HVAC automation systems. Products include automation equipment, security systems, video surveillance equipment, lighting controls and access control equipment. Markets served include commercial, residential and industrial.",,,$5 - 9.9 Mil,10-49  Employees,"Access Control Systems


Controls: Lighting","All Products / Services

Automation Services
Automation Systems
Controls and Controllers
HVAC Equipment


Integration Services
Security Systems
Surveillance Equipment"
UnikCCTV,708-841-8300,https://www.unikcctv.com/,"Dolton, IL 60419-2217",Distributor,"Distributor of electronic security and communication systems. Microphones, transceivers, wireless transmitters, door lock and access control systems are available. BNC Connectors, adapters, mounting brackets, power supplies, cables, CCTV cameras and intercoms are also offered.",,,Not Available,Not Available  Employees,"Access Control Systems
Access Control Systems: Biometric
Access Control Systems: Facial Recognition


Access Control Systems: Fingerprint
Access Control Systems: Proximity","All Products / Services

Adapters
Brackets
Cameras
Cards
CCTV Equipment
Connectors
Controls and Controllers


Hardware
Intercoms
Microphones
Power Supplies
Security Systems
Transceivers
Transmitters"
"Athenx, Inc.",858-505-8025,http://www.athenxinc.com,"National City, CA 91950",Turnkey Systems Integrator,"Design and implementation of integrated surveillance and incident management systems for public safety, maritime, department of defense, homeland security and anti-terrorism force protection arenas. Services include sensors, cameras, thermal imagers, IR and visible illuminators, laser range finders, communication antennas, acoustic devices, long range analytics and plate readers.",,,$1 - 4.9 Mil,1-9  Employees,"Access Control Systems
Control Systems
Control Systems: Sensor


Controls: Access
Video Controllers","All Products / Services

Antennas
Cameras
CCTV Equipment
Controls and Controllers
Distribution Systems
Finders
Identification Products
Identifiers
Illuminators
Imaging Equipment
Information Systems
Integration Services


Locators
Mass Notification Systems
Networks
Protectors
Radar Systems
Routers
Scanners / Readers
Sensors / Detectors / Transducers
Software
Speakers
Surveillance Equipment
Trackers

View all products / services offered"
"NCC Systems, Inc.",800-724-3480,http://nccsystems.com/,"Potsdam, NY 13676 | Locations",Turnkey Systems Integrator,"Turnkey system integrator of electronic systems. Capabilities include design, installation, and maintenance of burglary/security systems, access control systems, video surveillance systems, fire protection systems, PA systems, telephone systems, nurse call systems, data/fiber cabling systems, fire extinguishers, and security monitoring systems. Works with the healthcare, commercial, education, government, and industrial industries.",,,Not Available,10-49  Employees,Access Control Systems,"All Products / Services

Alarms
Automation Systems
Call Cords and Systems
Cameras
Controls and Controllers
Electric Wire, Cable and Cable Assemblies
Extinguishers
Fiber Optic Cable and Cable Assemblies
Fire Protection Products


Inspection Services
Installation Services
Lights
Monitoring Systems
Public Address (PA) Systems
Security Systems
Surveillance Equipment
Telephone Systems"
SurveillanceGrid Company,800-528-8184,https://www.surveillancegrid.com/,"Morgan Hill, CA 95037",Turnkey Systems Integrator,"Integration services for video surveillance cameras and systems. Products include access control, UAVs, wireless networks, wireless camera bundles and security systems. Capabilities include design, installation, testing and optimization services. Markets served include law enforcement agencies, commercial, government and solar industries and residential communities.",,,$1 - 4.9 Mil,1-9  Employees,"Access Control Systems
Controls


Controls: Access","All Products / Services

Automation Services
Automation Systems
Cameras
Controls and Controllers


Integration Services
Security Systems
Surveillance Equipment"
Alden Lock & Security Inc.,617-484-2239,https://www.aldenlockandsecurity.com/,"Watertown, MA 02472",Turnkey Systems Integrator,"Systems integrator of security systems for residential and business sectors. Products include access controls, automatic door and key systems, lock and door hardware, deadbolts, card access systems, fire and burglar alarms, closed circuit televisions, intercoms and electric lock systems, safes and security locks.",,,Under $1 Mil,1-9  Employees,"Access Control Systems


Card Access Systems","All Products / Services

Alarms
CCTV Equipment
Controls and Controllers
Hardware
Integration Services


Intercoms
Locks
Safes
Security Systems"
ID Card Group,877-868-0012,https://www.idcardgroup.com/,"West Sacramento, CA 95691",Distributor,"Distributor of identification card equipment, supplies & accessories. Products include card printing equipment, access control products, ID hardware & data capture equipment. Card printing equipment & accessories such as card printer ribbons, PVC cards, ID card & badge software, ID card systems, cameras, printer add-ons, over-laminates & printer cleaning products are available. ID card accessories include lanyards, lanyard attachments, strap clips, badge clips, badge reels, badge holders, badging accessories, wrist bands & luggage tags. Access control proximity cards, laminators, slot punches, corner rounders & photo die cutters are available. Proximity cards, marketing cards, promotional cards, phone & gift cards, special event cards, discount cards & name badge cards can be customized as per specifications. ID equipment is available on lease.","ID Card Group is your trusted source for photo identification and access control.

Since 2003, we've served over 55,000 satisfied customers with affordable ID products and fast, friendly service. We carry over 1,000 ID printers, supplies and accessories - hand selected by our ID experts - and backed by our low price guarantee and free shipping. 

 - Identification and access control products

 - Promotional products for loyalty or membership programs

 - Gift, payment, or phone cards

 - Complete ID systems and starter kits

Top Brands & Free Phone Support

We carry ID card printers and supplies from leading manufacturers including Zebra Technologies, Magicard, Evolis, Datacard, Fargo and HID. We also have a huge selection of ID accessories, including badge holders, badge reels, ID strap clips and neck lanyards, as well as access control cards from HID, Indala, Casi-Rusco & Keri Systems. We also offer toll-free phone support with our factory-trained service techs.

Custom Printing

We can help you More... design and print custom ID cards/badges and custom lanyards. 

 Why Shop ID Card Group?

  - Over 55,000 satisfied customers

  - Shopper Approved Merchant

  - Free shipping on most $100+ orders

  - Price Match Guarantee

  - Friendly ID Expert staff

  - Toll-free phone support

  - Factory-trained Service Techs

  - BBB A+ Rated

 To learn more, call - whatever your ID needs are, we'll make it easy for you!

 Be sure to check out the ID Card Group Blog for reviews, specials, how-to advice and more. Less",www.linkedin.com/company/id-card-group,$1 - 4.9 Mil,1-9  Employees,"Access Control Systems
Access Control Systems: Fingerprint


Access Control Systems: Proximity","All Products / Services

Advertising Specialties, Novelties, and Promotional Products
Badge Making Machines
Badge Parts
Badges
Bands
Beads
Cameras
Cards
Clips
Controls and Controllers
Encoders
Hardware
Holders


Identification Products
Identifiers
Laminators
Lanyards
Placards
Pouches
Printers
Printheads
Printing Equipment and Supplies
Ribbons
Scanners / Readers
Straps
Tags"
BT Rockford,440-926-6682,https://btrockford.com/,"Grafton, OH 44044",Turnkey Systems Integrator,"Designer and installer of security and communications systems. Products include A/V surveillance systems, access control systems, alarms, entry systems, GPS trackers, door and gate controls, security lighting, projectors, HDTV antennas and business phone systems. IT services also available.",,,Not Available,1-9  Employees,"Access Control Systems


Access Control Systems: Biometric","All Products / Services

Alarms
Antennas
Communication Systems
Consoles
Controls and Controllers
Entry Systems
Fire Fighting Electronics
Global Positioning Systems (GPS)
Hardware


Identification Products
Identifiers
Integration Services
Lights
Projectors
Security Systems
Surveillance Equipment
Telephones
Wildfire Response"
Knox Co.,800-552-5669,https://www.knoxbox.com/,"Phoenix, AZ 85027",Manufacturer,"Manufacturer Of High Security Knox-Box® Rapid Entry System For Fire Department, Law Enforcement & Proprietary Use At Industrial, Commercial & Residential Properties. Key Lock Boxes, Vaults, Cabinets, Electronic Key Switches, Padlocks, Master Key Security System, Locking Sprinkler FDC Caps, & Knox-Scan Infrared Heat Sensor. The Knox System Reduces Response Time, Property Damage & The Liability For Lost Keys",,,Not Available,50-99  Employees,Access Control Systems,"All Products / Services

Access Equipment
Appliances
Boxes
Cabinets
Controls and Controllers
Doors
Enclosures
Fittings
Keys


Locks
Management Systems
Safety Equipment
Security Systems
Sensors / Detectors / Transducers
Switches
Thermometers
Vaults"
"Fuller Fire & Safety Equipment, Inc.",706-327-1138,https://www.fullerfireinc.com/,"Columbus, GA 31901",Turnkey Systems Integrator,"Design and installation of fire and safety systems for commercial and industrial markets. Products include fire extinguishers, card access, camera, kitchen hood, suppression, security, surveillance, fire alarm, and sprinkler systems.",,,Not Available,Not Available  Employees,"Access Control Systems


Card Access Systems","All Products / Services

Alarms
Cameras
Controls and Controllers
Emergency Power & Lighting Supplies
Extinguishers
Hoods
Hurricane Response
Inspection Equipment


Installation Services
Integration Services
Lights
Protectors
Safety Equipment
Security Systems
Sprinklers
Surveillance Equipment"
"Advantage Low Voltage, Inc.",509-994-2502,https://advantagelowvoltage.com/,"Elk, WA 99009",Turnkey Systems Integrator,"Design and installation of low voltage electrical systems. Products include fire and burglar alarms, access control systems, cabling systems, CCTV, intrusion systems, and surveillance systems.",,,Under $1 Mil,1-9  Employees,"Access Control Systems
Control Systems


Controls: Access","All Products / Services

Alarms
Cameras
Controls and Controllers
Electric Wire, Cable and Cable Assemblies


Electrical Equipment
Installation Services
Surveillance Equipment"
MCM Integrated Systems,818-780-3800,http://www.mcmintegrated.com,"Van Nuys, CA 91406",Service Company,"Security installation and design company. Products from Sielox, HID, KapLogic, Gunnebo, DDN, FLIR, Bosch, Aiphone, TOA Electronics and Louroe Electronics. Clients include government agencies, corporations, banks and hospitals.",,,$5 - 9.9 Mil,10-49  Employees,Access Control Systems,"All Products / Services

Archive Systems
Communication Systems
Controls and Controllers


Installation Services
Security Systems
Turnstiles"
"System Spec, Inc.",714-817-8379,https://www.systemspec.net/,"Walnut, CA 91789",Turnkey Systems Integrator,"Design, build and installation of audio visual systems. A/V distribution system, security displays, camera controls, computer and video displays, sound and microphone systems are available.",,,$1 - 4.9 Mil,10-49  Employees,"Access Control Systems


Control Systems","All Products / Services

Audio Visual (AV) Equipment
Communication Systems
Controls and Controllers
Displays


Installation Services
Integration Services
Projectors"
Digital Roads Incorporated,303-422-4500,http://www.digitalroads.com,"Golden, CO 80401",Turnkey Systems Integrator,"Designing, installation and integration of automated control, audio-visual access control and surveillance systems. Products include digital signage systems, videoconferencing, white boards, cameras, intercoms and contact closures. Markets served include corporate, education, healthcare, government and entertainment sectors.",,,$5 - 9.9 Mil,10-49  Employees,"Access Control Systems
Access Control Systems: Integrated


Controls: Interface","All Products / Services

CAD / CAM Systems
Cameras
Controls and Controllers
Integration Services
Interfaces


Monitors
Security Systems
Sensors / Detectors / Transducers
Signs
Surveillance Equipment"
Invictus Networks LLC.,503-635-2562,https://www.invictuswireless.com/Default.asp,"Tigard, OR 97223",Turnkey Systems Integrator,"Turnkey systems integrator of wireless systems. Capabilities include design and installation of network systems, broadband wireless access control systems, video surveillance and monitoring systems and SCADA systems.",,,Under $1 Mil,1-9  Employees,"Access Control Systems
Controls: Access


Controls: Remote
Wireless Remote Controls","All Products / Services

Controls and Controllers
Monitoring Systems
Network Equipment


Networks
Surveillance Equipment
Telemetry Systems"
"Contech Control Services, Inc.",281-471-8010,https://www.contechnet.com/,"La Porte, TX 77571",Turnkey Systems Integrator,"Turnkey systems integrator of process automation and control systems. Products such as DCS, PLC, alarm and alarm management systems, logic and interlock systems, data acquisition, HVAC, vibration and proximity monitoring systems, communication, combustible gas and flame detection systems, process analyzers, closed circuit TV and heat tracing systems can also be installed.",,,$50 - 99.9 Mil,200-499  Employees,"Access Control Systems
Control Systems
Control Systems: Industrial


Controls
Controls: Industrial","All Products / Services

Alarms
Analyzers
Automation Systems
Consulting Services
Controls and Controllers


Data Acquisition Systems
Engineering Services
Integration Services
Security Systems
Switchgear"
