Company name,Phone number,website (Homepage),Location,Company type,Company Description by Thomasnet,Company Description by the company,Linkedin URL,Annual Sales:,No of Employees:,MANUFACTURING SERVICES,ALL PRODUCTS / SERVICES
Accutel Total Solution,813-920-0085,https://www.accutel.us/,"Tampa, FL 33618",Turnkey Systems Integrator,"Distributor and installer of communications equipment, information technology systems and security systems. Products include business phone systems, structured network, voice and data cabling systems, servers, access control systems, CCTV systems, camera systems and video recorders.",,,Not Available,10-49  Employees,"Communication Equipment: Digital
Communication Equipment


Communication Systems
Data Communication Equipment & Systems","All Products / Services

Cameras
CCTV Equipment
Communication Systems
Controls and Controllers
Electric Wire, Cable and Cable Assemblies
Hardware
Integration Services
Management Systems


Network Equipment
Recorders
Security Systems
Servers
Surveillance Equipment
Telephone Systems
Telephones"
"Westward Communications, Inc.",925-606-8227,http://www.wwcomm.net,"Livermore, CA 94551",Turnkey Systems Integrator,"Distributor and installer of telecommunications, networking and surveillance systems. Products include business phone systems, VoIP phone systems, voice data video network cabling, fiber optic networking hardware, access control systems and CCTV equipment.",,,$5 - 9.9 Mil,1-9  Employees,"Communication Equipment: Digital
Communication Equipment


Communication Systems: Fiber Optic
Data Communication Equipment & Systems","All Products / Services

Cameras
CCTV Equipment
Communication Systems
Controls and Controllers
Hardware
Integration Services


Network Equipment
Power Supplies
Recorders
Surveillance Equipment
Telecommunications Equipment
Telephone Systems"
Green Mountain Communications,603-717-7117,https://greenmountaincommunications.com/,"Pembroke, NH 03275",Turnkey Systems Integrator,"Design and installation of wired/wireless communication systems. Distributed antenna systems and two-way radio systems can be designed and installed. Capabilities include engineering, furnishing, consulting, microwave backhaul, maintenance, rental and fleet, FCC licensing and tower services. Markets served include government, utility, enterprises, healthcare institution, and educational industries.",,www.linkedin.com/company/green-mountain?trk=hb_tab_compy_id_3157196,Not Available,Not Available  Employees,"Communication Equipment: Digital
Command, Control & Communications Systems
Communication Equipment
Communication Products, Components & Systems
Communication Systems


Communication Systems: Mobile Voice
Communication Systems: Wireless
Data Communication Equipment & Systems
Data Communication Systems: Broadband
Data Communication Systems: Wireless

View all Communication Systems categories","All Products / Services

Antennas
Communication Systems
Disaster Preparedness Supplies
Fire Fighting Electronics


Hurricane Response
Integration Services
Radios
Wildfire Response"
"Nureva, Inc.",855-568-7382,https://www.nureva.com/,"Calgary, AB T2P3C5",Manufacturer,"Manufacturer of communications systems and related products. Selection includes audio and visual conferencing systems and software. Serving global enterprises, consulting organizations, small businesses, primary and secondary schools and post-secondary institutes.",,,Not Available,Not Available  Employees,"Communication Equipment: Digital
Communication Equipment


Communication Systems","All Products / Services

Communication Systems
Conference Room Equipment


Conferencing Equipment
Software"
Talamas,617-928-0788,https://www.talamas.com/,"Newton, MA 02458-1023",Distributor,"Distributor of video, audio, communication and digital cinema equipment for the film, television and digital content industries. Products include video cameras, camera accessories, lighting, grips, recorders, monitors, mixers, preamps, microphones, headphones, communication devices and power supplies. Equipment rentals also available.",,,Not Available,50-99  Employees,"Communication Equipment: Digital


Communication Equipment","All Products / Services

Amplifiers
Audio Visual (AV) Equipment
Batteries
Camera Parts
Cameras
Chargers
Communication Systems
Headphones
Headsets
Lenses


Lights
Microphones
Mixers
Monitors
Motion Picture Equipment
Power Supplies
Projectors
Recorders
Rental and Leasing Services
Television Station Equipment"
Link Labs,202-524-1390,https://www.link-labs.com/,"Annapolis, MD 21401",Manufacturer,"Manufacturer of communication solutions for Internet of Things applications. Products include RF transfer modules, gateways and networks. Industries served include the intelligence community, department of defense and telecommunications.",,,Under $1 Mil,10-49  Employees,"Communication Equipment: Digital
Communication Equipment
Communication Products, Components & Systems
Communication Systems
Communication Systems: RF


Communication Systems: Wireless
Data Communication Equipment & Systems
Data Communication Systems: RF
Data Communication Systems: Wireless
Digital Communication Systems","All Products / Services

Communication Systems
Gateways
Links


Networks
Routers"
Torrence Sound,419-661-0678,https://torrencesound.com/,"Perrysburg, OH 43551",Turnkey Systems Integrator,"Design, integration, and installation of sound, video, security, and communication systems. Offers networking and integration of fire alarm and security, video conferencing, nurse call and intercom, arena and auditorium sound, and video surveillance systems. Available with various system components such as theatrical lighting, loudspeakers, security equipment, video recording, editing, and production equipment, and communication devices. Capabilities include 24/7 technical support, inspection and maintenance, on-site staff training, acoustical consulting, and system optimization. Also distributes microphones, stands, receivers, wireless transmitters, and nurse call systems. Provides diagnostic, engineering, consultation, and repair services.",,,$5 - 9.9 Mil,10-49  Employees,"Communication Equipment: Digital
Audio Communication Systems
Command, Control & Communications Systems
Communication & Connectivity Devices
Communication Components & Subsystems


Communication Equipment
Communication Products, Components & Systems
Communication Systems
Communication Systems: Wireless
Systems: Intercommunicating","All Products / Services

Aids
Alarms
Amplifiers
Arrays
Audio Visual (AV) Equipment
Call Cords and Systems
Cameras
CCTV Equipment
Clocks
Communication Systems


Conferencing Equipment
Consoles
Contractors
Controls and Controllers
COVID-19 Response
Displays
Distribution Systems
Duplicators
Electric Wire, Cable and Cable Assemblies
Enclosures

View all products / services offered"
Patton Electronics Co.,301-975-1000,https://www.patton.com/,"Gaithersburg, MD 20879",Manufacturer,"Manufacturer of fiber optic solutions for digital and data communication applications. Various products available include Ethernet extenders, gateways, passive baluns, concentrators, interface converters, modules and cards, repeaters, surge protectors and routers. CAD files accepted. Lean manufacturing capable. 24/7 support services available. REACH and RoHS compliant. CE certified. One year warranty. Made in the USA.","Patton solves real-world customer challenges with high-quality, right-priced products and solutions complemented by unrivaled services and support. Incorporated in 1984, Patton has developed and sustained communications product and system competence ranging from basic asynchronous serial (RS-232/422/485) communications to cloud based telephony and everything in between.

Patton delivers communications infrastructure, unified communication, cloud, and IoT-enabling solutions for government, service providers and industry. The product portfolio is made up of more than 1000 products including VoIP gateways, routers, voice session border controllers, security appliances, network extenders, interface converters, multiplexers, isolators and much more.

Patton's special project group performs project management, R&D, product development (mechanical, hardware, software and cloud), network and system design, systems integration and contract manufacturing for government, industry peers, research institutions More... and academia.

 Patton's FiberPlex group has been engineering, manufacturing and delivering secure fiber solutions to the US Government for over a quarter of a century and share that expertise with commercial and international markets. As experts in the industry, we assist all sorts of agencies, businesses, campuses, broadcasters and live production firms on how to leverage technology to solve complex communication and security problems. Less",www.linkedin.com/company/patton-electronics/,$25 - 49.9 Mil,100-199  Employees,"Communication Equipment: Digital
Audio Communication Systems
Command, Control & Communications Systems
Communication & Connectivity Devices
Communication Components & Subsystems


Communication Equipment
Communication Links
Communication Products, Components & Systems
Communication Systems
Communication Systems & Radios: Tactical

View all Communication Systems categories","All Products / Services

Adapters
Alarms
Amplifiers
Audio Visual (AV) Equipment
Baluns
Boosters
Bridges
Cards
CCTV Equipment
Changers


Communication Services
Communication Systems
Concentrators
Controls and Controllers
Converters
COVID-19 Response
Drivers
Electric Wire, Cable and Cable Assemblies
Electrical Components
Electronic Components

View all products / services offered"
"Roe-Comm, Inc.",269-327-1045,https://www.roecomm.com/,"Portage, MI 49002",Manufacturers' Rep,"Manufacturer’s representative and distributors of wireless communication systems and equipment. Products include portable two-way radios, mobile two-way radios, consoles, wireless data communication equipment and systems, video cameras, extenders, pagers, radio systems, radio repeaters, GPS vehicle tracking systems, and vehicle radio extenders. Applications include police departments, educational institutions, retails, hospitality businesses, and service and manufacturing industries.",,,Not Available,Not Available  Employees,"Communication Equipment: Digital
Communication Equipment
Communication Systems
Communication Systems: Two-Way
Communication Systems: Wireless


Data Communication Equipment & Systems
Data Communication Systems: Wireless
Digital Communication Systems
Wireless Communication Systems: Government","All Products / Services

Cameras
Communication Systems
Consoles
Disaster Preparedness Supplies
Extenders
Fire Fighting Electronics
Hurricane Response


Pagers
Radios
Repeaters
Telecommunications Equipment
Trackers
Wildfire Response"
"SRT Wireless, LLC",954-655-6519,https://srtwireless.net/,"Davie, FL 33314",Manufacturer,"Manufacturer of satellite and wireless communications systems for government and commercial organizations. Products include aeronautical satellite systems, ASIC defined radios, software defined radios, network terminals, network simulators and radio access networks.",,,Not Available,Not Available  Employees,"Communication Equipment: Digital
Audio Communication Systems
Communication & Connectivity Devices
Communication Equipment
Communication Systems


Communication Systems: RF
Communication Systems: Satellite
Communication Systems: Wireless
Data Communication Equipment & Systems
Data Communication Systems: Broadband

View all Communication Systems categories","All Products / Services

Communication Systems
Computer and Communication Terminals
Disaster Preparedness Supplies
Fire Fighting Electronics
Hardware
Hurricane Response


Internet Connectivity Equipment
Networks
Radios
Simulators
Terminals and Lugs
Wildfire Response"
"Marlin Co., The",800-544-8892,https://www.themarlincompany.com/,"Wallingford, CT 06492",Manufacturer,"Manufacturer of workplace communication stations including electronic communication stations, print communication stations & employee feedback stations. Features of electronic communication stations include instant scrolling messages & supports powerpoint, excel, web & video formats. Customized solutions are also available. 24 x 7 access for editing through Internet from office, home & road. Markets served include industrial, manufacturing, transportation, warehouse/distribution, utility, healthcare, business services, retail, sanitation & hospitality.",,,$10 - 24.9 Mil,100-199  Employees,"Communication Equipment: Digital
Communication Systems


Communication Systems: Digital Distribution
Communication Systems: Two-Way","All Products / Services

Aids
Boards
Communication Systems
Consulting Services


Displays
Research, Design and Development Services
Signs"
David Clark Company Inc.,800-298-6235,http://www.davidclarkcompany.com/,"Worcester, MA 01615",Manufacturer,"Manufacturer of headset communications systems for high-noise environments. Products include passive and ENC helicopter, air crew and fixed wing and ground support headsets, workboat, digital and marine wireless intercom systems and voice powered and land/mobile communication systems. Radio direct, two-way communication, dichotic, portable battery powered pushback wired, ramp/maintenance, single and dual ear and Bluetooth headsets, crew escape and contingency hypobaric astronaut protective suits and wireless gateways are available. Accessories such as adapters, cables, straps, antennas, power modules, hearing protectors and connectors are also available. Markets served include aviation, military and defense, airline/airport, fire rescue, marine and aerospace. Capabilities include design and engineering, prototyping, project and data management, training, repair and testing. Made in the USA.","Since 1935 David Clark Company has been dedicated to the development of products calling for unsurpassed excellence in quality, design and performance. From our humble beginnings in the textile business with the development of unique knitted materials for specialty undergarments, our focus has evolved to products that protect people and save lives.

Each of the various products described on our website was developed in response to a customer's expressed need. Consequently, we understand the real value of listening to our customers and providing them uncompromising customer service, forever. As the industry leader in virtually every niche market we serve, we are dedicated to maintaining the high standards that our Company founders established. We have earned a reputation for excellence; we intend to keep it and to continue deserving the confidence of our customers.

We invite your comments or queries on any of our products or capabilities, and welcome any opportunity to serve you.",www.linkedin.com/company/david-clark-company-inc.?trk=tabs_biz_home,Not Available,200-499  Employees,"Communication Equipment: Digital
Audio Communication Systems
Communication & Connectivity Devices
Communication Equipment
Communication Products, Components & Systems


Communication Systems
Communication Systems & Radios: Tactical
Communication Systems: Two-Way
Communication Systems: Wireless
Communications Systems: Aircraft & Aerospace

View all Communication Systems categories","All Products / Services

Adapters
Amplifiers
Antennas
Communication Systems
Covers
Disaster Preparedness Supplies
Earmuffs
Electric Wire, Cable and Cable Assemblies
Fire Fighting Electronics
Gateways


Ground Support Equipment
Headphones
Headsets
Hurricane Response
Intercoms
Microphones
Modules
Protectors
Radios
Restraints

View all products / services offered"
Ultra Maritime,203-949-3500,https://www.ultra.group,"Wallingford, CT 06492 | Locations",Manufacturer,"Manufacturer of communication, command and control systems. Electronic warfare, power, tactical radio, radar and security systems are available. Underwater, sonar or microwave equipment, sensors, receivers, transmitters, sonobuoys, transponders, unmanned vehicles are also available. Suitable for defense, security, critical detection and control environment applications. Serves the maritime, aerospace, nuclear and sensor markets.",,,Not Available,50-99  Employees,"Communication Equipment: Digital
Communication Equipment
Communication Systems


Communication Systems & Radios: Tactical
Communication Systems: Satellite","All Products / Services

Blocks
Buoys
Capacitors
Communication Systems
Computer Mice (Mouses)
Controls and Controllers
Disaster Preparedness Supplies
Electronic Warfare Systems
Filters
Grips
Handles, Pulls and Levers
Hurricane Response


Inductors
Integration Services
Interfaces
Joysticks
Maintenance and Repair Services
Microwave Equipment
Modulators
Networks
Positioners
Power Systems
Radar Systems
Radios

View all products / services offered"
Manufacturers Automation Inc.,800-387-6268,https://www.manuauto.com,"St Jacobs, ON N0B2N0",Distributor,"Distributor of industrial automation products and networking devices. Products include LED sign and message displays, RFID (radio frequency identification) systems, sensors, machine vision products, surveillance cameras, computers, controllers, signal towers, warning lights and safety products. Ethernet, USB, serial, wireless, cellular and remote I/O type networking devices such as routers, modems, media converters, servers, controllers, multiple serial boards, access points, hubs, video recorders and gateways are available. Control products include current transformers, monitors, panel meters, relays, limit switches, starters, timers and counters. Products are used for indoor or outdoor, harsh environment and remote or unmanned site areas such as commercial buildings, city traffic, parking areas and airports. Markets served include automotive, semiconductor, electronics, food, packaging, chemical, pharmaceutical, robotics, wood processing, paper, printing and energy generation.","Manufacturers Automation Inc. supplies Canada and the United States with industrial automation products. We have been in business for over 35 years and with the industry continuing to change and adapt to today's market, we have always kept the attitude of ""Can We Help You?"". Having this outlook as our goal of helping customers first, allows us to offer a personal and unique customer service experience. Ask us any questions about the products, pricing, applications and our knowledgeable staff will give you the best answers necessary for your success.

We distribute cellular ethernet, RFID (radio frequency identification), industrial computing, industrial video IP Solutions, industrial network connectivity and advanced industrial wireless solutions. We also have the most needed products for system integrators such as sensor, signal lighting, motor controllers, power supplies, mounting systems, cables, LED displays, solid state relays, and more.

Moxa has advanced device networking products More... for industries such as device servers, industrial Ethernet switches, WIFI, cellular, and industrial IP surveillance. Moxa industrial products are suited for harsh environments.

 Balluff Sensors is a leading manufacturer of sensors as well as linear position transducers, and RFID Systems.

 IMO PC is a global industrial manufacturer that specializes in cost-effective power supplies, panel, automation, drives, electronics and renewable energy products.

 Carlo Gavazzi manufactures a broad range of products for industrial automation, energy and renewable energy, and building automation.

 PATLITE specializes in innovative LED status indicating lights, sound alarms, visual and audible communication network system and solutions; all which enhance the safety, security, and comfort of workplaces and communities.

 Pilz components, systems and services support you in the automation of plants and machinery worldwide. Pilz are the automation specialists committed to safety!

 Weidmuller provides solutions for safety and efficiency in machine construction, materials handling, energy generation and process technology. through Their products include remote I/O, power supplies, relays, analogue signal conditioning, surge protection and PLC Interface Units.

 Sprecher + Schuh has a wide range of low-voltage industrial control products, including contractors, a variety of relays, starters, push buttons, switches, terminals, and controllers.

 Adaptive Display Solutions manufacturers indoor LED display signs that can be used for monitoring production in industrial applications, restaurant signage, and school signs.

 Din Space offers din rack mount patch panels for copper and fibre.

 Manufacturers Automation Inc., has received awards from these above companies, most recently including Outstanding Sales Performance from Balluff, and outstanding distributor of the year from Carlo Gavazzi. Less",,$5 - 9.9 Mil,10-49  Employees,"Communication Equipment: Digital
Communication Components & Subsystems
Communication Equipment


Communication Products, Components & Systems
Communication Systems: Wireless","All Products / Services

Adapters
Annunciators
Blocks
Boards
Breakers
Buses
Cameras
Cams
Carriers
Clocks
Communication Systems
Computer and Communication Terminals


Computer Peripherals
Computers
Conditioners
Connectors
Contactors
Controls and Controllers
Converters
Counters
Couplers and Couplings
Curtains
Device Operators
Displays

View all products / services offered"
"Omega Engineering, Inc.",877-986-9942,https://www.omega.com/en-us/,"Norwalk, CT 06854 | Locations",Manufacturer,"Manufacturer of various equipment and supplies for temperature, pressure, strain, flow, and level measurement and control. Products available include meters, controllers, detectors, heaters, and regulators. Standard and custom transducers, probes, and thermowells are also offered. Accessories are also available including buzzers, fittings, valves, grippers, and lights. Suitable for sanitary, process control, power monitoring, environmental, and laboratory applications.","OMEGA is the worlds largest manufacturer of high quality thermocouples, RTDs, thermocouple wire, connectors & switches. Since 1962, OMEGA offers more than 100,000 state-of-the-art products for measurement and control of temperature, sanitary sensors, humidity, pressure, strain, force, flow, level, pH and conductivity, a complete line of data acquisition, automation, electric heating and custom engineered products. It is our commitment to quality instrumentation and exceptional customer service that has remained the cornerstone of our success. OMEGA's priority is clear. Our facilities exist to ""facilitate"" solutions to your needs.",,$100 - 249.9 Mil,500-999  Employees,"Communication Equipment: Digital
Communication & Connectivity Devices
Communication Components & Subsystems
Communication Equipment
Communication Products, Components & Systems


Communication Systems
Communication Systems: Fiber Optic
Communication Systems: Infrared
Communication Systems: Wireless","All Products / Services

Adapters
Ammeters
Automation Systems
Baths
Blocks
Boxes
Breakers
Buzzers
Calculators
Calibration Services


Calibrators
Cards
Cells
Cold Chain Equipment
Colorimeters
Communication Systems
Conditioners
Connectors
Controls and Controllers
Counters

View all products / services offered"
"Stealth Security & Home Theatre Systems, Inc.",888-252-7623,https://www.getstealth.com/,"Chicago, IL 60613",Distributor,"Distributor of security systems for commercial and residential use. Products include surveillance and security cameras, alarms, alarm control panels and recording equipment. Home theater and security systems installation also available.",,,Under $1 Mil,Not Available  Employees,"Communication Equipment: Digital


Communication Equipment","All Products / Services

Alarms
Cameras
Communication Systems
Contractors


Panels
Recorders
Security Systems"
Tely Labs,650-318-3400,https://www.tely.com/,"Redwood City, CA 94063",Manufacturer,"Manufacturer of video communication and collaboration systems for enterprise, business, hospital and school applications. Products include video conferencing systems, video calling cameras, external mics and speakers, extension cables and power supplies.",,,$5 - 9.9 Mil,10-49  Employees,"Communication Equipment: Digital
Communication & Connectivity Devices
Communication Equipment


Communication Products, Components & Systems
Communication Systems","All Products / Services

Cameras
Communication Systems
Conferencing Equipment


Power Supplies
Speakers"
Applied Global Technologies,800-482-9385,https://www.appliedglobal.com/,"Kennesaw, GA 30144",Turnkey Systems Integrator,"Design and installation of communication systems and equipment for large corporations, government entities, small to medium size businesses and educational institutions. Products such as collaboration systems, video networks, video conferencing systems, and audio/visual equipment can be installed.",,,Not Available,Not Available  Employees,"Communication Equipment: Digital
Communication & Connectivity Devices


Communication Equipment
Communication Systems","All Products / Services

Audio Visual (AV) Equipment
Communication Systems
Conferencing Equipment


Network Equipment
Networks"
"Hemisphere Communications, Inc",716-646-1773,https://hemisphere.net/,"Hamburg, NY 14075",Distributor,"Distributor of communication systems.  Products include telephones, networks, and infrastructure cables.",,,$1 - 4.9 Mil,1-9  Employees,"Communication Equipment: Digital
Communication & Connectivity Devices
Communication Components & Subsystems


Communication Equipment
Communication Systems","All Products / Services

Call Center Systems
Communication Services
Communication Systems
Electric Wire, Cable and Cable Assemblies
Hospitality Products
Internet Connectivity Equipment
Networks


Routers
Software
Telecommunications Equipment
Telecommunications Services
Telephone Systems
Telephones"
Process Control Outlet,800-546-1113,https://www.pco2.com/Default.asp,"Baytown, TX 77521",Distributor,"Manufacturer of indicators, gauges, batteries, mouse, monitors, computer systems and peripherals. Displays, memories, controllers, processors, calibrators, boards, keyboards, switches, printed circuit board (PCB) assemblies, protectors, recorders, transmitters, data loggers, disks, conditioners, tachometers, resistors, printers, motors, connectors, data loggers and data acquisition systems are distributed. Also distributes COVID-19 response products such as gloves, sanitizers, wipes and masks. Custom cable assemblies are also provided. Repair, exchange, field service support and on-site engineering services are offered. Serves the process control and automation industries.",,,Not Available,10-49  Employees,"Communication Equipment: Digital
Communication Systems
Communication Systems: Wireless
Communicators: HART


Data Communication Equipment & Systems
Data Communication Systems: Wireless
Digital Communication Systems","All Products / Services

Batteries
Boards
Breakers
Calibrators
Cards
Cold Chain Equipment
Communication Systems
Computer Accessories
Computer Accessories
Computer Peripherals
Computers


Conditioners
Connectors
Contactors
Control Products
Controls and Controllers
Converters
Data Acquisition Systems
Data Loggers
Digital Memory
Disks
Displays

View all products / services offered"
Divelbiss Corp.,800-245-2327,https://www.divelbiss.com/,"Fredericktown, OH 43019",Manufacturer,"ISO 9001:2008 certified manufacturer of standard & custom electronic controls for commercial/industrial/mobile application. Products include programmable logic controllers (PLCs), human machine interfaces (HMIs), integral PLC-HMI harsh environment rated controllers, PLC on a Chip® & PLC/Programming training hardware & courseware. Services include product development engineering, product testing, software, panel services, contract manufacturing, & system integration. Engineering design services include project concept, specification, hardware & embeddable software design, single & multi-layer printed circuit board design, packaging design & verification testing. Manufacturing capabilities include semi-automated thru-hole & automated SMT printed circuit board production, final assembly, & quality control testing.",,www.linkedin.com/company/658601?trk=tyah&trkInfo=idx%3A2-1-7%2CtarId%3A1425486605398%2Ctas%3Adivelbiss,$5 - 9.9 Mil,10-49  Employees,"Communication Equipment: Digital
Communication Components & Subsystems
Communication Systems: Satellite
Communication Systems: Two-Way
Communication Systems: Wireless


Data Communication Equipment: OEM
Data Communication Systems: Wireless
Digital Communication Systems
Internet Mobile Communication Assembly Systems","All Products / Services

Adapters
Additive Manufacturing Services
Alarms
Assemblies
Automation Systems
Boards
Chips
Cold Chain Equipment
Communication Services
Communication Systems


Computer Peripherals
Computer Services
Computers
Controls and Controllers
Converters
Counters
Data Acquisition Systems
Data Loggers
Displays
Electronics

View all products / services offered"
The Moving Pixel Company,503-626-9663,http://www.movingpixel.com,"Beaverton, OR 97005",Custom Manufacturer,"Custom manufacturer of digital communications and test instrumentations. Products include channel pattern generators, probes, software and hardware, firmware, legacy bus supports, fiber channel adapters, prototypes, waveform generators, transmitter measurement software, modulation and demodulation.",,,Under $1 Mil,1-9  Employees,"Communication Equipment: Digital
Communication Equipment


Communication Systems","All Products / Services

Adapters
Communication Systems
Demodulators
Firmware
Generators


Hardware
Modulators
Probes
Software
Supports"
Raven Electronics Corporation,775-858-2400,https://www.ravencomm.com/,"Reno, NV 89502",Manufacturer,"Manufacturer of modern digital signal processing based communications systems for military, telecommunication and commercial industries. Products include voice and data switching equipment, recording gateways, desktop consoles, digital voice systems, signal to noise ratio voter/comparators and bridge shelves.",,,$1 - 4.9 Mil,10-49  Employees,"Communication Equipment: Digital
Communication & Connectivity Devices
Communication Equipment
Communication Products, Components & Systems
Communication Systems


Communication Systems: Frequency Shift
Communication Systems: Wireless
Data Communication Equipment & Systems
Data Communication Systems: Wireless
Digital Communication Systems

View all Communication Systems categories","All Products / Services

Communication Systems
Comparators
Consoles
Controls and Controllers
Decoders
Electronics
Encoders


Gateways
Modems
Modules
Shelves and Shelving
Switches
Telecommunications Equipment"
The Antenna Company US,925-558-2759,https://www.antennacompany.com/,"Pleasanton, CA 94588",Manufacturer,"Manufacturer of connectivity solutions for consumer electronics, machine-to-machine, enterprise, security, telematics, avionics and maritime applications. Products include ultra wideband, multiport, embedded and external antennas and antenna arrays.",,,Not Available,Not Available  Employees,"Communication Equipment: Digital
Communication & Connectivity Devices


Communication Equipment
Communication Products, Components & Systems","All Products / Services

Antennas
Arrays
Communication Systems


Internet Connectivity Equipment
RF Components"
RMG Networks Holding Corp.,800-827-9666,https://www.rmgnetworks.com/,"Addison, TX 75001",Turnkey Systems Integrator,"Designer and installer of visual communication systems. Products include SDA media players, smart-screen AIO integrated displays, large LCD/LED displays, information kiosks, video walls, door displays and display system software. Serving the financial, healthcare, higher education, hospitality and retail markets.",,,Not Available,Not Available  Employees,"Communication Equipment: Digital
Communication Equipment


Digital Communication Systems","All Products / Services

Communication Systems
Displays
Hardware
Integration Services


Kiosks
LEDs
Software
Software Services"
Action Systems,866-438-8223,https://www.goaction.com/,"El Paso, TX 79912",Manufacturer,"Manufacturer of mobile computing and communications products. Products include integrated systems, custom transit and accessory cases, power supply products and shielded pouches. Applications include computers, printers, scanners, communications and cameras.",,,Not Available,Not Available  Employees,"Communication Equipment: Digital
Communication Equipment


Communication Systems
Communication Systems: Mobile Voice","All Products / Services

Communication Systems
Connectors
Enclosures


Integrators
Panels
Pouches"
Arct Wireless,800-540-5700,https://arctwireless.com/,"North Hollywood, CA 91601",Manufacturer,"Manufacturer of wireless communication devices for the hospitality, childcare, religious, healthcare, education, retail, automotive and mass storage industries. Products include pagers, pager antennas, chargers and transmitters.",,,$5 - 9.9 Mil,10-49  Employees,"Communication Equipment: Digital
Communication Equipment


Communication Systems: Wireless
Digital Communication Systems","All Products / Services

Antennas
Chargers
Communication Systems
Electronics


Pagers
Power Supplies
Transmitters"
Connectivity Solutions Plus,510-739-1940,http://www.connsp.com,"Newark, CA 94560",Manufacturer,"Manufacturer and distributor of SCADA and telemetry wireless solutions. Various products include camera modules, cameras, sensors, detectors, transmitters and transducers. Suitable for remote control, wireless SCADA and telemetry and SCADA software.",,,$5 - 9.9 Mil,10-49  Employees,"Communication Equipment: Digital
Communication & Connectivity Devices


Communication Equipment
Communication Products, Components & Systems","All Products / Services

Amplifiers
Antennas
Cameras
Communication Systems
Computer Peripherals
Connectors
Conservation Equipment
Controls and Controllers
Data Acquisition Systems
Imaging Equipment


Modems
Modules
Monitoring Systems
Protectors
Security Systems
Sensors / Detectors / Transducers
Surveillance Equipment
Telemetry Systems
Transmitters"
Fieldbus Foundation,512-794-8890,http://www.fieldbusinc.com,"Austin, TX 78731",Turnkey Systems Integrator,"Design, build and installation of process automation systems. Products include digital and two way communication systems, integrated systems, communication protocols, control systems, subsystems and devices.",,,$1 - 4.9 Mil,1-9  Employees,"Communication Equipment: Digital
Communication Components & Subsystems
Communication Equipment
Communication Products, Components & Systems


Communication Systems
Communication Systems: Two-Way
Digital Communication Systems","All Products / Services

Automation Systems
Communication Protocols
Communication Systems
Controls and Controllers


Integration Services
Integrators
Measuring Equipment"
"SCI Technology, Inc.",256-882-4800,https://www.sci.com/,"Huntsville, AL 35803",Manufacturer,"Manufacturer of electronics for military and commercial aviation, industrial, space flight and ground-tactical defense operations. Products include avionics, communications equipment, data converters, data acquisition systems, precision wound dispensers, unified voice management systems and wireless intercommunication systems.",,,Not Available,1000+  Employees,"Communication Equipment: Digital
Communication Equipment
Communication Systems: Wireless


Data Communication Equipment & Systems
Data Communication Systems: Wireless","All Products / Services

Aircraft
Avionics
Communication Systems
Converters
Data Acquisition Systems
Data Collection Systems


Dispensers
Electronics
Fire Fighting Vehicles
Surveillance Equipment
Vehicles
Wildfire Response"
"K&A Wireless, LLC",888-536-5207,http://www.kawireless.com/,"Albuquerque, NM 87112",Manufacturer,"Manufacturer of digital and analog video transmitters and receivers. Products include mobile wireless video and data transmission systems. Markets served include firefighting, law enforcement, defense and security/surveillance companies.",,,Under $1 Mil,1-9  Employees,"Communication Equipment: Digital
Communication Systems


Communication Systems: Wireless
Data Communication Systems: Wireless","All Products / Services

Communication Systems
Links


Receivers
Transmitters"
Technovative Applications,714-996-0104,https://www.tnov.com/,"Brea, CA 92821",Custom Manufacturer,"Custom manufacturer of subsystems and components. Products include radar, projectile tracking and mortar tracking systems, defense fire control systems, sub-systems and transceivers. Capabilities include CNC machining, MIG and TIG welding and fabrication.",,,Under $1 Mil,10-49  Employees,"Communication Equipment: Digital
Communication Systems


Communication Systems: Satellite
Digital Communication Systems","All Products / Services

Communication Systems
Controls and Controllers
Machining
Munitions
Radar Systems


Sensors / Detectors / Transducers
Testers
Trackers
Transceivers
Welding Services"
Cornet Technology Inc.,703-658-3400,https://cornet.com/,"Springfield, VA 22151",Manufacturer,"Manufacturer of data, video and voice communication equipment and systems. Products such as gateways, tactical communication computers, switches, terminals, encoders, deciders, recorders, multiplexers, patch panel, radio adapter and software are available.",,,$100 - 249.9 Mil,100-199  Employees,"Communication Equipment: Digital
Communication Systems


Data Communication Equipment & Systems
Digital Communication Systems","All Products / Services

Communication Systems
Computer and Communication Terminals
Computers
Connectors
Decoders
Encoders
Gateways


Multiplexers
Receivers
Recorders
Switches
Terminals and Lugs
Testers
Transmitters"
WESTCables,877-918-1200,,"Fremont, CA 94539 | Locations",Manufacturer,"Manufacturer of networking equipment and supplies. Products include Cat5e, Cat6 and Cat6A Ethernet cables, coaxial cables, jacks, snagless boots, wall plates, shielded connectors, cable ties, splitters, switches, path cords, networking tools, routers, adapters, switches, converters, attenuators and transceivers and network patch panels.",,,Not Available,200-499  Employees,"Communication Equipment: Digital
Communication & Connectivity Devices


Communication Equipment","All Products / Services

Attenuators
Cable Components
Communication Systems
Connectors
Electric Wire, Cable and Cable Assemblies
Fiber Optic Cable and Cable Assemblies
Gateways
Hardware


Jacks
Network Equipment
Optics
Panels
Routers
Splitters
Switches
Transceivers"
