Company name,Phone number,website (Homepage),Location,Company type,Company Description by Thomasnet,Company Description by the company,Linkedin URL,Annual Sales:,No of Employees:,MANUFACTURING SERVICES,ALL PRODUCTS / SERVICES
Digital Signal Power Manufacturing,909-930-3335 (fax),http://www.dspmanufacturing.com,"Ontario, CA 91761",Manufacturer,"Manufacturer of power conversion products that include digital control systems, lighting inverters, environmental control modules, uninterruptible power systems, frequency converters, power conditioners, voltage regulators  and isolation transformers. Markets served include commercial and industrial sectors.",,,$5 - 9.9 Mil,10-49  Employees,"Inverters
Converters


Inverters: Lighting
Uninterruptible Power Supplies (UPS)","All Products / Services

Conditioners
Generators
Modules
Power Supplies


Power Systems
Regulators
Transformers"
"Mouser Electronics, Inc.",800-346-6873,https://www.mouser.com/,"Mansfield, TX 76063",Distributor,"Distributor of industrial electronic components. Products include circuit protectors, connectors, electromechanical hardware, embedded modules, enclosures, development tools, industrial automation equipment, LED lighting, optoelectronics, passive components, power supplies, semiconductors, sensors, wire and cable.","Mouser Electronics, a Berkshire Hathaway company, is an award-winning, authorized semiconductor and electronic component distributor focused on rapid new product introductions from its manufacturing partners for electronic design engineers and buyers. The global distributor's website is available in multiple languages and currencies and features more than 5 million products from over 800 manufacturers. Mouser offers 27 support locations around the world to provide best-in-class customer service and ships globally to over 630,000 customers in more than 223 countries/territories from its 1 million sq. ft. state-of-the-art facilities south of Dallas, Texas. For more information, visit our website.",www.linkedin.com/company/mouser-electronics/,$250 Mil. and over,1000+  Employees,"Inverters
AC Power Sources
Converters
Converters: DC To DC
Converters: DC to DC, Isolated


Converters: Electric Power
Converters: Power
Inverters: DC To AC
Inverters: Electric
Inverters: Electronic

View all Power Supplies categories","All Products / Services

Accelerometers
Adapters
Alarms
Analyzers
Annunciators
Antennas
Arrays
Attenuators
Bags
Batteries


Beads
Blocks
Blowers
Boards
Bolts
Bottles
Boxes
Breakers
Bulbs
Buses

View all products / services offered"
"ViArch Integrated Solutions, Inc.",714-221-9400,https://www.viarch.com/,"Orange, CA 92865",Turnkey Systems Integrator,"Systems integrators of building automation systems for aerospace, energy, medical and automotive industries. Products include RADAR control and distribution systems, data acquisition and management systems, electronic monitoring and prototyping systems and bi-directional inverters. Capabilities include designing, building, hardware simulation and testing.",,,Under $1 Mil,1-9  Employees,"Automation Services
Automation Systems
Data Acquisition Systems
Distribution Systems


Integration Services
Monitoring Systems
Prototyping Systems
Radar Systems",No ALL PRODUCTS / SERVICES
"Power Components, A Division of Shingle & Gibb Automation",800-883-7670,https://shingle.com/,"Fort Lauderdale, FL 33309",Distributor,"Distributor of industrial power components & process control systems, equipment, devices & components. Products include sensors, displays, counters, drives, servo mechanisms, terminal blocks, circuit protectors, machine safety products, light screens, machine guards, safety modules, switches, relays, vision systems, operator interfaces, digital controls, signal conditioners, inverters, molded cordsets, panel meters, AC & DC drives, servo drives, motors, starters, surge protectors, cable management systems, terminals & power distribution systems.","Since 1972, Power Components has provided technical support to Florida manufacturers by reviewing application requirements, recommending solutions, and providing quality products. As a limited line distributor with an experienced and dedicated staff, we will respond promptly to any reasonable request.

Power Components is an authorized stocking distributor for premier lines of automation products including Sensors, Displays, Counters, Safety Products, AC & DC Drives, Servomechanisms, Terminal Blocks, Circuit Breakers, and Contactors.",,Not Available,1-9  Employees,"Inverters
Converters
Converters: DC To DC
Inverters: Electric
Inverters: Electronic


Power Supplies
Power Supplies: ABB
Power Supplies: AC
Power Supplies: Baldor
Power Supplies: Industrial

View all Power Supplies categories","All Products / Services

Adapters
Alarms
Automation Systems
Blocks
Boxes
Brakes
Breakers
Capacitors
Clutches
Conditioners


Connectors
Contactors
Controls and Controllers
Converters
Counters
Couplers and Couplings
Curtains
Disconnects
Displays
Distribution Systems

View all products / services offered"
LTI Power Systems,888-327-5050,https://www.ltipowersystems.com/,"Elyria, OH 44035",Manufacturer,"Manufacturer of power protection products. Industrial uninterruptible power supply (UPS) systems, industrial inverters, static transfer switches, frequency and phase converters, rectifiers and batteries are available. Products can be customized. Applications include industrial, petrochemical, communications, emergency services, utilities, banks, data centers, hospitals, phone systems, chemical processes, computers, pulp and paper, tire, glass, textile, distributive central systems, lighting and automotive manufacturing. Distributor of generators. Types of generators include diesel generators, natural gas generators, liquid propane generators, portable generators and wind generators. Capabilities include designing, engineering, installation, preventative maintenance, training, scheduled inspection, consultation and repair. Made in the USA.",,,$1 - 4.9 Mil,10-49  Employees,"Inverters
Converters
Converters: Electric
Converters: Power
Inverters: DC To AC


Inverters: Electric
Inverters: Electronic
Inverters: Grid Tie
Inverters: Grid Tie, Three Phase
Inverters: Lighting

View all Power Supplies categories","All Products / Services

Batteries
Computer Accessories
Computer Accessories
Computer Peripherals
Computer Room Equipment
Converters
Distribution Systems
Electronics
Generator Parts


Generators
Management Systems
Power Supplies
Power Systems
Protectors
Rectifiers and Diodes
Switches
Telecommunications Equipment
Turbines"
Electric Car Parts Company,801-566-5678,https://www.electriccarpartscompany.com,"Midvale, UT 84047",Distributor,"Distributor of lithium batteries, chargers and solar energy storage for electric cars and automotive parts. Products include batteries, inverters, chargers, converters, plugs, controllers, motors, inverters and battery management systems.",,,Not Available,Not Available  Employees,"Inverters
Converters


Converters: DC To DC
Power Supplies","All Products / Services

Batteries
Chargers
Compressors
Motors


Plugs and Stoppers
Power Supplies
Pumps
Sockets"
"J & J Electronics, Inc.",800-735-4553,http://www.jandjelectronics.com,"Irvine, CA 92618",Manufacturer,"Manufacturers Of Solderless Crimp Terminals, Connectors & Lugs; Cable Ties & Cable Tie Accessories; Strain Reliefs; Bushings & Hole Plugs; Wiring Duct; Spiral Wrap; Cable & Hose Clamps; Shrink Tubing; Liquid Tight Conduit Systems & Romex Connectors; NEMA & Business Machine Cords. Distributor Of Industrial Control Products, Like: Circuit Breakers, Contactors, Enclosures, PLC's, Inverters, Motor Distribution Panels, Motor Starters, Motor Controllers, Overload Relays, Pilot Devices, Power Supplies, Push Buttons, Relays, Sensors/Limit Switches, Switches, Terminal Blocks, Timers, Transformers",,,Not Available,Not Available  Employees,"Inverters


Power Supplies","All Products / Services

Blocks
Bushings
Channels
Clamps
Clips
Conduits and Ducts
Connectors
Contactors
Controls and Controllers
Electric Wire, Cable and Cable Assemblies
Fittings
Grips
Motor Controllers and Drives
Mounts


Plugs and Stoppers
Power Supplies
Raceways
Relays
Sensors / Detectors / Transducers
Starters
Strain Reliefs
Switches
Terminals and Lugs
Ties
Timers
Transformers
Tubes
Wrap"
Elixir Engineering,480-239-2955,http://www.elixirengineering.com,"Phoenix, AZ 85085",Service Company,"Manufacturer of power electronics, embedded systems, locomotive assemblies and sub-assemblies for the railway industry. Products include doppler-based RADAR assembly, digital speed indicators, fuel level sensors, pump motors, speed sensors, fire detection units, driver display units and wheel slide protection sensors. Transformers, transducers, indicators, repair kits, test stands and test benches are available. Other services such as design, development, testing and manufacturing are also offered.  Modules, display unit, power supply module, inverter, amplifier, sensor and control system repair services are also available.",,,$250 Mil. and over,50-99  Employees,"Benches
Chargers
Contactors
Covers
Gears
Indicators
Kits
Maintenance and Repair Services


Motors
Rectifiers and Diodes
Rings
Sensors / Detectors / Transducers
Stands
Testers
Transformers",No ALL PRODUCTS / SERVICES
"AutomatedPT, LLC",800-985-6929,https://automatedpt.com/,"Dallas, TX 75374-1133",Distributor,"Distributor of industrial power transmission products including mechanical, electrical and electronic items. Some of the products include, AC drives, gearmotors, mechanical variable speed drives, electric motors, speed reducers, variable frequency drives, electronic soft starters, across the line motor starters, servo motors and controls, HMI monitors, electronic sensors, safety light curtains, bar code readers, power supplies, transformers, capacitors, circuit breakers, motor circuit protectors, motor control centers, PLC's, blowers, power transmission belts and conveyor belts.",We can ship your product anywhere in the contiguous USA for same day delivery !,,$1 - 4.9 Mil,1-9  Employees,"Inverters
Inverters: Electric
Inverters: Power


Inverters: Three-Phase
Power Supplies
Power Supplies: Panel Mount","All Products / Services

Balls
Bearings
Belts
Blocks
Blowers
Breakers
Brushes
Cameras
Capacitors
Cards
Chains
Communication Systems


Connectors
Contactors
Controls and Controllers
Counters
Couplers and Couplings
Curtains
Drivers
Drives
Electric Wire, Cable and Cable Assemblies
Electrical Components
Electronic Components
Encoders

View all products / services offered"
Aventrex,,http://www.aventrex.com/,"Cheshire, CT 06410",Custom Manufacturer,"Custom manufacturer of renewable energy technologies products. Products such as converters, inverters, batteries, chargers, tracking, monitoring, and photonics are available. Markets served include semiconductor, photovoltaic, fuel cell, robotics, electronics, communications, aerospace, automotive power, energy systems, and automation industries.",,,Not Available,Not Available  Employees,"Batteries
Chargers
Converters


Manufacturing Services
Prototyping Services",No ALL PRODUCTS / SERVICES
Simplimatic Automation,800-294-2003,https://simplimatic.com/,"Forest, VA 24551",Custom Manufacturer,"Turnkey systems integrator of material handling and automation systems. Products include robotic automation cells, parallel link, delta, articulated, multi-axis, force-limited, collaborative, parallel-axis and gantry mounted robots. Edge belt, tabletop, mat top, optical tray, pallet, air, cap, chain, power and free, printed circuit board, shuttle and heavy duty conveyors are offered. Palletizers, loaders, unloaders, stackers, destackers, elevators, board inverters, buffers, lift gates, tray flippers, laser markers, pasteurizers, curing towers, cap feeders, puck removers and washers are available. Multi-axis, SCARA, and other types of robots can be designed and integrated into existing manufacturing systems. Flexible and pallet conveyor systems can be fabricated for light and medium duty applications. Industries served include semiconductor, assembly, medical device, optical, automotive, electronics, beverage, consumer packaging and pharmaceutical. On-time delivery is available. Made in the USA.",For over 50 years the Simplimatic brand has been synonymous with quality and longevity throughout the manufacturing and packaging sectors. This has been a direct result of Simplimatic's commitment to developing material handling and automation products that Keep it smart. Keep it simple.,www.linkedin.com/company/simplimatic-automation,$25 - 49.9 Mil,100-199  Employees,"Inverters
Inverters: Electronic


Inverters: Static","All Products / Services

Automation Systems
Cleaning Equipment
Conveyors
Destackers
Elevators
Feeders and Feed Systems
Gates
Handling Equipment
Inserters
Inspection Equipment
Installation Services
Integration Services
Janitorial Supplies


Loaders
Markers and Marking Equipment
Mechanical Inverters
Palletizers
Pasteurizers
Power Supplies
Removers
Robots
Stackers
Tables
Unloaders
Unscrambling Machinery
Washers (Fastener & Hardware)

View all products / services offered"
N1 Critical Technologies,855-665-3829,https://www.n1critical.com/,"Janesville, WI 53545",Turnkey Systems Integrator,"Design, distribution and installation of uninterruptable power systems. Products include UPS systems, batteries, generators, inverters and more. Services include planning, designing, installation and maintenance for datacenters and fully integrated UPS systems.",,,Not Available,Not Available  Employees,"Inverters
Uninterruptible Power Supplies (UPS)


Uninterruptible Power Supplies (UPS): Computer & Communication System
Uninterruptible Power Supplies (UPS): Industrial","All Products / Services

Batteries
Generators


Maintenance and Repair Services
Power Supplies"
Technomag Electronics,888-240-3606,http://www.technomag.net/,"Setauket, NY 11733",Distributor,"Distributor & supplier of electronic components including a wide range of semiconductors, integrated circuits (IC's) modules, capacitors, transistors, diodes, LED's, LCD's, connectors, air coils, toroid inductors & related components. Comprehensive resources including domestic & international distributors & OEM's specializing in hard-to-find & obsolete components with very short lead times. Servicing industries including telecom, medical, aerospace, repair houses, computers, computer peripherals & contract manufacturing facilities. Military specification obsolete discrete semiconductors, active & passive, data conversion & power management microcontrollers & microprocessors & analog mixed signal processing. Technical support for assistance in design, application, supply chain, warehousing & logistics with existing, end of life or cross referenced parts. Quality control ensures parts shipped conform to customer specifications & standards using dimensional & microscopy technology & affiliated testing houses.",,,Not Available,Not Available  Employees,"Inverters


Inverters: Solid State","All Products / Services

Arrays
Capacitors
Chips
Circuits
Connectors
Controls and Controllers
Cores
Digital Memory
Drivers
Electronic Components
Fuses
Inductors
Lasers
LEDs


Lights
Manufacturing Services
Modules
Motor Controllers and Drives
Optoelectronics
Power Supplies
Printed Circuit Boards
Processors
Rectifiers and Diodes
Relays
Resistors
Semiconductors
Sockets
Switches

View all products / services offered"
"Abbott Technologies, Inc.",800-367-8200,https://abbott-tech.com/,"Sun Valley, CA 91352",Manufacturer,"Manufacturer of power conversation products for aerospace, transportation, medical and defense industries. Products include power supplies, power and toroidal transformers, inverters, converters, magnetic components, EMI filters, and power inductors.",,,$1 - 4.9 Mil,50-99  Employees,"Inverters
Aircraft Power Supplies
Converters
Converters: AC To DC
Converters: DC To DC


Inverters: DC To AC
Power Supplies
Power Supplies: AC To DC
Power Supplies: DC
Power Supplies: DC To DC

View all Power Supplies categories","All Products / Services

Conservation Equipment
Conservatories
Filters
Inductors
Magnetic Devices


Power Supplies
Power Systems
Power Units
Transformers"
"Hobgood Electric Co., Inc.",800-922-1850,https://www.hobgoodelectric.com/,"Winnsboro, SC 29180",Service Company,"Installation, maintenance & repair services for electric motors & accessories.  Distributor of new & reconditioned motors.  Service capabilities include on-site & field repairs, laser alignment, Babbitt bearing repair,  balancing services, design, furnishing, & installation of power & control systems for electrical motors, dry ice blasting, motor repairing & rewinding, AC & DC motor testing, vibration analysis & load testing, welding & stress relieving, dip & bake system repair for small motors, repair of gearboxes, pumps, & shafts, nickel plating & electroplating, engine lathe work, milling, grinding, & calibration analysis. Products include AC/DC motors, NEMA & METRIC-framed motors, ODP, TEFC, explosion proof, standard, premium, low & medium voltage motors. Accessories available include motor bases & rail kits, A/C converters, AC/DC drives, & gear boxes. Capabilities include installation, transportation, & warehousing.",,,$5 - 9.9 Mil,10-49  Employees,"Alignment Services
Balancing Services
Blasting and Peening Services
Brushes
Job Shop Services


Maintenance and Repair Services
Motor Controllers and Drives
Motors
Stress Relieving Services
Welding Services",No ALL PRODUCTS / SERVICES
"Flow-Liner Systems, Ltd.",740-453-9387,https://flow-liner.com/,"Columbus, OH 43219",Manufacturer,"Manufacturer of lining systems for industrial, mining, commercial and residential sectors. Products such as pipe/manhole and pump linings, lubricants, gels, chambers, inverters and remote monitoring systems are available.",,,Not Available,Not Available  Employees,"Chambers
Gels
Liners


Lubricants
Monitoring Systems",No ALL PRODUCTS / SERVICES
"Plasma Technics, Inc.",262-637-7180,https://www.plasmatechnics.com/,"Racine, WI 53404",Manufacturer,"Manufacturer of transformers, inverters and electronic supplies and accessories. Applications include corona discharge ozone generation, nox conversion, static eliminator supplies, eximer lamp supplies, cold plasma remediation, electrostatic power supplies, corona treatment supplies, bottled water treatment, cooling tower treatment, ice makers, mold and mildew treatment in RV's campers, boats and yachts, multipliers and statis eliminators, municipal and community well treatment, under the counter dispenders and water and wastewater treatment.",,,Under $1 Mil,1-9  Employees,"Inverters
Inverters: Solid State


Power Supplies","All Products / Services

Power Supplies
Rectifiers and Diodes


Transformers"
Dynapower Company LLC,800-292-6792,https://www.dynapower.com/?utm_source=thomasnet&utm_medium=directory&utm_campaign=thomasnet_2018,"South Burlington, VT 05403 | Locations",Custom Manufacturer,"Manufacturer of energy storage solutions, rectifiers, converters and custom or standard transformers. Serves architectural, aeronautical, medical and recreational industries. Applications include energy storage, metal finishing, mining or electrowinning, metal or chemical production, battery formation, etc. ITAR registered. UL listed. IEC and ISO 9001:2015 certified.","Dynapower is the leading independent supplier of custom and standard power conversion solutions for the metal finishing, mining, chemical production, metals manufacturing, and energy storage industries. Founded in 1963 in Detroit, Michigan, today Dynapower from its 150,000 square ft. vertically integrated engineering and manufacturing facility in South Burlington, Vermont designs and manufactures custom and standard power conversion equipment for applications worldwide. Dynapower acquired Rapid Power Technologies and manufactures and services its full line of rectifiers.

Customers include Apple, Dow Chemical, GE, Tesla, Freeport McMahon, Boeing, Cadillac, Harley-Davidson, Duke Energy, NextEra, and the United States Navy among hundreds of others. Our equipment has been deployed on all continents and is serviced by a team of factory-trained and employed technicians that can be deployed at a moment's notice. In addition to housing extensive research and development facilities, Dynapower maintains More... an industry leading test facility that is capable of simulating the grid and every manner of industry application. Dynapower prides itself on providing the right solution for its clients' power conversion challenges. No matter the size of the job or client, Dynapower is here to help 24/7. Less",www.linkedin.com/company/dynapower-energy-management,Not Available,Not Available  Employees,"Inverters
Converters
Converters: AC To AC
Converters: AC To DC
Converters: DC To DC


Converters: DC To DC, Custom
Converters: DC To DC, Military
Converters: Electric
Converters: Electric Power
Converters: Power

View all Power Supplies categories","All Products / Services

Batteries
Controls and Controllers
Converters
Maintenance and Repair Services
Mechanical Inverters
Motor Controllers and Drives
Plating Machinery


Power Factor Correction (PFC) Equipment
Power Supplies
Power Supply Parts
Power Systems
Rectifiers and Diodes
Switches
Transformers"
Advanced Test Equipment Corporation (ATEC),800-404-2832,https://www.atecorp.com/,"San Diego, CA 92121",Service Company,"Test & measurement equipment rentals, sales, calibration, and service company with ISO-9001, ISO/IEC 17025-2015, and ANSI/NCSL Z540 accreditation. ATEC provides general and special purpose test equipment for EMC, power electronics, RF safety, electrical, communications, NDT, and environmental simulation testing. Serves a diverse customer base, made up of aerospace, automotive, biomedical, communications, consumer electronics, defense, environmental, engineering, marine, power grid, transportation, and compliance testing companies.","Advanced Test Equipment Rentals (ATEC) is a leading high tech equipment rental company that provides complete general and special purpose electronic, electrical, and environmental test equipment solutions for analysis, inspection, measurement, monitoring, simulation, powering, certifying and commissioning of products and electrical infrastructure. ATEC is one of the largest rental companies nationwide of test equipment for telecommunications, aerospace, semiconductor, consumer electronics and many other sectors. 

ATEC provides test equipment to companies looking to manage their test equipment budget and maximize the companys growth. For more than 30 years, companies have rented from ATEC to preserve capital, adjust for seasonal demand, increase utilization of existing test equipment, and take on more jobs without increasing capital expenses. With this partnership, ATEC can now offer faster delivery and provide the best technical and customer support to deliver the right products and accessories More... its customers need to get their tests done on schedule and on budget. Less",www.linkedin.com/profile/view?id=49355823&trk=spm_pic,$25 - 49.9 Mil,50-99  Employees,"Inverters
Power Supplies


Power Supplies: AC
Power Supplies: DC","All Products / Services

Accelerometers
Adapters
Aligners
Ammeters
Amplifiers
Analyzers
Anemometers
Antennas
Attenuators
Borescopes
Breakers
Calibrators
Cameras


Chambers
Chillers
Cold Chain Equipment
Communication Systems
Comparators
Compressors
Conditioners
Construction Equipment
Coolers
Counters
Couplers and Couplings
COVID-19 Response
Data Acquisition Systems

View all products / services offered"
Summit Bodyworks,866-514-8184,https://summitbodies.com/,"Commerce City, CO 80022 | Locations",Manufacturer,"Manufacturer & distributor of custom designed bodies & trucks, tool truck parts, cranes, snow & ice equipment & drawers. Types of bodies include service, truck, lube & hauler truck bodies. Types of trucks include specialty, tool, field service & tow trucks. Various tool truck parts include belts, vents, furnaces, leak detectors, tanks, blower motors, liftgate ramps, extension & remotes, triangle kit, bug screens, mud flaps, speakers, deadbolts, decals, breakers, inverters, motion sensors, converters, entry steps, cabinet & door hardware, lights, straps, magnets & wheel simulators. Capabilities include wood fabricating, CNC machining, routing, cutting, drilling, sanding, edge banding, finishing, assembly, vinyl lettering, manufacturing, repair, redesigning & upgrading. Stock items are available.",,,$250 Mil. and over,Not Available  Employees,"Assembly Services
Automotive Parts
Ballasts
Bodies
Breakers
Camera Parts
Carving Services
Catches
Couplers and Couplings
Covers
Cranes
Cutting Services
Decals
Diffusers
Drawers


Drilling Services
Engraving Services
Fabrication Services
Finishing Services
Flaps
Frames
Furnaces
Handles, Pulls and Levers
Hangers
Hardware
Latches
Lettering Services
Liftgate Parts
Lights
Machining

View all products / services offered",No ALL PRODUCTS / SERVICES
"LightWave Telecommunications, Inc.",856-589-9002,http://www.lwtelecom.com,"Sewell, NJ 08080",Turnkey Systems Integrator,"Systems integrator of telecommunications equipment for government markets. Products include power and transmission equipment, DC power systems, power plants, rectifier systems, grounding and alarm systems, inverters, converters, radio frequency antennas, structured cabling and coaxial video systems and communication networks. Capabilities include systems design, engineering, installation and maintenance.",,,Not Available,Not Available  Employees,"Alarms
Electric Wire, Cable and Cable Assemblies
Grounding Equipment
Networks
Plants


Power Systems
Rectifiers and Diodes
Software
Telecommunications Equipment
Transmissions",No ALL PRODUCTS / SERVICES
Casco Products Corporation,,https://www.cascoauto.com/,"Novi, MI 48375 | Locations",Manufacturer,"Manufacturer of electronics and electromechanical devices for the automotive industry. Available product selection includes USB connectors and chargers, 12V power sources, power inverters and converters, power switches, E-fuses, sensors, and high-voltage power outlets. Offered sensor products include engine coolant, humidity, duct temperature, outside air temperature, sun and light, and rain sensors. Parts are available for OEM and aftermarket applications.",,,Not Available,Not Available  Employees,"Inverters
AC Power Sources
Converters


Converters: DC To DC
Inverters: DC To AC
Inverters: Electric","All Products / Services

Automotive Parts
Chargers
Connectors
Electromechanical Devices
Electronics


Fuses
Modules
Power Supplies
Sensors / Detectors / Transducers
Switches"
"Schaefer, Inc.",508-881-7330,https://www.schaeferpower.com/,"Ashland, MA 01721",Manufacturer,"Custom manufacturer of power supplies. Products include DC to AC & frequency inverters, DC to DC converters, rectifiers, battery chargers, DC to DC power supplies, power systems & racks. Power supplies are suitable for railroad, automotive, telecommunication, chemical, factory automation & military applications.",,,$1 - 4.9 Mil,1-9  Employees,"Inverters
Converters: AC To DC
Converters: DC To DC
Converters: DC To DC, Custom
Converters: DC To DC, Military


Converters: Power
Inverters: DC To AC
Inverters: Power
Inverters: Sine Wave
Inverters: Three-Phase

View all Power Supplies categories","All Products / Services

Chargers
Generators
Motor Controllers and Drives
Power Supplies


Power Systems
Racks
Rectifiers and Diodes"
"4 Star Electronics, Inc.",877-240-8595,https://www.4starelectronics.com/part_search.asp?utm_source=thomasnet&utm_medium=directory&utm_campaign=thomasnet,"San Clemente, CA 92673",Distributor,"ISO 9001:2000 distributor of electronic and semiconductor components. Electronic and semiconductor components include amplifiers, attenuators, batteries, blowers, cables, capacitors, drives, circuit breakers, connectors, contacts, converters, couplers, crystals, dials, diodes, displays, emitters, encoders, filters, fuses, hardware, heat sinks, indicators, integrated circuits, isolators, knobs, memory, microcontrollers, microprocessors, modems, motors, oscillators, power supplies, transformers, receivers, relays, resistors, sensors, computers, sockets, switches, terminals, thermistors, thyristors, transceivers, transducers, transistors, varistors and wire. Services include burn-in, contract manufacturing, laser marking services, tape and reel packaging, programming, project management, surface mount and testing services. Applications include industrial, medical, telecommunications, consumer, military, computers and computer peripherals. Capabilities include turnkey assembly of printed circuit boards using surface mount and through-hole interconnection technologies, de-taping, baking, barcoding and just-in-time delivery. AS9120, ESD and RoHS compliant.","4 Star Electronics is an Independent Electronics Distributor of Obsolete Electronic Components, Semiconductors, Military Components, Integrated Circuits, Transistors & Capacitors. We also sell Connectors, Switches, Relays, CPU's & Hard Drives. We are here to assist you in locating any Hard to Find or Obsolete Electronic Components you might need! We stock thousands of parts and our vast network of reliable Domestic/International Suppliers & OEM Excess Inventories, enables us to locate Hard to Find & Obsolete Electronic Components throughout the world. With over 30 years experience, our sales staff is here to provide you with the best service and prices in the industry.",www.linkedin.com/company/4-star-electronics,$5 - 9.9 Mil,10-49  Employees,"Inverters
Converters
Converters: DC To DC
Power Supplies
Power Supplies: Linear


Power Supplies: Mitsubishi
Power Supplies: Switching
Uninterruptible Power Supplies (UPS)
Uninterruptible Power Supplies (UPS): Military Specification","All Products / Services

Amplifiers
Arrays
Assembly Services
Attenuators
Barcode Services
Batteries
Battery Components
Beads
Blowers
Breakers


Bumpers
Capacitors
Cards
Chips
Circuit Board Components
Circuits
Connectors
Contactors
Contacts
Controls and Controllers

View all products / services offered"
Aircraft Accessories of Oklahoma,800-255-9924,https://aircraftaccessoriesofok.com/,"Tulsa, OK 74115",Distributor,"Distributor of aircraft parts and accessories. Products include actuators, alternators, motors, carburetors, de-ice components, pumps, generators, propellers, air conditioners, heaters, oil coolers, valves, starters, vibrators and voltage regulators.",,,$1 - 4.9 Mil,10-49  Employees,"Actuators
Aircraft Parts
Alternators
Carburetors
Coolers
Filter Components
Generators


Heaters
Motors
Power Units
Propellers
Pumps
Valves
Vibrators",No ALL PRODUCTS / SERVICES
"Efacec USA, Inc.",770-446-8854,http://www.efacecusa.com,"Norcross, GA 30071",Manufacturer,"Global manufacturer of automated systems involving automated storage & retrieval systems (AS/RS) for cartons, pallets & rolls, automated guided vehicles (AGV's), turnkey conveyor systems, warehouse management & order fulfillment software & airport baggage handling systems. AS/RS systems have been supplied to handle loads as heavy as 13,000 lbs. & in some cases reaching as high as 147 ft. Design & manufacturing products & systems to match customer's needs.",,,$1 - 4.9 Mil,10-49  Employees,"Inverters
Inverters: Alternative Energy
Inverters: Electric
Inverters: Grid Tie
Inverters: Power


Power Supplies
Power Supplies: Battery & Battery Charger
Power Supplies: Constant Power
Power Supplies: Constant Voltage
Power Supplies: Integrated Services Digital Network (ISDN)

View all Power Supplies categories","All Products / Services

Automation Systems
Breakers
Chargers
Cogeneration Systems
Communication Systems
Conservation Equipment
Consulting Services
Contractors
Controls and Controllers
Data Acquisition Systems


Data Collection Systems
Disconnects
Distribution Systems
Electrical Substations
Emergency Power & Lighting Supplies
Energy Savings Systems
Energy Services
Engineering Services
Generators
Handling Equipment

View all products / services offered"
Northline Industrial,313-537-9798,https://www.northlineindustrial.com/,"Redford, MI 48239",Service Company,"Robots, motors, field service, drives, welders, CNC, display/HMI, PLCs, process controls, light curtains, and electronic repair services. Distributor of remanufactured and used industrial equipment including clamps, encoders, spindles, recorders, controls, power supplies, welders. Replacement services are also offered.","We work with distributors, rebuilders, maintenance, and purchasing professionals across all industries to help them find solutions for their equipment repair and replacement needs.

We'll evaluate your specific needs on a case-by-case basis and tell you how we can help. And if it turns out that we can't service your need, we'll do our best to find out who can...and then we'll pass that information on to you. After all, our job is to take some of the headache out of your job.

Looking for a hard-to-find item? Give us a call and we'll help you locate it. Want to speak to a technician? We'll have a tech on the phone in minutes to answer your technical questions. Need a rush repair done after-hours or over the holiday weekend? We're available.",www.linkedin.com/company/2597131?trk=tyah,Under $1 Mil,10-49  Employees,"Inverters
Power Supplies


Power Supplies: DC To AC","All Products / Services

Amplifiers
Boards
Chargers
Clamps
Controls and Controllers
Counters
Curtains
Electronics
Encoders
Maintenance and Repair Services
Modules
Monitors
Motor Controllers and Drives


Motors
Power Supplies
Power Systems
Power Units
Printed Circuit Boards
Reamers
Recorders
Resolvers
Scanners / Readers
Screens
Spindles
Timers
Used Equipment

View all products / services offered"
Hitachi Canada Ltd.,403-278-1881,https://www.hitachi.ca/,"Calgary, AB T2W4Y1",Manufacturer,"Manufacturer of consumer electronics and automotive products. Products such as televisions, batteries, servers, network systems, projectors, data systems, cameras, microscopes, semiconductors and inverters are available. Markets served include energy, information systems, automotive, medical, healthcare, electronic and consumer industries.",,,$5 - 9.9 Mil,10-49  Employees,"Batteries
Cameras
Compressors
Drills
Electronics
Generators
Microscopes
Motors


Network Equipment
Projectors
Pumps
Saws
Semiconductors
Servers
Televisions
Turbines",No ALL PRODUCTS / SERVICES
"Automotive Service Equipment, LLC",800-229-6218,https://www.asedeals.com/,"Torrington, CT 06790",Distributor,"Distributor of automotive repair equipment & repair shop tools to automobile dealers, body & repair shops, fleet & valet services, home/hobbyists &   the auto sales/service industry.",,,Under $1 Mil,1-9  Employees,"Aligners
Automotive Service Equipment
Balancers
Changers
Chargers
Compressors
Cutters and Cutting Machinery
Dollies


Jacks
Lathes
Lifts
Repair Products
Stands
Starters
Tools",No ALL PRODUCTS / SERVICES
