Company name,Phone number,website (Homepage),Location,Company type,Company Description by Thomasnet,Company Description by the company,Linkedin URL,Annual Sales:,No of Employees:,MANUFACTURING SERVICES,ALL PRODUCTS / SERVICES
AppMet,843-767-5664,http://appmetinc.com,"North Charleston, SC 29418",Service Company,"ISO/IEC 17025:2005 certified calibration, testing, metrology & repairing for electronic, dimensional, physical & mechanical instruments including gages, meters, transducers, torque wrenches, analytical balances, amplifiers, filters, shunts, analyzers, generators, angle plates, rulers, plugs & calipers. On-site services are available throughout the U.S. Industries served include automotive, aerospace, government, utilities, communications, biotech, medical, nuclear, military & shipyards. ISO 9001, ANSI/NCSL Z540 & ISO 10012, Nadcap compliant.",,,Under $1 Mil,1-9  Employees,"Manometers: Digital
Gauges
Gauges: Chamfer
Gauges: Countersink
Gauges: Countersink, Depth


Gauges: Depth
Gauges: Depth Measuring & Indicating, For Liquids
Gauges: Dial
Gauges: Flush Pin
Gauges: Force Measuring

View all Gages categories","All Products / Services

Alarms
Ammeters
Analyzers
Anemometers
Angles
Bars
Baths
Blocks
Borescopes
Bridges


Calibration Services
Calibrators
Calipers
Cameras
Capacitors
Cold Chain Equipment
Comparators
Controls and Controllers
Counters
COVID-19 Response

View all products / services offered"
"Tool Experts, Inc.",888-226-6288,https://www.toolexperts.com/,"Harriman, TN 37748",,"Distributor of plumbing tools, testing meters and instruments. Products include air flow meters, camera poles, inspection mirrors, machinist tools, finders, detectors, boots, flashlights, testers, buckets, propane tank, drum heaters, safety equipment and apparel, timers and stopwatches. Tool bags, cases, pouches, belts, vests, anemometers, manometers, mold sampling pumps and electric sewer jetter are also available. Water pressure, soil moisture, moisture, smoke air flow, electrical, and environmental testing equipment are offered.",,,Not Available,Not Available  Employees,"Manometers: Digital


Manometers","All Products / Services

Analyzers
Anemometers
Boots
Borescopes
Breakers
Buckets
Cameras
Candles
Caulk
Covers
COVID-19 Response
Distribution Systems
Emergency Power & Lighting Supplies
Finders


Fire Fighting Electronics
Flashlights
Gages
Heaters
Hurricane Response
Inspection Equipment
Janitorial Supplies
Machinery
Medical Personal Protective Equipment (PPE)
Meters
Mirrors
Multimeters
Probes
Sensors / Detectors / Transducers

View all products / services offered"
"Don Wolf & Associates, Inc.",800-266-2046,https://www.donwolf.com/,"Chatsworth, CA 91311",Distributor,"Factory Authorized sales, service, repair, calibration & training center. Distributor of industrial process detection, analyzing instruments & automation components. Automation products include fluid controls, miniature pumps & solenoid valves. Fluid controls include flow controls, level controls, pressure controls & temperature controls. Solenoid valve types include isolation valves, cryogenic valves & proportional valves. Analyzers include radiation, combustion & emissions analyzers, indoor air quality (IAQ) monitors, humidity, light & sound, multifunction instruments, nuclear, pH & conductivity, pressure, rpm & velocity, temperature test instruments, toxic gas detectors, volatile organic compounds (VOC's) detectors. Toxic gas detectors are available in single gas portable, single gas fixed, multiple gas portable, multiple gas fixed & multiple point fixed detectors in serviceable & disposable types. JIT delivery services are available.",,,Under $1 Mil,1-9  Employees,"Manometers: Digital
Gauges: Differential Pressure
Instruments: Pressure


Manometers
Meters: Pressure","All Products / Services

Actuators
Analyzers
Anemometers
Cold Chain Equipment
Controls and Controllers
Cylinders
Data Loggers
Engineering Services
Fire Fighting Electronics
Flowmeters
Gages
Hygrometers


Indicators
Inspection Equipment
Instruments
Manufacturing Services
Measuring Equipment
Meters
Monitors
Printers
Pumps
Receivers
Recorders
Regulators

View all products / services offered"
"Orange Research, Inc.",800-989-5657,https://www.orangeresearch.com/,"Milford, CT 06460",Manufacturer,"Manufacturer of instrumentation products for industrial applications. Products include differential pressure gauges, liquid & gas flowmeters, indicators & liquid level monitors. Switches, relays & transmitters are also available. Applications include oil refining, chemical & semiconductor. Kan Ban & JIT delivery.","Orange Research is a manufacturer of industrial instrumentation, supplying differential pressure, flow and level instruments in the form of gauges, switches and transmitters. Some of the many applications for these products are filtration, compressors and heat exchangers for a wide variety of industries including petroleum, chemicals and semiconductors, just to name a few! 

The company's beginnings are rooted in the entrepreneurial spirit of its founder, Les Hoffman, an engineer, who in the early 1960s began working on an indicator to compare differing pressures. Les' enthusiastic, high energy approach led him to develop the first ""Filter Fink"", an indicator that would tell the user when the filter needed to be cleaned or replaced.

From this early success, the company grew to offer a wide array of differential pressure gauges and switches, adding features as customers requested them. Flow instruments and transmitters followed along with level switches. Over time it seemed that Orange Research More... products were being used anywhere there was flow or storage of a liquid or gas. 

 Today, known worldwide as a supplier of rugged, reliable instruments, Orange Research continues to be responsive to customer requests while designing instruments for the next generation of users. As always, custom instruments in a quantity of one are welcome.

 Customers have always come first at OR. With worldwide distribution and a staff of qualified support personnel, answers are only a phone call or e-mail away. Through continuous improvement and cost-effective manufacturing methods, Orange Research remains committed to keeping prices low while maintaining exceptionally high quality and service. Less",,$10 - 24.9 Mil,50-99  Employees,"Manometers: Digital
Gauges: Air Filter
Gauges: Air Flow
Gauges: Air Pressure
Gauges: Compound


Gauges: Cryogenic
Gauges: Custom
Gauges: Differential Pressure
Gauges: Filter
Gauges: Flow

View all Gages categories","All Products / Services

Calibrators
Flowmeters
Gages
Indicators
Instruments
Measuring Equipment


Meters
Monitors
Sensors / Detectors / Transducers
Switches
Transmitters"
Wilmington Instrument Co.,800-544-2843,https://www.calcert.com/,"Wilmington, CA 90744 | Locations",Distributor,"ISO/IEC 17025:2005, ANSI/ NCSL Z540-1-1994(R2002) and ANSI/ NCSL Z540-3-2006 (R2013) certified distributor of test, measurement & process instrumentation products including electrical, electronic, temperature, pressure, physical mechanical & calibrator. Electrical instruments; ammeters, DMMs, power meters, transmitters, RPM indicators, tachometers, shunts & milliohmmeters. Electronic instruments including; counters, signal & function generators, oscilloscopes, surge testers & spectrum analyzers. Temperature instruments include thermometers, simulators & calibrators, RTDs, controllers & pyrometers. Pressure instruments including; analog & digital gauges & absolute pressure instruments, transducers, switches & portable calibrators. Physical mechanical instruments include torque wrenches, calipers & gauge blocks. Calibrators such as voltage & current sources, thermocouple & frequency calibrators. Services include physical, mechanical, electrical & frequency calibration, testing & repair. Markets serve; petrochemical, power & utilities, aerospace, pharmaceutical & food processing.",,www.linkedin.com/company/wilmington-instrument-co.-inc.,$5 - 9.9 Mil,10-49  Employees,"Manometers: Digital
Gauges
Gauges: Absolute Pressure
Gauges: Bourdon Tube
Gauges: Compound


Gauges: Dial
Gauges: Differential Pressure
Gauges: Digital Pressure
Gauges: Force Measuring
Gauges: Gas Pressure

View all Gages categories","All Products / Services

Adapters
Alarms
Ammeters
Analyzers
Anemometers
Baths
Batteries
Blocks
Borescopes
Buzzers


Calibration Services
Calibrators
Cameras
Cases
Clips
Clothing
Cold Chain Equipment
Communication Systems
Conditioners
Connectors

View all products / services offered"
Testo Inc.,800-227-0729,https://www.testo.com/en-IN/,"Sparta, NJ 07871",Manufacturer,"Worldwide manufacturer of portable instrumentation including emission analyzers, indoor air quality, light & sound systems, pH & conductivity measuring instruments, humidity measuring instruments, multifunction measuring instruments, pressure & refrigeration meters, temperature measuring instruments, airflow measuring instruments and thermal imagers. Handheld analytical instrumentation including combustion efficiency analyzers, air emission monitors, air quality analyzers, gas analyzers, air flow analyzers, temperature indicators, dataloggers, digital thermometers, humidity indicators, dataloggers, dew point indicators, stack gas analyzers, water quality analyzers, pressure meters, tachometers, light meters, multi-function instruments & visual inspection tools. Sensing technologies for toxic gases including NO, NO2, SO2, CO & CO2. Services include calibration & customer service. Markets served include chemical, food service & production, pharmaceutical & biotech, utilities, gas pipeline, pulp & paper, cement processing, glass manufacturing & diesel & gas turbine engines. 3-year warranty on parts.","TESTO, INC. is a world leader in the design, development and manufacture of portable instrumentation. Backed by 50 years of measuring engineering experience our mission is to provide the best quality, service and value in the industry. In addition, Testo is also recognized as the leading worldwide manufacturer of portable combustion efficiency analyzers and stack 

emission analyzers.

The company was founded in Lenzkirch in the Black Forest region of Germany and has remained a privately owned business since its inception in 1957. Today, testo consists of 25 subsidiaries and over 54 agents around the world. The United States subsidiary was founded in 1981. 

The first product manufactured was a simple electronic thermometer. 

Today, this product line has expanded to include a large variety of temperature measuring indicators, plus, dataloggers, air velocity meters, humidity and dew point meters, multi-function instruments, stack gas analyzers and air emission monitors, refrigeration system More... analyzers, water analyzers, tachometers, sound, pressure and light meters, as well. Thermal imagers and video inspection scopes are the newest additions to the overall market offering.

 Testo offers NIST calibrations on all their instruments, plus ISO 9001 quality standards, up to three year warranties on parts and service for the life of the instrument. Less",,$10 - 24.9 Mil,10-49  Employees,"Manometers: Digital
Instruments: Pressure


Manometers
Meters: Pressure","All Products / Services

Analyzers
Anemometers
Charts
Cold Chain Equipment
Conditioners
Controls and Controllers
Covers
COVID-19 Response
Data Loggers
Emissometers
Fire Fighting Electronics
Flowmeters
Gages


Hydrometers
Hygrometers
Imaging Equipment
Imaging Services
Indicators
Instruments
Laboratory Equipment
Measuring Equipment
Medical Laboratory Consumable Supplies
Medical Products and Hospital Equipment
Meters
Monitoring Systems
Monitors

View all products / services offered"
All Sensors Corp.,408-225-4314,http://www.allsensors.com,"Morgan Hill, CA 95037",Manufacturer,"Custom manufacturer of pressure sensors & transducers & systems. Products include silicon based pressure sensors, pressure sensor systems & manometers. Products range from 1/2 in. water full scale to 100 psi. Industries served include pneumatic controls, medical, environmental & HVAC instrumentation.  RoHS compliant products available on request.","All Sensors Corporation is a leading manufacturer of MEMS piezoresitive pressure sensors and pressure transducers. Our company goal is to manufacture high-accuracy, quality pressure sensors that provide customers with the ideal sensor solution. All Sensors team is comprised of highly talented and experienced individuals who strive to provide our customers with excellent technical information and customer service. Our pressure sensors are specially designed for low-pressure measurement, high accuracy and repeatability. Core competencies such as low pressure, high accuracy and innovative technologies have made All Sensors a reliable sensor supplier for many large OEMs. 

Applications for our sensors are vast. Our pressure sensors perform well in a low pressure, high accuracy environments. A few examples of common applications include ventilators, transport ventilators, sleep apnea, oxygen delivery, drug delivery, portable oxygen therapy, lung spirometry, blood pressure monitoring, hospital More... beds, and electrocardiograms, HVAC monitoring devices, building monitoring systems, environmental monitoring devices, remote sensing, industrial automation, air sampling, air speed, and leak detection. Many of these applications require a low pressure measurement and high accuracy output signal.

 All Sensors manufactures four different types of pressure sensors, basic output (uncompensated sensor), mV output (compensated sensor), amplified output, and digital output. Our basic pressure sensor provides an uncompensated and non-calibrated mV output signal. This device offers a raw output signal and does not compensate for error, such as temperature effects. Basic pressure sensors offer OEMs a low cost sensor that meets the requirements of their application. Secondly, we offer a compensated and calibrated mV output pressure sensor. These sensors are compensated for temperature and calibrated for offset and span. Third, All Sensors manufactures amplified pressure sensors. These sensors or transducers offer a calibrated and compensated output signal that is amplified for the OEM. Lastly All Sensors offers a digital output pressure sensor. These devices are extremely accurate and provide complete digital compensation. Temperature compensated pressure sensors are available in three temperature ranges, commercial (5⁰C to 50(70)⁰C), industrial (-25⁰C to 85⁰C), and military (-40⁰C to 125⁰C). Pressure ranges are available as low as ¼ inH2O and as high as 150PSI.

 All Sensors pressure sensors and transducers are available in several PCB mountable packages with options to fit your application. Custom port fittings and package options are available as well as customizable pressure ranges and performance values. Our team provides engineering assistance to help integrate pressure sensors into your specific application. Less",www.linkedin.com/company/139478?trk=tyah,$5 - 9.9 Mil,50-99  Employees,"Manometers: Digital


Manometers","All Products / Services

COVID-19 Response
Gages


Medical Products and Hospital Equipment
Sensors / Detectors / Transducers"
"Dwyer Instruments, Inc.",219-879-8000,https://www.dwyer-inst.com/,"Michigan City, IN 46360",Manufacturer,"Manufacturer of industrial controls and instruments for pressure, air velocity, flow, level, temperature, humidity, air quality and process control. Products include controllers, valves, test equipment, gages, monitors, meters, switches, detectors, sensors, indicators, transmitters, vibrators, testers, relays, timers, analyzers, calibrators, pumps, regulators, transducers, positioners, data loggers and recorders. Calibration services are also provided. Serves the building automation, powder and bulk, waste and wastewater, valve automation, and HVAC industries. Products are available with one year warranty.","Since the company was founded in 1931, customers have come to recognize Dwyer Instruments to stand for quality, reliability, and readily available low cost products. As a leading manufacturer in the controls and instrumentation industry, we continue to grow and serve major markets including, but not limited to HVAC, chemical, food, oil and gas, and pollution control. New applications are discovered daily through a cooperative effort between Dwyer and its customers. It has been these relationships with our customers that allow us to continue to develop market demand products and further our success from leading established brand names such as the Magnehelic® pressure gages, Photohelic® switch/gages, Rate Master® flowmeters, and Hi-Flow® valves. In addition to new product development, 

Dwyer has added to its success through several acquisitions and has achieved additional market recognition. Respected names such as Mercoid Controls, Love Controls, W.E. Anderson and Proximity Controls have More... created new markets and further build on the solid reputation that Dwyer has and continues to sustain.

 Our ability to successfully diversify demonstrates Dwyer's managed approach to the marketplace. This approach continues to maintain stability of the company, therefore providing a basis for positioning ourselves as a leader in providing knowledgeable, prompt, and courteous customer service. Less",,$50 - 99.9 Mil,200-499  Employees,"Manometers: Digital
Gauges
Gauges: Air Filter
Gauges: Air Flow
Gauges: Air Pressure


Gauges: Alarm
Gauges: Ammonia
Gauges: Bourdon Tube
Gauges: Dial
Gauges: Differential Pressure

View all Gages categories","All Products / Services

Actuators
Alarms
Analyzers
Anemometers
Annunciators
Barriers
Calibrators
Cold Chain Equipment
Connectors
Controls and Controllers


Converters
COVID-19 Response
Data Acquisition Systems
Data Loggers
Filters
Fire Fighting Electronics
Flowmeters
Gages
Generators
Hygrometers

View all products / services offered"
"Hot Zone Environmental, LLC",304-550-1035,http://www.hotzonewv.com/,"Hurricane, WV 25526",Service Company,"Environmental monitoring and testing equipment rental services. Rentals of air measurement and monitoring equipment, groundwater data loggers, utility locators, groundwater pumps, hand augers, direct push supplies, water quality and sampling, radiation monitoring and soil vapor sampling equipment are available.",,,Not Available,Not Available  Employees,"Manometers: Digital


Manometers","All Products / Services

Analyzers
Augers
Bags
Bailers
Boots
Calibrators
Clothing
Cold Chain Equipment
Compressors
COVID-19 Response
Cutters and Cutting Machinery
Data Loggers
Dosimeters
Drills


Environmental Equipment
Filters
Fire Fighting Tools
Flowmeters
Gages
Generators
Gloves
Hammers
Jacks
Janitorial Supplies
Locators
Manifolds
Measuring Equipment
Medical Personal Protective Equipment (PPE)

View all products / services offered"
"Apex Instruments, Inc.",800-882-3214,https://www.apexinst.com/,"Fuquay Varina, NC 27526",Manufacturer,"Manufacturer & distributor of emission measurement sampling equipment & supplies. Various products include analyzers, probes, filter assemblies, pre-filters, sample lines, controllers, condensers, flow drawers, dilution panels, meters, flanges, packing glands, gages, velocity loggers, regulators, simulators, jacks, thermocouples, wire, monitors, detectors, sensors, automated systems, consoles, traps, cases, glassware, umbilicals, calculators, spreadsheets, nozzles, boxes & cables. Adapters, conditioners, balls, blankets, bushings, cabinets, brushes, caps, cartridges, clips, coolers, cutters, ferrules, flasks, grease, hooks, heaters, monorails, nuts, oils, ovens, plugs, software, shields, sheaths, trays & trolleys are also available. Capabilities include calibration, on-site repair & support, training & system integration. Various industries served include combustion, incineration, metals, mineral, chemical & food.","Apex Instruments, Inc. designs, manufactures and distributes world-wide a large variety of source sampling equipment for measuring emissions from smoke stacks and industrial combustion sources according to US EPA guidelines. As new environmental requirements and technology are developed, Apex Instruments is in the forefront of prototype construction and field testing of both the equipment and the test methods. An example is the Apex Instruments XC-6000EPC Automated Mercury Sorbent Trap Sampling System developed by Apex Instruments and tested by government agencies, universities and power plants. The Apex MercSampler is fast becoming the industry standard for sampling mercury from coal-fired generators.",,$1 - 4.9 Mil,10-49  Employees,"Manometers: Digital
Gauges: Magnetic
Gauges: Pressure


Manometers
Meters: Pressure","All Products / Services

Adapters
Altimeters
Analyzers
Anemometers
Bags
Balls
Barometers
Blankets
Bottles
Boxes
Brackets
Brushes


Burets
Bushings
Cabinets
Calculators
Calibration Services
Calibrators
Caps
Cartridges
Cases
Clamps
Clips
Computers

View all products / services offered"
Martel Electronics Corp.,603-434-1433,http://www.martelcalibrators.com/,"Derry, NH 03038",Manufacturer,"Manufacturer of test and measurement instruments. Products include calibration instruments, power supplies, digital pressure test gauges, digital precision thermometers, calibration pumps and process power displays. Calibrators such as bench calibrators, current calibrators, electrical calibrators, frequency calibrators, multifunction calibrators, pressure calibrators, temperature calibrators and voltage calibrators are available. Types of pumps include pneumatic calibration pumps, pressure calibration pumps, hydraulic calibration pumps and pneumatic hand calibration pumps. Power supplies include loop power supplies and process power packs. Pressure calibration gauges, reference class digital pressure test gauges, loop panel meters and loop power indicators are available. Products are available with 12 months warranty.","Martel Electronics, founded in 1987, is a major manufacturer of test and measurement equipment, including calibrators for process industries and manufacturing. Our calibration products are used in the installation and maintenance of industrial instrumentation. Martel's manufacturing range and experience allow us to incorporate the latest technology and maintain world-class quality standards. 

Our products are available world-wide through a network of professional distributors.

At Martel Electronics, we say, Calibration Technology Starts Here...",www.linkedin.com/company/martel-electronics-corporation/,$250 Mil. and over,1000+  Employees,"Manometers: Digital
Gauges
Gauges: Absolute Pressure
Gauges: Air Pressure
Gauges: Custom


Gauges: Digital Pressure
Gauges: Electronic
Gauges: High Pressure
Gauges: Industrial
Gauges: Pressure

View all Gages categories","All Products / Services

Calibrators
Connectors
Displays
Gages
Indicators
Instruments
Measuring Equipment
Meters


Modules
Power Supplies
Pumps
Readout Systems
Simulators
Software
Testers
Thermometers"
Dwyer Controls & Instruments Dist. - M & M Control,877-820-4900,https://www.mmcontrol.com/Dwyer.php,"Lake Villa, IL 60046",Distributor,"Sales and services of industrial controls and instruments for pressure, air velocity, flow, level, temperature, humidity, air quality, and process control. Products include controllers, valves, test equipment, gages, monitors, meters, switches, detectors, sensors, indicators, transmitters, vibrators, testers, relays, timers, analyzers, calibrators, pumps, regulators, transducers, positioners, data loggers, and recorders. Valves include angle seat, ball, butterfly, check valves, globe valves, needle valves, diaphragm pulse valves, damper actuator, air filter, control, and bulk head controller valves available. Switches include flow, level, pressure, and differential pressure switches. Transducers include electro-pneumatic, industrial pressure, and current to pressure transducers. Calibrating equipment available includes multi-cal benchtop calibrators, multi-cal pressure calibrators, calibration pump, thermocouple calibrators, process calibrators and smart loops calibrators. Industries served include HVAC, chemical, food, oil and gas, and pollution control.","M&M Control Service represents the top manufacturers in the industry. We bring you the best products at the best prices, delivered from stock or direct from the factories. We aim to exceed our customers' expectations, with continuously improved service, quality products, competitive prices and the fastest delivery. Our personal service staff is the best in the business and is committed to ensuring that your needs are met.

With new products constantly being introduced into the marketplace, you could spend hours keeping up to speed with the latest developments. Instead, leave that to our expert staff, who are up-to-date with the latest trends and newest products to best suit your needs. Our online catalogue features new products daily, and we strive to keep you informed of current trends and innovations. Our delivery is the fastest possible. Our merchandise is guaranteed. 

We can rebuild your controls, valves or just about any other process element. We also offer thousands of reconditioned More... products that can help save you money. All of these products have been rigorously inspected and tested, and are delivered with the same guarantee as our regular merchandise.

 Customer satisfaction is top priority.Come and take a look around our site. See what products we have to offer, and our low prices. Learn about our field or in-house service. Order online or contact one of our trained sales representatives. Let us help you become more competitive. We can save you time and money! Less",www.linkedin.com/company/591670?trk=tyah,$5 - 9.9 Mil,10-49  Employees,"Manometers: Digital
Gauges
Gauges: Air Filter
Gauges: Air Flow
Gauges: Air Pressure


Gauges: Alarm
Gauges: Ammonia
Gauges: Bourdon Tube
Gauges: Dial
Gauges: Differential Pressure

View all Gages categories","All Products / Services

Actuators
Alarms
Analyzers
Anemometers
Annunciators
Barriers
Calibrators
Cold Chain Equipment
Connectors
Controls and Controllers


Converters
COVID-19 Response
Data Acquisition Systems
Data Loggers
Filters
Fire Fighting Electronics
Flowmeters
Gages
Generators
Hygrometers

View all products / services offered"
"Wohler USA, Inc.",978-750-9876,https://www.woehler.de/,"Danvers, MA 01923",Manufacturer,"Manufacturer of industrial measuring, cleaning, and inspecting instruments and equipment. Available in various sizes, types, and features. Products include flue gas analyzers, anemometers, data loggers, endoscopes, cameras, and brushes. Also offers inspection accessories such as camera domes, aluminum cases, protective sleeves, roller guides, and camera holders. Serves the heating, ventilation, and facility management industries. Provides testing services that covers combustion and carbon monoxide testing and efficiency evaluation.","For over 80 years, the name Wohler has been a synonym for quality and progressive innovations in the field of measuring instruments, visual inspection systems and cleaning equipment for heating, ventilation, plumbing, chimney sweep, non-destructive testing, and facility management applications.",,Under $1 Mil,1-9  Employees,"Manometers: Digital
Instruments: Pressure
Manometers


Meters: Pressure
Pressure Meters: Digital","All Products / Services

Analyzers
Anemometers
Backpacks
Borescopes
Brushes
Cameras
Cases
Cleaning Compounds and Chemicals
Cleaning Equipment
Cold Chain Equipment
COVID-19 Response
Data Loggers


Disaster Preparedness Supplies
Fire Fighting Electronics
Gages
Guides
Holders
Hurricane Response
Hygrometers
Indicators
Inspection Equipment
Instruments
Janitorial Supplies
Kits

View all products / services offered"
"Fukuda USA, Inc.",888-859-9898,http://www.fukuda-us.com,"Bowling Green, KY 42101",Manufacturer,"Manufacturer of industrial measuring equipment for medical, automotive, electronics, food, appliances, office equipment and precision apparatus applications. Products include air, hydrogen, helium and electronic components leak testers, flowmeters, regulators, multi indicators, pressurization and exhaust bypass units and calibrators. Additional services include instrument calibration.",,,Under $1 Mil,1-9  Employees,Manometers: Digital,"All Products / Services

Calibrators
Flowmeters
Gages
Inspection Equipment


Measuring Equipment
Regulators
Sensors / Detectors / Transducers
Testers"
Environmental Equipment & Supply,877-499-9368,https://www.envisupply.com/,"Harrisburg, PA 17112 | Locations",Distributor,"Distributor of environmental equipment and supplies. Products include safety equipment, quality sampling equipment, sampling supplies, pumps, field monitoring equipment, air quality monitoring instruments, air calibration products, water quality monitoring instruments and water calibration products. Air monitoring products such as PID monitors, single gas detectors, toxic vapor analyzers, multi-gas instruments, radiation detectors, wireless detectors, photo-ionization detectors, portable devices, oxygen monitors, CO2 gas monitors, leak testers, single toxic gas monitors, land surveyor monitors and real-time aerosol monitors are available. Water monitoring products include interface meters, water level meters, groundwater data loggers, multi-parameter water monitors, professional multi-parameter water monitors, ion meters, telemetry systems, oil/water interface meters, ground water level loggers. Equipment and supplies rental and repair services are available. Used equipment also available.","Distributor of environmental equipment and supplies. Products include air monitoring instruments-sales and service, confined space instruments and equipment-sales and service, disposable nitrile, latex and vinyl gloves, water quality monitoring instruments and water calibration products- sales and service, Grundfos environmental pumps-sales and service and more. Air monitoring products such as single gas detectors, toxic vapor analyzers, multi-gas instruments, radiation detectors, wireless gas detectors, photo-ionization detectors, portable devices, oxygen monitors, CO2 gas monitors, leak testers, single toxic gas monitors, land surveyor monitors and real-time aerosol monitors are available. Water monitoring products include interface meters, water level meters, groundwater data loggers, multi-parameter water monitors, professional multi-parameter water monitors, telemetry systems, oil/water interface meters, ground water level loggers. Equipment may also be rented and we offer lease to More... own programs. Used equipment is also available. Less",,$1 - 4.9 Mil,10-49  Employees,"Manometers: Digital
Gauges
Gauges: Industrial
Gauges: Pressure


Gauges: Process
Gauges: Pump
Gauges: Used
Manometers","All Products / Services

Actuators
Adapters
Aggregates
Analyzers
Anchors
Anemometers
Antennas
Aprons
Arbors
Arresters
Assistants


Augers
Bags
Bailers
Balances
Bandanas
Barrels and Drums
Barricades
Bibs
Bits
Blankets
Blowers

View all products / services offered"
K-Tec Systems Inc.,800-968-3900,https://k-tecsystems.com/,"Ferndale, MI 48220",Custom Manufacturer,"Custom manufacturer of test equipment, thermocouples, temperature and pressure controls. Additional custom and stock products are available for use in data analytics and control systems applications for manufacturing processes. Engineering services are available as well as virtual and augmented reality prototyping. Secondary services include on-site installation, calibration and repair. Serves the automotive, aerospace, food and chemical industries.","For over 29 years, K-Tec Systems has assisted companies to make better products by helping them control their temperature, pressure, and flow during the manufacturing process.

Headquartered in Ferndale, Michigan (Detroit Area), K-Tec Systems is an engineering company test equipment, test benches, control systems, temperature sensors, and wire harnesses for automotive, aerospace, food, and chemical industries.

Our passion is to help our customers to collect accurate data, not just numbers. That is our commitment to quality and service. K-Tec Systems maintains an extensive database of quality products along with a dedicated specialized staff to engineer solutions.",www.linkedin.com/company/k-tec-systems-inc./,$5 - 9.9 Mil,10-49  Employees,"Manometers: Digital
Gauges
Gauges: Aircraft & Aerospace
Gauges: Automotive
Gauges: Chemical


Gauges: Differential Pressure
Gauges: Dwyer
Gauges: Vacuum
Gauges: Vacuum, Digital
Gauges: Wika

View all Gages categories","All Products / Services

Ammeters
Amplifiers
Analyzers
Anemometers
Batteries
Benches
Boxes
Calibrators
Cases
Chargers


Clips
Cold Chain Equipment
Comparators
Cones
Connectors
Contacts
Controls and Controllers
Counters
Data Loggers
Electric Wire, Cable and Cable Assemblies

View all products / services offered"
"Schmalz, Inc.",919-713-0880,https://www.schmalz.com/en/,"Raleigh, NC 27616 | Locations",Manufacturer,"Global leading manufacturer & distributor of complete vacuum automation components & systems including suction heads & cups, mounting elements, vacuum generators, valves, switches & filters, vacuum handling & clamping systems, lifting systems & vacuum tables capable of handling up to 4,400 lbs. Vacuum stands for securely & safely holding glass, sheet metal & wood products. Vacuum clamping systems for flexible & rapid set-ups for CNC machining centers in the wood & plastics industries. Vacuum components include suction cups, pumps, hose, mounting elements, filters, mufflers, controls, spring plungers, ball joints, check valves, vacuum generators/ejectors, vacuum switches & vacuum gages. Transport trolleys",,,$5 - 9.9 Mil,10-49  Employees,"Manometers: Digital
Gauges: Pressure


Gauges: Vacuum
Manometers","All Products / Services

Arms
Assembly Machinery
Assembly Services
Attachments
Automation Systems
Beams
Belts
Benches
Blowers
Boosters
Boxes
Breakers
Cabinets


Chambers
Chucks and Collets
Clamping Systems
Clamps
Cleaning Equipment
Compensators
Condensers (Heat Transfer)
Connectors
Controls and Controllers
Conveyors
Coolers
COVID-19 Response
Crane Parts

View all products / services offered"
"Protec Equipment Resources, Inc.",866-352-5550,https://www.protecequip.com/,"Grand Prairie, TX 75050",Service Company,"Test equipment rental and leasing services. Products rented include battery testers, circuit breaker testers, high potential and cable testers, inspection equipment, instrumentation and controls, insulation and ground testers, meters, power analysis and data acquisition instruments, relay, transformer ,motor, and generator testers, and watt-hour meter test equipment.",,,$5 - 9.9 Mil,10-49  Employees,"Manometers: Digital
Gauges: Pressure


Gauges: Test Pressure
Manometers","All Products / Services

Ammeters
Analyzers
Anemometers
Barometers
Borescopes
Calibrators
Cameras
Cold Chain Equipment
COVID-19 Response
Data Acquisition Systems
Data Loggers
Gages
Generators


Hydrometers
Medical Products and Hospital Equipment
Megohmmeters
Meters
Ohmmeters
Oscilloscopes
Power Supplies
Power Units
Probes
Pumps
Recorders
Reflectometers
Rental and Leasing Services

View all products / services offered"
Hardware & Fasteners,708-387-7800,https://www.hardwareandfasteners.com/,"Countryside, IL 60525",Distributor,"Distributor of fasteners and hardware for automotive, aviation and IT industries. Ball or spherical bearings, joints, adapters, pads, plugs, mechanical seals, tubes and brass tip screws are offered. National stock number (NSN) designated products include valve fuel controls, pressure transducers, digital manometers, notch filters, heaters, stabilizers, shafts and cable assemblies. Military aircraft spare parts and drone battery chargers are also provided. Guaranteed quotes back within 15 minutes, 24/7 x 365 availability.",,,Not Available,100-199  Employees,"Manometers: Digital


Manometers","All Products / Services

Adapters
Aircraft Parts
Bearings
Chargers
Controls and Controllers
Fasteners
Filters
Gages
Heaters
Joints


National Stock Number Designated Equipment
Pads
Plugs and Stoppers
Screws
Seals
Sensors / Detectors / Transducers
Shafts
Stabilizers
Tubes"
