Company name,Phone number,website (Homepage),Location,Company type,Company Description by Thomasnet,Company Description by the company,Linkedin URL,Annual Sales:,No of Employees:,MANUFACTURING SERVICES,ALL PRODUCTS / SERVICES
Andor Technology,800-296-1579,http://www.andor.com,"South Windsor, CT 06074",Manufacturer,"Manufacturer of scientific digital cameras for academic, industrial and government applications. Products such as spectrographs, microscopy systems, software development kits and imaging software are available.",,,$50 - 99.9 Mil,200-499  Employees,"Cameras: Digital, High Resolution
Cameras
Cameras, Equipment & Supplies
Cameras: CCD
Cameras: Digital


Cameras: Imaging
Cameras: Industrial
Cameras: Microscope
Cameras: X-Ray","All Products / Services

Analyzers
Cameras
Imaging Equipment
Instruments
Microscopes


Scientific Equipment
Sensors / Detectors / Transducers
Software
Spectrometers"
"Photron USA, Inc.",800-585-2129,https://photron.com/,"San Diego, CA 92126",Manufacturer,"Manufacturer of high speed cameras. Types of cameras include PC based cameras, standalone HSV cameras & microscopy imaging cameras. PC based cameras such as PC based PIV & DIC mega pixel cameras, production fault finding high speed cameras & microscopy digital high speed video cameras are available. Microscopy imaging cameras include high speed biofluorescence imaging cameras & 'all-in-focus' cameras.",,www.linkedin.com/company-beta/4815762/,$50 - 99.9 Mil,100-199  Employees,"Cameras: Digital, High Resolution
Cameras
Cameras: Board
Cameras: CCD
Cameras: Complementary Metal Oxide Semiconductor (CMOS)


Cameras: Digital
Cameras: Digital, High Speed
Cameras: Gigabit Ethernet
Cameras: High Resolution
Cameras: High Speed

View all Cameras categories","All Products / Services

Analyzers
Cameras


Imaging Equipment
Modules"
Time Clocks and More,877-318-1016,https://www.timeclocksandmore.com/Default.asp,"Deland, FL 32720",Distributor,"Distributor of clock systems, access controls, office productivity products, and security systems. Various products include biometric systems, badge systems, stamps, time cards, badges, ribbons, locks, bill and coin counters, shredders, paper folders, safes, DVR systems, wall packs, analog and digital clocks. Stock items available.",,,Not Available,Not Available  Employees,"Cameras: Digital, High Resolution
Cameras
Cameras: CCD
Cameras: CCTV
Cameras: Digital


Cameras: Hidden
Cameras: High Resolution
Cameras: Remote Control
Cameras: Video
Security Cameras

View all Cameras categories","All Products / Services

Adapters
Attendance Systems
Badges
Barcode Systems
Barriers
Batteries
Biometric Devices
Buttons
Cameras
Cards


Clocks
Closers
Controls and Controllers
Counters
Emergency Power & Lighting Supplies
Folders
Folding Machinery
Hoods
Hurricane Response
Identification Products

View all products / services offered"
"Aegis Electronic Group, Inc",480-635-8400,https://aegis-elec.com/,"Gilbert, AZ 85233 | Locations",Distributor,"Distributor of imaging components & integrated system solutions Applications of imaging components include machine vision, bioscience, microscopy, conferencing, robotics, military, traffic, space & medical applications.","Aegis offers a full line of industrial and machine vision cameras, lenses, frame grabbers, monitors and software for complete integration of your imaging applications. Aegis also provides complete imaging systems with hardware and software solutions. These systems feature the following premier manufacturers: 

Cameras by:

Aegis, AVP, Basler, Canon, CIS Americas, CNB Technology, Elmo, Foculus, Genwac/Watec, Hitachi, Iconix, JAI Pulnix, KT&C, Lumenera, NET, Qwonn, 

Sanyo, Sentech, Sony VIP, Toshiba America, Toshiba-Teli America, Ueye

Frame grabbers by:

BitFlow, Black Magic, Cyberoptics Imagenation, dPict Imaging, Integral Technologies, National Instruments, Viewcast Osprey 

Lenses by:

Canon, CBC America, Fujinon, Kowa, Linos, Navitar, Pentax, Senko ADL, Tamron, Tokina 

 Monitors by:

EverFocus, Orion/ViewZ, 

Panasonic, Sony, Tatung Controllers by:

AVP, SONY, 

Telemetrics 

Cables by:

Nortech/Intercon Housing/Mounts by:

AVP, SONY Lighting by:

Schott Fostec 

Recorders/Players by:

Convergent Design, More... KT&C FCB Converters & Interface Boards:

 Pleora & Aegis Less",,$10 - 24.9 Mil,10-49  Employees,"Cameras: Digital, High Resolution
Cameras
Cameras, Equipment & Supplies
Cameras: Board
Cameras: CCD


Cameras: CCTV
Cameras: Complementary Metal Oxide Semiconductor (CMOS)
Cameras: Computer
Cameras: Covert
Cameras: Digital

View all Cameras categories","All Products / Services

Adapters
Automation Systems
Boards
Cable Components
Camera Parts
Cameras
Cards
Chips
Converters
Electric Wire, Cable and Cable Assemblies


Grabs
Housings
Inspection Equipment
Kits
Lenses
Machine Vision Systems
Mechanical Wire, Cable and Rope
Monitors
Mounts
Processors

View all products / services offered"
"Vision Research, Inc",800-737-6588,https://www.phantomhighspeed.com/,"Wayne, NJ 07470 | Locations",Manufacturer,"Manufacturer & sells digital high-speed imaging systems. High-speed imaging is an engineering tool, much as is an oscilloscope or a computer. It is a photographic technique that enables the process to visualize & analyze physical phenomena, especially motion that is too fast for the human eye or conventional cameras to perceive. In entertainment & art applications it is applied where the emotional impact of slow-motion is desired. Designs & manufactures high-speed digital imaging systems. Micro cameras are small, lightweight & untethered from a computer are suitable for mobile applications or situations where size & weight might be an issue. A broad line of performance cameras with resolution, speed & light-sensitivity that can be used with industrial tools, digital cinema & HD television productions.","High speed photography is an engineering tool, much as is an oscilloscope or a computer. It is a photographic technique that enables us to visualize and analyze motion especially motions that are too fast for the human eye or conventional cameras to perceive.

During the first forty two years of the company's existence high speed photographic images were generally ""captured"" on photographic film. The company excelled in teaching and applying high speed photography to numerous clients for a multitude of applications. The company also designed , manufactured and marketed products specific to the high speed photographic needs of its clients. The company's film based cameras were so widely accepted that they are national stock listed (NSN) by the US DoD.

In 1992 the company decided to form a separate entity that was to design and fabricate high speed electronic imagers that did not rely on photographic film for imaging. That ""spin off"" was later to be known as Vision Research® Inc. and their More... family of electronic imagers is currently marketed under the ""Phantom®"" trade mark.

 Vision Research prides itself in the high resolution of its images, the power of its software, the reliability of its products and its high level of attentiveness and dedication to its customers. The company's innovative approach to high speed electronic ""digital"" imaging was recognized by the US Patent Office and was granted US Patent #5,625,412.

 The future holds more technology innovation and unique products from Vision Research. The company's development goals include electronic imaging products with higher resolution and faster frame rates and ""smarter"" cameras with more powerful and robust software.

 While hardware and software products are important, the company realizes that its key to future success is the same now as it was in 1950 and that is listening to and serving its customers. Less",www.linkedin.com/company/vision-research,$250 Mil. and over,10-49  Employees,"Cameras: Digital, High Resolution
Cameras
Cameras: Complementary Metal Oxide Semiconductor (CMOS)
Cameras: Digital
Cameras: Digital, High Speed


Cameras: Gigabit Ethernet
Cameras: High Resolution
Cameras: High Speed
Cameras: High Speed Complementary Metal Oxide Semiconductor (CMOS)
Cameras: Imaging

View all Cameras categories","All Products / Services

Analyzers
Broadcasting Equipment


Cameras
Imaging Equipment"
"RECONYX, Inc.",866-493-6064,https://www.reconyx.com/,"Holmen, WI 54636",Manufacturer,"Manufacturer of digital infrared game cameras for wildlife study and security surveillance. Types of cameras include covert and semi covert, white flash, tarp, license plate and motion activated cameras.",,,Not Available,Not Available  Employees,"Cameras: Digital, High Resolution
Cameras
Cameras: Digital
Cameras: Digital, High Speed
Cameras: Hidden


Cameras: Industrial
Cameras: Infrared
Cameras: Motion Picture
Cameras: Surveillance
Photographic Equipment & Supplies

View all Cameras categories","All Products / Services

Cameras"
Nanova Environmental,573-476-6355,https://www.nanovaenv.com/,"Columbia, MO 65202",Manufacturer,"Manufacturer of compact gas chromatographs, gas analyzers, cameras, gas sampling bags and photoionization detectors  (PID). Gas detection, mountable IR or visible fever screening and inspection cameras are offered. PTFE, stainless steel, Tedlar® and nalophan air sampling bags are available. Fever inspection cameras are used in public areas during COVID-19. 1 year warranty.",,,Not Available,10-49  Employees,"Cameras: Digital, High Resolution
Cameras
Cameras: Corona
Cameras: Digital
Cameras: Digital, High Speed


Cameras: Fire Fighting
Cameras: High Resolution
Cameras: High Speed
Cameras: Industrial
Cameras: Infrared

View all Cameras categories","All Products / Services

Analyzers
Bags
Cameras
Chromatographs


Fire Fighting Electronics
Monitors
Sensors / Detectors / Transducers
Wildfire Response"
TrueLook,833-878-3566,https://www.truelook.com,"Winston-Salem, NC 27101",Service Company,"Manufacturer of construction site cameras. Camera options include fixed positions, off the grid, pan-tilt-zoom, indoor and solar powered. Construction site camera services include live viewing, custom time-lapsing, and 24/7 security recording.",,,Not Available,Not Available  Employees,"Cameras: Digital, High Resolution
Cameras
Cameras: Digital
Cameras: Digital, High Speed
Cameras: High Speed


Cameras: Industrial
Cameras: Intelligent
Cameras: Pan & Tilt
Cameras: Video","All Products / Services

Cameras
Photographic Services


Software Services
Surveying Services"
Olympus Corporation of the Americas,800-645-8160,https://www.olympusamerica.com/,"Center Valley, PA 18034 | Locations",Manufacturer,"Manufacturer of microscopes. Optical, digital, confocal laser scanning, inverted, and stereo microscopes are available, as well as optical, mechanical, and motorized components, digital cameras, image analysis software, and photomicrographic equipment. A line of infinity-corrected, electrophysiology, and total internal reflection objectives is available. Serves the research, metallurgy, metrology, semiconductor manufacturing, aerospace applications, defense industry, automotive industry, toolmaking, clinical applications, biomedical, and educational fields",,,$250 Mil. and over,1000+  Employees,"Cameras: Digital, High Resolution
Cameras
Cameras: CCD
Cameras: Digital
Cameras: Digital, High Speed


Cameras: High Resolution
Cameras: Imaging
Cameras: Micrographic
Cameras: Microscope
Cameras: Photomicrographic

View all Cameras categories","All Products / Services

Balloons
Binoculars
Biologicals
Biotechnology Equipment
Blades
Borescopes
Bronchoscopes
Cabinets
Cameras
COVID-19 Response


Cystoscopes
Eyepieces
Fire Fighting Tools
Forceps
Guidewires
Hysteroscopes
Illuminators
Imaging Equipment
Implants
Inspection Equipment

View all products / services offered"
Paul Leibinger Inc.,262-642-4030,http://ky.to/leibinger-group.com/,"East Troy, WI 53120",Manufacturer,"ISO 9001:2000 certified manufacturer of inkjet printers, camera systems, numbering machines, high resolution ink-jet printing systems, card personalizing systems, card processing systems, flexible reel-to-reel systems, mailing systems & inkjet printing inks. Inkjet printers such as small character continuous inkjet printers & high-resolution printers are available. Types of camera systems include plug & play camera systems, high resolution verification camera systems, security camera systems & line scan verification camera systems. Types of inkjet printing inks include UV-curable inks, solvent-based inks, UV-inks, customized spot-color inks, fluorescent inks, fast drying solvent based inks & special inks. Software for inkjet printers & inkjet printing accessories are also available. Custom made precision parts are available.","Paul Leibinger GmbH & Co. KG is one of the worlds leading manufacturers of coding and marking systems. It provides its customers with continuous inkjet printers and perfectly matched printing configurators, inks and solvents, as well as software and accessories. ""Made in Germany"" production guarantees outstanding quality, and a worldwide distributor network with 150 partners ensures excellent service. The family-run company in its third generation is headquartered in Tuttlingen (Baden-Wuerttemberg, Germany) and also has a subsidiary in East Troy, Wisconsin, USA.

Our continuous inkjet printers stand out with their versatility, flexibility, and cost-effectiveness. They print texts, graphics, and codes on a wide range of materials such as plastic, cardboard, glass, metal, wood and many more - without contact, during ongoing production, and with fast-drying inks. State-of-the-art technologies, including the ""Sealtronic"" automatic nozzle sealing system, ensure maximum reliability and efficiency More... - whether in industrial applications, in the food and beverage sector, in pharmaceuticals, medical technology or cosmetics, as well as in the chemical and automotive industries.

 Easy to use, fast, high-quality and extremely reliable, Leibinger coding and marking systems increase productivity. And they offer solutions that are perfectly tailored to a wide variety of user profiles, from the entry line to the basic or universal line to the high-speed line. With our products extensive variety of functions and models, we are driving CIJ technology forward with printing speeds of up to 1,000 m/min in the case of the new JET Rapid high-speed printer, as well as with our attractively priced entry-level models. Less",,$50 - 99.9 Mil,200-499  Employees,"Cameras: Digital, High Resolution
Cameras
Cameras, Equipment & Supplies
Cameras: CCD
Cameras: High Resolution


Cameras: Identification
Cameras: Industrial
Cameras: Inspection
Cameras: Line Scan
Cameras: Recording

View all Cameras categories","All Products / Services

Cameras
Coders
Identification Products
Inks
Machinery
Markers and Marking Equipment


Monitoring Systems
Numbering Machinery
Printers
Printing Equipment and Supplies
Recycling Machinery
Software"
Environmental Equipment & Supply,877-499-9368,https://www.envisupply.com/,"Harrisburg, PA 17112 | Locations",Distributor,"Distributor of environmental equipment and supplies. Products include safety equipment, quality sampling equipment, sampling supplies, pumps, field monitoring equipment, air quality monitoring instruments, air calibration products, water quality monitoring instruments and water calibration products. Air monitoring products such as PID monitors, single gas detectors, toxic vapor analyzers, multi-gas instruments, radiation detectors, wireless detectors, photo-ionization detectors, portable devices, oxygen monitors, CO2 gas monitors, leak testers, single toxic gas monitors, land surveyor monitors and real-time aerosol monitors are available. Water monitoring products include interface meters, water level meters, groundwater data loggers, multi-parameter water monitors, professional multi-parameter water monitors, ion meters, telemetry systems, oil/water interface meters, ground water level loggers. Equipment and supplies rental and repair services are available. Used equipment also available.","Distributor of environmental equipment and supplies. Products include air monitoring instruments-sales and service, confined space instruments and equipment-sales and service, disposable nitrile, latex and vinyl gloves, water quality monitoring instruments and water calibration products- sales and service, Grundfos environmental pumps-sales and service and more. Air monitoring products such as single gas detectors, toxic vapor analyzers, multi-gas instruments, radiation detectors, wireless gas detectors, photo-ionization detectors, portable devices, oxygen monitors, CO2 gas monitors, leak testers, single toxic gas monitors, land surveyor monitors and real-time aerosol monitors are available. Water monitoring products include interface meters, water level meters, groundwater data loggers, multi-parameter water monitors, professional multi-parameter water monitors, telemetry systems, oil/water interface meters, ground water level loggers. Equipment may also be rented and we offer lease to More... own programs. Used equipment is also available. Less",,$1 - 4.9 Mil,10-49  Employees,"Cameras: Digital, High Resolution
Camcorders
Camcorders: Digital
Cameras
Cameras, Equipment & Supplies


Cameras: Borehole Video
Cameras: CCD
Cameras: Digital
Cameras: Digital, High Speed
Cameras: High Resolution

View all Cameras categories","All Products / Services

Actuators
Adapters
Aggregates
Analyzers
Anchors
Anemometers
Antennas
Aprons
Arbors
Arresters


Assistants
Augers
Bags
Bailers
Balances
Bandanas
Barrels and Drums
Barricades
Bibs
Bits

View all products / services offered"
Allied Vision Technologies GmbH,877-872-1394,https://www.alliedvision.com/en/digital-industrial-camera-solutions.html,"Exton, PA 19341",Manufacturer,"Manufacturer of digital cameras for image processing. Types of cameras include high resolution, high speed, machine vision and gigabit Ethernet cameras. Markets served include industrial, healthcare and medical, security, traffic, logistics, multimedia, entertainment and sports sectors.",,,Not Available,Not Available  Employees,"Cameras: Digital, High Resolution
Cameras
Cameras, Equipment & Supplies
Cameras: Digital
Cameras: Digital, High Speed


Cameras: Gigabit Ethernet
Cameras: High Resolution
Cameras: High Speed
Cameras: Industrial
Cameras: Machine Vision

View all Cameras categories","All Products / Services

Cameras"
AVer Information Inc.,877-528-7824,http://www.averusa.com/,"Fremont, CA 94539",Manufacturer,"Manufacturer of visual communication, digital presentation and surveillance products. Video conference systems, enterprise grade USB video conferencing cameras, professional tracking PTZ cameras, wireless document cameras and all-in-one touch panels are offered. Wireless presentation systems and smart charging carts are also available.",,,$250 Mil. and over,500-999  Employees,"Cameras: Digital, High Resolution
Cameras
Cameras, Equipment & Supplies
Cameras: Digital
Cameras: High Resolution


Cameras: Recording
Cameras: Remote Control
Cameras: Smart
Cameras: Teleconferencing
Cameras: Video","All Products / Services

Audio Visual (AV) Equipment
Cameras
Chargers
Computer Peripherals
Conference Room Equipment
Conferencing Equipment
Convention and Meeting Equipment


Displays
Players
Presentation Equipment
Recorders
Software
Trucks and Carts"
OmegaBrandess,410-374-3250,https://omegabrandess.com/,"Hampstead, MD 21074",Distributor,"Distributor of cameras and related supplies. Products include digital cameras, lenses, darkroom chemicals, cleaning fluids, filters, lighting, backgrounds, memory cards, flashers, diffusers, viewers, hard drives, digital picture frames, tripods, bags, cases and carts.",,,Not Available,Not Available  Employees,"Cameras: Digital, High Resolution
Cameras
Cameras: Digital


Cameras: Digital, High Speed
Cameras: Underwater","All Products / Services

Backgrounds
Bags
Batteries
Camera Parts
Cameras
Cases
Chemicals
Cleaning Compounds and Chemicals
Darkroom Equipment
Diffusers


Digital Memory
Filters
Frames
Lenses
Lights
Meters
Reflectors
Tripods
Viewers
Washing Equipment"
Phase 1 Technology Corp.,888-431-7941,https://www.phase1vision.com/,"Deer Park, NY 11729",Distributor,"Technical distributor of imaging components & systems: area/line scan CCD cameras, frame grabbers, data acquisition boards, machine vision software, fluorescent diffused line lighting, microscope & custom lighting, fiber optic LED, lenses & mounts, LCD & video monitors, printers & archiving equipment, recorders, video communications & teleconferencing equipment. Custom video cards, video microscopes, standard & custom power supplies & cables. Camera modifications, design & engineering of complete vision systems. Industries served: factory automation, machine vision, microscopy, teleconferencing.",,,$5 - 9.9 Mil,10-49  Employees,"Cameras: Digital, High Resolution
Cameras
Cameras, Equipment & Supplies
Cameras: Board
Cameras: CCD


Cameras: CCTV
Cameras: Complementary Metal Oxide Semiconductor (CMOS)
Cameras: Computer
Cameras: Digital
Cameras: Digital, High Speed

View all Cameras categories","All Products / Services

Analytical Services
Analyzers
Attachments
Audio Visual (AV) Equipment
Boards
Borescopes
Camera Parts
Cameras
Converters
Electric Wire, Cable and Cable Assemblies


Filters
Grabs
Identification Products
Illuminators
Imaging Equipment
Inspection Equipment
Integration Services
LEDs
Lenses
Lights

View all products / services offered"
"I. Miller Precision Optical Instruments, Inc.",215-925-2285,https://microscopecentral.com/,"Feasterville, PA 19053",Distributor,"Distributor of new & used microscopy instruments & accessories. Types of microscopes include asbestos, binocular & monocular compound, biological, comparison, cordless, digital, education, inverted, measuring, metallurgical, monocular, polarizing, stereo & video microscopes. Types of cameras include AV, explorer, digital, vision viewer & aqua flex cameras. Other products include USB adapters, multichargers, micro projectors & video microscope stands. Microscope or microscope part repair services are also available. Stock items are also available.",,,$1 - 4.9 Mil,10-49  Employees,"Cameras: Digital, High Resolution
Camcorders: Digital
Cameras
Cameras: Digital


Cameras: High Resolution
Cameras: Microscope
Cameras: Video
Video Equipment & Supplies","All Products / Services

Adapters
Cameras
Cases
Imaging Equipment
Instruments
Maintenance and Repair Services
Microscope Components


Microscopes
Optical Components
Refractometers
Stands
Telescopes
Televisions
Used Equipment"
2MCCTV,877-926-2288,https://www.2mcctv.com/,"Grand Prairie, TX 75050",Distributor,"Manufacturer & distributor of standard & custom security cameras, IP cameras, security camera systems, IP camera systems & CCTV digital video recorders (DVRs). Types of security cameras include box cameras, dome cameras, infrared bullet cameras, vandal proof dome cameras, PTZ cameras & specialty cameras. Security camera systems such as PC surveillance systems & standalone surveillance systems are available. IP camera systems include network IP systems & megapixel IP camera systems. Types of CCTV DVRs include computer-based DVR systems, standalone CCTV DVRs & mobile digital video recorders. Products such as network video recorders, video capture cards, network video recorder software, security camera accessories, monitors & displays & audio surveillance systems are also available. Repair services are available.",,,$5 - 9.9 Mil,10-49  Employees,"Cameras: Digital, High Resolution
Cameras
Cameras, Equipment & Supplies
Cameras: Bullet
Cameras: CCD


Cameras: CCTV
Cameras: Covert
Cameras: Digital
Cameras: Digital, High Speed
Cameras: Dome

View all Cameras categories","All Products / Services

Adapters
Camera Parts
Cameras
Cards
CCTV Equipment
Connectors
Controls and Controllers
Crimpers
Decoders
Displays


Drives
Electric Wire, Cable and Cable Assemblies
Enclosures
Encoders
Generators
Housings
Identification Products
Illuminators
Intercoms
Lenses

View all products / services offered"
iX Cameras,617-225-0080,https://www.ix-cameras.com/,"Woburn, MA 01801",Manufacturer,"Manufacturer of high speed imaging cameras and solutions. Markets served include Ballistics, Automotive Testing, R&D testing, Production Line Monitoring and Auditing, Biomechanics, Sports Performance, Media and Cinematography.",,,$10 - 24.9 Mil,10-49  Employees,"Cameras: Digital, High Resolution
Cameras
Cameras: Digital
Cameras: Digital, High Speed
Cameras: High Resolution


Cameras: High Speed
Cameras: Imaging
Cameras: Motion Picture
Cameras: Video","All Products / Services

Cameras"
A1webcams Inc.,800-616-7986,https://linespex.com/,"Anaheim, CA 92807",Manufacturer,"Manufacturer of surveillance cameras & monitoring systems. Products include web based cameras, video cameras, analog digital video recorders, video servers, & remote & wireless monitoring systems. Applications include indoor & outdoor uses such as security surveillance, video conferencing, day care centers, year round outdoor environmental studies, traffic cams, construction sites, & school security & surveillance. Installation, service, & support for all products available. Some products are UL, CE, LVD, FCC, CE, & VCCI certified.",,,Under $1 Mil,1-9  Employees,"Cameras: Digital, High Resolution
Cameras
Cameras: CCD
Cameras: Digital
Cameras: Inspection


Cameras: Network
Cameras: Spy
Cameras: Surveillance
Cameras: Video
Cameras: Visual Inspection

View all Cameras categories","All Products / Services

Cameras
Inspection Equipment
Monitoring Systems
Recorders


Security Systems
Servers
Surveillance Equipment"
Angelus Medical & Optical Equipment,310-769-6060,https://angelusmedical.com/,"Gardena, CA 90249",Distributor,"Distributor of medical and optical equipment. Various products include autoclaves, defibrillators, spirometers, chairs, tables, ECG, scales, lights, beds, infant incubators, monitors, phoropters, projectors, stands, cases, anatomical charts, containers, regulators and nebulizers. Provides new, refurbished, certified medical and optical equipment. Additional services such as repair, calibration, pickup delivery and upholstery services are also offered. Movie props are available for rent.","We are a full service Medical & Optical Equipment Company. We take pride in providing our customers with the best products and services. The quality of our fully refurbished products can be compared to new equipment, at a fraction of the cost. 

We sell, service, repair, calibrate, reupholster, and purchase - new, refurbished, certified - medical & optical equipment from our 50,000 sq.ft. facility in Gardena, CA. Conveniently located in the heart of Los Angeles, 10 minutes from LAX nested between 4 major freeways.",www.linkedin.com/company/angelus-medical-optical-equipment/,$1 - 4.9 Mil,10-49  Employees,"Cameras: Digital, High Resolution
Cameras
Cameras: Digital
Cameras: High Resolution


Cameras: Hitachi
Cameras: Imaging
Cameras: Video","All Products / Services

Analyzers
Anesthesia Equipment
Appraisers
Aspirators
Audiometers
Autoclave Parts
Autoclaves
Bags
Basins
Beds
Borescopes


Buckets
Bulbs
Cabinets
Caddies
Calibration Services
Cameras
Cans
Cases
Chairs
Charts
Cleaning Compounds and Chemicals

View all products / services offered"
AMETEK Land,412-826-4444,https://www.ametek-land.com,"Pittsburgh, PA 15238",Manufacturer,"Manufacturer of fixed spot, infrared, non-contact, fiber optic and precision thermometers. Thermal line scanners, black body calibrators, borescope thermal imaging cameras and pyrometers are available. Combustion efficiency, opacity, dust and particulate monitors are provided. Combustion and emissions process portable gas analyzers are used for measuring flue gases such as oxygen, sulfur dioxide, carbon dioxide, hydrogen sulfide and hydrocarbons. Carbon monoxide detectors are suitable for enclosed areas, coal bins, biomass storage and processing applications. Surface temperature thermometers are used for optical fiber, glass float lines, tin bath and annealing lehr purposes. On-site calibration services are also offered. Serves the steel or glass making, mineral or hydrocarbon processing and thermal power generation industries.","Founded in the UK in 1947, Land Instruments International Limited developed a reputation for producing innovative, resilient measurement technologies designed to operate in the most challenging conditions. Acquired by the Process & Analytical Instruments Division of AMETEK, Inc in 2006, today AMETEK Land is the premium supplier of product application solutions to world industries including steelmaking, glass making, minerals processing, hydrocarbon processing and thermal power generation.

In 2003, it developed the human body temperature measurement system (HBTMS) as a response to the SARS epidemic of that year. This was followed by the original VIRALERT system in 2009, which has been refreshed and refined through development over a decade to create the VIRALERT 3 in 2020.",www.linkedin.com/company/land-instruments-international/,$250 Mil. and over,200-499  Employees,"Cameras: Digital, High Resolution
Cameras
Cameras: Digital
Cameras: Furnace
Cameras: High Resolution


Cameras: High Temperature
Cameras: Imaging
Cameras: Industrial
Cameras: Infrared
Cameras: Inspection

View all Cameras categories","All Products / Services

Analyzers
Calibration Services
Calibrators
Cameras
COVID-19 Response
Fire Fighting Electronics
Fire Fighting Equipment
Imaging Equipment
Medical Equipment


Medical Products and Hospital Equipment
Monitoring Systems
Monitors
Scanners / Readers
Sensors / Detectors / Transducers
Thermometers
Tier 2 Medical Mfg. Supplies, Materials, Components & Services
Wildfire Response"
Mid-State Instruments,866-451-2257,https://www.midstateinstruments.com/,"San Luis Obispo, CA 93401",Manufacturer,"Worldwide mfrs. rep. of measurement & control products. Products include thermal imaging & stabilized camera systems for thermography & imaging applications, gas analyzers & systems for measurement applications, data acquisition & handling systems to monitor for EPA regulatory compliance & process control, combustible & toxic gas & fire detection equipment, gases & gas handling equipment, infrared scanners, speed control & motion detection systems & detection & emission monitoring equipment for boiler & furnace maintenance & burner optimization. Applications include condition monitoring, airborne observation, search & rescue, drug interdiction, surveillance & reconnaissance, navigation safety & land based security. Industries served include research & development, health & safety, broadcast, manufacturing, environmental, automotive, border & maritime patrol, semiconductor, analytical & industrial.",,,Under $1 Mil,1-9  Employees,"Cameras: Digital, High Resolution
Cameras
Cameras, Equipment & Supplies
Cameras: CCTV
Cameras: Computer


Cameras: Corona
Cameras: Digital
Cameras: Digital, High Speed
Cameras: Explosion Proof
Cameras: Fire Fighting

View all Cameras categories","All Products / Services

Analyzers
Calibrators
Cameras
Controls and Controllers
Counters
Data Acquisition Systems
Delivery Systems
Enclosures
Fire Fighting Electronics
Flowmeter Components


Flowmeters
Housings
Imaging Equipment
Infrared Equipment
Meters
Monitoring Systems
Monitors
Motor Controllers and Drives
Processors
Reconnaissance Systems

View all products / services offered"
Test Equipment Depot,800-517-8431,http://www.testequipmentdepot.com,"Melrose, MA 02176-6024",Distributor,"Distributor of new & used testing electronic equipment & devices. Electronic equipment & devices include AC ground integrity analyzers, AC leakage current testers, AC millivoltmeters, audio analyzers, manometers, microwave leakage detectors, battery testers, network cable testers, non-contact thermometers, cable/harness testers, cable modem analyzers, CCTV testers, earth ground testers, semiconductor testers, IC testers, Hipot testers & LAN testers. Capabilities include calibration & repair.","Providing the finest test equipment solutions since 1992.

Established in 1992, Test Equipment Depot has been providing the finest test equipment solutions at the ultimate value for over 30 years. We serve as a distributor to more than 140 premium manufacturers. Our extensive warehouse allows us to house a large inventory to ensure that the products our customers are shopping for are in stock and will ship the same day.

Our factory-trained technicians completely refurbish, align, and calibrate all pre-owned equipment to the original manufacturer's specifications.

Whether it is new or pre-owned equipment, our rigorous quality control assures that the product you purchase will be the best possible. Don't settle for second best! Shop online or call us today to discuss your test equipment needs.",,$10 - 24.9 Mil,10-49  Employees,"Cameras: Digital, High Resolution
Camcorders: Digital
Cameras
Cameras, Equipment & Supplies
Cameras: Digital


Cameras: High Resolution
Cameras: Identification
Cameras: Imaging
Cameras: Industrial
Cameras: Infrared

View all Cameras categories","All Products / Services

Adapters
Altimeters
Ammeters
Amplifiers
Analyzers
Anemometers
Antennas
Attachments
Attenuators
Axes


Bags
Balances
Bands
Barometers
Barrels and Drums
Batchers
Batteries
Belts
Benches
Binders

View all products / services offered"
Teledyne Dalsa,519-886-6000,http://www.teledynedalsa.com/en/home/,"Waterloo, ON N2V2E9 | Locations",Manufacturer,"Manufacturer of machine vision OEM components for industrial, scientific & medical applications. Machine vision OEM components include automation equipment, image processing boards, CCD & CMOS cameras, sensors, detectors & scanners, electronic components, image processing software, vision systems, barcode readers, visual inspection systems, vision processors, optical imaged components, imaging modules, frame grabbers & sensor inspection systems. Image processing & analysis services are also available. Meets WEEE standards. RoHS compliant.",,,$100 - 249.9 Mil,1000+  Employees,"Cameras: Digital, High Resolution
Cameras
Cameras, Equipment & Supplies
Cameras: CCD
Cameras: Complementary Metal Oxide Semiconductor (CMOS)


Cameras: Digital
Cameras: High Resolution
Cameras: High Speed
Cameras: High Speed Complementary Metal Oxide Semiconductor (CMOS)
Cameras: Imaging

View all Cameras categories","All Products / Services

Analytical Services
Analyzers
Automation Systems
Boards
Cameras
Charge Coupled Devices (CCD)
COVID-19 Response
Digital Memory
Electronic Components
Grabs


Hardware
Imaging Equipment
Imaging Services
Inspection Equipment
Machine Vision Systems
Medical Components
Modules
Optical Components
Processors
Scanners / Readers

View all products / services offered"
