Company name,Phone number,website (Homepage),Location,Company type,Company Description by Thomasnet,Company Description by the company,Linkedin URL,Annual Sales:,No of Employees:,MANUFACTURING SERVICES,ALL PRODUCTS / SERVICES
Murrelektronik Inc.,888-230-6877,https://www.murrelektronik.com/,"Suwanee, GA 30024 | Locations",Manufacturer,"Manufacturer of control cabinet products & control systems. Products include power distribution products such as single and three phase power supplies, transformers, interference suppressor modules & coupling modules for disconnecting, switching or converting voltage, converters, rectifiers, control cabinet plug sockets, EMC filters, EMC suppressors, safety & plug relays, optocouplers, semiconductors, active & passive interface technology, eurocard holders, control components, signal towers, front panel interfaces, control cabinet interfaces, cable entry systems, round plug connectors, T-couplers, valve plugs, flange plug connectors, digital inputs & outputs, relays, filters & converters, field bus distribution blocks and distributed I/O systems.",,,$5 - 9.9 Mil,10-49  Employees,"Boards: Digital Signal Processing


Boards: I/O","All Products / Services

Actuators
Adapters
Automation Systems
Blocks
Boards
Breakers
Buses
Cable Components
Changers
Comparators
Conditioners
Connector Parts
Connectors
Controls and Controllers


Converters
DeviceNet Components
Distribution Systems
Electric Wire, Cable and Cable Assemblies
Filters
Frames
Generators
Interfaces
Lights
Modules
Networks
Plugs and Stoppers
Power Supplies
Processors

View all products / services offered"
Signal Processing Devices Inc.,415-533-1341,https://www.spdevices.com/,"San Ramon, CA 94583",Manufacturer,"Manufacturer of digitizers. Products include 8, 12 and 14 bit digitizers, signal generators, modules, network interface cards, data storage units, and digital signal processing boards. Applications include communications, radio base stations, radar, signals intelligence, and test and measurement.",,,Not Available,Not Available  Employees,"Boards: Digital Signal Processing
Boards


Boards: Interface","All Products / Services

Boards
Cards
Digitizers
Distribution Systems


Generators
Modules
Storage Equipment"
"CJ Component Products, LLC",877-345-8161,http://www.cjcomponents.com,"Oakdale, NY 11769",Manufacturer,"ISO 9001:2000 certified manufacturer of military equipment & supplies. Products include antennas, handsets, headsets, loudspeakers, panels, microphones, field telephones, helmets, cable assemblies, wires, communication consoles, switches, radio sets, masts, markers, helicopter parts & accessories, locomotive parts, telephone generators, controls & cords. Communication systems, digital audio systems & encryption systems are available. Contract manufacturing services are available for automotive & electromechanical assemblies & plastic molds. Capabilities include injection molding & co-development & production. Products are suitable for military applications.","CJ has years of experience in the manufacturing and logistical service of military electronics and communication equipment. After producing the components for the AN/VIC-1 vehicle intercom system in the 1980s, it seemed like a normal progression to supply the cabling and audio products associated with military vehicular communication systems. Today, we have complete product lines of handsets, headsets, microphones and speakers, as well as cable assemblies and cabling products and our original product line of communication systems that made us the quality company we are today.

CJ maintains production facilities just outside of Ft. Wayne, Indiana, while having offices just east of New York City. We maintain co-operation agreements with our tool and die /injection molding partners in Ft. Wayne. Most of the support or sub-contract facilities used by CJ are located within driving distance of our production facility or offices. This gives us the ability to take care of our own tooling for the More... components we manufacture. We also maintain extensive inventories on the systems we support. All of this enables us to perform at a high level of productivity and on-time performance.

 CJ supports the standard range of tactical audio components. Our specialty, however, comes in the form of engineering our product line to meet your specification needs for your radio system. Products are upgraded, new technologies are added and new products are developed. Examples of this are our newest line of handsets with crypto capability as well as a complete range of handsets and headsets with electret microphones. CJ has a state-of-the-art modern production facility for our audio products. The microphone and earphone elements as well as the PTT switch assemblies are completely manufactured in-house. Latest audio end electrical test equipment is used and each product on average is tested up to four times during assembly. Services not done in-house, such as tool & die and injection molding, are performed locally with partners. All this gives us the ability to control the quality standards we strive for and the on-time delivery the customer demands. In March of 2001, CJ Components completed setting up its quality control systems and procedures to meet the specifications of ISO9001/2000. In June of 2001, we were audited and became a certified and registered ISO 9001/2000 firm. Less",,$1 - 4.9 Mil,10-49  Employees,Boards: Digital Signal Processing,"All Products / Services

Adapters
Aircraft Parts
Alarms
Antennas
Assemblies
Audio Visual (AV) Equipment
Bases
Boards
Booms
Clamps
Communication Systems
Connectors
Consoles
Consulting Services


Controls and Controllers
Diaphragms
Dies
Disaster Preparedness Supplies
Displays
Distribution Systems
Electric Wire, Cable and Cable Assemblies
Electrical Equipment
Electronic Components
Electronics
Encryption Systems
Fire Fighting Electronics
Generators
Handsets

View all products / services offered"
Static Controls Corp.,248-926-4400,http://www.scccontrols.com,"Wixom, MI 48393",Manufacturer,"ISO 9001 certified manufacturer & supplier of electronics signs, LED displays, moving message displays, electronic message centers, programmable display boards, visual factory products featuring controls & diagnostics for improved communications & process uptime, marquee displays, scoreboards, indoor & outdoor signs for convenience stores, gasoline & services stations, schools & a wide range of other applications. Custom engineering & design.",,,$5 - 9.9 Mil,10-49  Employees,"Boards: Digital Signal Processing
Boards: Aircraft & Marine Instrument
Boards: Arrival & Departure, Airports, Bus & Train Station
Boards: Arrow, Flashing, Traffic Detour
Boards: Automobile Instrument


Boards: Changeable Letter
Boards: Communications
Boards: Controller
Boards: Data Acquisition
Boards: Display & Exhibit

View all Boards categories","All Products / Services

Alarms
Beacons
Billboards
Boards
Communication Systems
Consulting Services
Controls and Controllers
Counters
COVID-19 Response
Diagnostic Equipment


Digital Memory
Display Components
Displays
Emergency Power & Lighting Supplies
Engineering Services
Hurricane Response
Identification Products
Identifiers
Indicators
Instruments

View all products / services offered"
"Danville Signal Processing, Inc.",507-263-5854,https://danvillesignal.com/,"Cannon Falls, MN 55009",Manufacturer,"Manufacturer of digital signal processing devices for audio, acoustics and vibration instrumentation markets. Products include DCP boards and engines, I/O modules, audio systems, tone suppression and noise reduction instruments.",,,Under $1 Mil,1-9  Employees,"Boards: Digital Signal Processing


Boards","All Products / Services

Adapters
Audio Visual (AV) Equipment
Boards
Conditioners
Controls and Controllers
Crossovers


Engines
Instruments
Modules
Processors
Suppressors
Tools"
"Dewetron, Inc.",401-284-3750,https://www.dewetron.com/,"East Greenwich, RI 02818 | Locations",Manufacturer,"Manufacturer of test and measurement products for high precision data acquisition. Signal conditioning, measurement systems, software, sensors and components and turnkey systems are available. Signal conditioning systems include amplifier modules, isolated amplifiers, CPAD/EPAD modules, Modular Smart Interfaces (MSI) and signal conditioning chassis. Measurement systems include mainframes, front-ends and industrial PCs. A/D boards, interface cards, power supply systems, cameras, RPM and angle sensors, motion trackers and current transducers are available. Turnkey systems include power, fast Fourier transform (FFT) and combustion analyzers, transient, stream machine, current voltage temperature logger and recorders. Capabilities include metrological, calibration, rental and leasing, maintenance and repair services. Industries served include automotive, aerospace, energy and power analysis and transportation.","We measure values, we create value. Dewetron systems are modular in design allowing us to design measurement systems to meet the unique needs of our clients, strengthening their competitive edge. With modular systems, amplifier components can be easily exchanged or the number increased whenever and wherever necessary. Use one system and adapt it to many different tasks in your work environment. This kind of flexibility guarantees sustainability and investment security. Dewetron is the preferred contact for measurement engineering in the power and energy, automotive, aerospace and transportation industries. Our strength lies in customized solutions and sophisticated technology. More than 25 years of experience, innovation, and collaboration have awarded Dewetron the trust and respect of the global market. There are more than 20,000 Dewetron measurement systems and over 300,000 measurement channels in use in well-known companies worldwide. Choosing Dewetron means having a partner by your More... side who accompanies you every step of the way. Dewetron quality is certified in compliance with ISO9001/ISO14001. Less",www.linkedin.com/company/dewetron,$25 - 49.9 Mil,50-99  Employees,"Boards: Digital Signal Processing
Boards
Boards: Data Acquisition
Boards: I/O


Boards: In & Out Indicating
Boards: PC-Compatible
Boards: Programming","All Products / Services

Adapters
Ammeters
Amplifiers
Analyzers
Boards
Cameras
Cards
Chassis
Clamps
Clocks
Cold Chain Equipment


Computers
Conditioners
Converters
COVID-19 Response
Data Acquisition Systems
Data Collection Systems
Data Loggers
Digital Memory
Displays
Distribution Systems
Electric Wire, Cable and Cable Assemblies

View all products / services offered"
SenTek Corp.,877-573-6835,http://www.sentekcorp.com,"Columbus, OH 43209",Manufacturer,"Manufacturer of measurement & instrumentation systems including gages. Types of gages include thickness, coating weight, profile & laboratory gauges. Sensors, data logging systems & electronic platforms are also available. Replacement parts include x-ray & isotope sources, ion chamber detectors, electrometer pre-amplifiers, shutter & flag parts, signal processor boards, sensor windows, gaskets, O-rings & seals, fin heaters, thermistors, cabinet keyboard shelves & touch-screen monitors. Capabilities include gauge calibration, repair & refurbishment, rolling mill analysis, panel designing, engineering, assembly & training. Radiation services including safety training, sealed source leak testing, replacement, installation, removal, storage & disposal & radiation surveys are also available. Products are used in aluminum, copper & brass, steel, stainless steel & titanium metal industries.",,,Under $1 Mil,1-9  Employees,Boards: Digital Signal Processing,"All Products / Services

Boards
Calibration Services
Chambers
Cold Chain Equipment
Data Loggers
Documentation Services
Electrometers
Engineering Services
Forming Services
Gages
Gaskets
Heaters
Logging Equipment


Maintenance and Repair Services
Mills
Monitors
Platforms
Research, Design and Development Services
Rings
Seals
Sensors / Detectors / Transducers
Sources
Testing Services
Training Services
Vaccine Cold Chain Supplies and Logistics"
Contec Americas Inc.,321-728-0172,https://www.contec.com/,"Melbourne, FL 32934",Manufacturer,"Manufacturer of industrial and embedded computers, thin client computers, motherboards and single-board computers (SBCs), data acquisition (DAQ), measurement and control, IoT/M2M solutions including gateways, controllers, and industrial communication devices, rugged tablets, All-in-Ones (AIOs) and panel PCs, industrial and medical monitors. Serves the factory automation, transportation, manufacturing, IoT/M2M, medical and life sciences, robotics, security, energy, government industries. RoHS compliant. 1 to 3 year warranty. US-Based manufacturing with additional locations around the world. ISO 13485:2016, ISO 9001:2015, class 10,000, ISO 7 modular cleanroom.","Contec is a global electronics manufacturer and systems integrator specializing in embedded computing, industrial automation, and M2M/IoT communication technology. We are designated as a critical supplier during the pandemic and currently supply technology that is crucial to COVID-19 testing and treatment. Learn more about who we are on our website.

Our products are manufactured in the United States and used around the world in factory automation, transportation, medical and life sciences, robotics, security, energy, government, and beyond. Many of our products are now available for purchase online in our new eShop. U.S. customers buy now!

Our US-based manufacturing and integration facility is ISO 13485:2016 and ISO 9001:2015 registered and includes a class 10,000, ISO 7 modular cleanroom. This modern, new facility in Melbourne, Florida houses production and fulfillment as well as engineering, procurement, sales, and other administrative and executive teams.

Product categories include industrial/embedded More... computers, thin client computers, motherboards and single board computers (SBCs), data acquisition (DAQ), measurement and control, IoT/M2M solutions including gateways, controllers, and industrial communication devices, rugged tablets, all-in-ones (AIOs) and panel pcs, industrial and medical monitors.

 In addition to our product portfolio, Contec offers comprehensive end-to-end services including custom engineering design and development, inventory management, systems integration, product life cycle management (PLM), custom branding, software image development and revision control.

 Contec is open for business and ready to help you today! Less",www.linkedin.com/company/114576/,$250 Mil. and over,500-999  Employees,"Boards: Digital Signal Processing
Boards
Boards: Communications
Boards: Data Acquisition
Boards: I/O


Boards: Interface
PCI & CompactPCI® Serial Boards
PCI Communication Boards
PCI Data Acquisition Boards","All Products / Services

Blocks
Boards
Cards
Cloud Services
Computer and Communication Terminals
Computer Services
Computers
Controls and Controllers
Converters
COVID-19 Response


Data Acquisition Systems
Displays
Electric Wire, Cable and Cable Assemblies
Hubs
Integration Services
Interfaces
Internet of Things (IoT) Services
Modules
Monitors
Network Equipment

View all products / services offered"
Amberwave Systems Corporation,603-870-8700,http://www.amberwave.com,"Salem, NH 03079",Manufacturer,"Strained Silicon Materials, Processes, Devices & Integrated Circuits. Materials Integration & Device Implementation Of Relaxed SiGe-Based Heterostructures. Research & Development. Prototype & Small Production Volumes Of All Its Products",,,$5 - 9.9 Mil,10-49  Employees,Boards: Digital Signal Processing,"All Products / Services

Amplifiers
Arrays
Boards
Chips
Controls and Controllers
Mixers


Multiplexers
Processors
Semiconductors
Sensors / Detectors / Transducers
Silicon
Switches"
Validyne Engineering Sales Corp.,818-886-8488,https://www.validyne.com/,"Northridge, CA 91324",Manufacturer,"Turnkey custom manufacturer of measurement equipment, signal conditioning equipment & data acquisition equipment. Pressure transmitters, pressure transducers, PCI sensor interface cards, pressure sensors, sensor carrier demodulators, PC data acquisition systems, vehicle data acquisition systems, nuclear data acquisition systems & accessories are available. Services include design & turnkey integration. Accessories such as mating electrical connectors, sensor replacement diaphragms, O-rings, bolts & gaskets are available. Applications include automotive & flight testing & test cells, medical research in pulmonary function, industrial & materials testing, HVAC, climatic wind tunnels, oil exploration, wind turbines, process & automation. Products can also be customized to specifications.",,,$5 - 9.9 Mil,50-99  Employees,"Boards: Digital Signal Processing
Boards: Data Acquisition


PCI Data Acquisition Boards","All Products / Services

Amplifiers
Boards
Bolts
Calibrators
Cards
Conditioners
Connectors
Converters
Data Acquisition Systems
Diaphragms
Displays
Electric Wire, Cable and Cable Assemblies


Electronics
Gages
Gaskets
Indicators
LEDs
Measuring Equipment
Modules
Printed Circuit Boards
Readout Systems
Rings
Sensors / Detectors / Transducers
Transmitters"
"North Atlantic Industries, Inc.",631-567-1100,https://www.naii.com/,"Bohemia, NY 11716",Manufacturer,"Designer and manufacturer of embedded electronic and computing systems for rugged defense, industrial, commercial, and aerospace applications. Products include multifunction I/O boards, single board computers (SBCs), rugged COTS systems, and rugged power supplies. Preconfigured COTS-based, pre-validated systems are also available and designed to meet critical system requirements. Qualified to MIL-STD-461F, MIL-STD-810G, MIL-STD-1275D & MIL-STD-704A","Founded in 1955, North Atlantic Industries, Inc. (NAI) is a leading independent provider of embedded electronic and computing systems for rugged defense, industrial, commercial, and aerospace applications. We accelerate our client's time-to-mission with a unique approach based on a configurable open systems architecture, (COSA), that delivers the best of both worlds: custom solutions from standard commercial off-the-shelf (COTS) components. For more than 50 years, companies like Boeing, Northrop Grumman, and Raytheon have relied on NAI to meet the demanding requirements of a wide range of I/O- and communication-centric applications with uncompromising quality, efficiency, and responsiveness. We have built a reputation by listening to our customers; understanding their needs; and designing, testing, and delivering board and system-level products for their most demanding air, land, and sea requirements.

NAI has a wide breadth of products, including multifunction I/O boards, single board computers More... (SBCs), rugged COTS systems, and rugged power supplies which can be combined with over 70+ available, field-proven functions. All of our products are designed, manufactured and tested in-house at our state-of-the-art facility in Bohemia, New York. Less",www.linkedin.com/company/north-atlantic-industries/,$25 - 49.9 Mil,100-199  Employees,"Boards: Digital Signal Processing
Boards: Communications
Boards: Controller
Boards: Data Acquisition
Boards: I/O


Boards: Interface
Boards: Multifunction
Boards: PC-Compatible
Embedded Boards: Custom
PCI & CompactPCI® Serial Boards

View all Boards categories","All Products / Services

Boards
Cards
Computers
Controls and Controllers
Data Acquisition Systems
Embedded Systems
Interfaces


Modules
Power Supplies
Printed Circuit Boards
Processors
Relays
Storage Equipment
Switches"
"Cooper Instruments & Systems, a Group-4 Company",833-672-7015,https://www.cooperinstruments.com?utm_source=thomas&utm_medium=cpc&utm_campaign=cooper_thomas,"Warrenton, VA 20187",Manufacturer,"Manufacturer of instruments & systems. Types include load cells, digital force indicators, pressure transducer transmitters, torque gages, torque load cells, bolt force sensors, bridge amplifiers, mechanical & electronic force gages, crane scales, test stands & hydraulic presses, LVDT displacement transducers, quartz impact sensors, weld force probes, printers & chart recorders & force sensors. Digital instruments include single to multichannel digital instrumentation, hand held indicators & portable instruments. Capabilities include computerized calibration systems using dead weights & ultra-precision load cells, metal fabrication, custom cable assembly & wiring, custom fixtures for mount load, computer-aided design & 3-D modeling. Calibration services are also available, meeting NIST standards, systems testing, tensile & compressive testing.","About Cooper Instruments, a Group Four Company

Cooper Instruments is a leader in the force and pressure measurement and testing industry. We sell, calibrate and distribute complete product custom force and pressure application solutions to meet your measurement needs and objectives. Cooper Instruments was founded in 1988 by the late Sam Cooper to provide custom force and pressure product solutions to span a wide variety of industries and to fill a market void for consistent, reliable, and complete calibration services for custom designed and engineered measurement system solutions.

About Group Four Transducers

Group Four Transducers, Inc. is a global provider of weight and force measurement products. The company specializes in dependable, application-engineered products by utilizing its lean business philosophy to consistently meet the needs of its customers worldwide. The company's products are found in a wide variety of applications specializing in packaging solutions but also ranging More... from physical rehabilitation equipment, medical devices, automated self-checkout scales, aircraft weight and balance apparatus, and thousands of other applications. Group Four Transducers is headquartered in East Longmeadow, Massachusetts with manufacturing in Massachusetts and Dankatua, Sri Lanka. Less",www.linkedin.com/company/cooper-instruments-and-systems/,$10 - 24.9 Mil,10-49  Employees,"Boards: Digital Signal Processing


Boards: Interface","All Products / Services

Accelerometers
Adapters
Amplifiers
Analyzers
Assemblies
Attachments
Barriers
Boards
Bolts
Boxes
Buttons
Cable Components
Calibration Services
Calibrators


Cards
Cells
Cold Chain Equipment
Computers
Conditioners
Controls and Controllers
Couplers and Couplings
COVID-19 Response
Data Acquisition Systems
Data Loggers
Dynamometers
Electronics
Enclosures
Ends

View all products / services offered"
"Production Technologies, Inc.",952-944-1076,,"Minneapolis, MN 55439-2417",Custom Manufacturer,"Specializing In Surface Mount, Through-Hole PCB Assembly, IPC610B I, II, III & ISO 9000 Compliant, ISO Certification Q1, 1998. Full Range Services From Simple Consignment Assembly To Complete Turnkey, Final Assembly & Test. Dedicated Environmentally Controlled Surface Mount Assembly Room. 2 MYDATA Placement Machines With Fine Pitch Vision & Electrical Component Verification. 2 Vitronics Reflow Ovens, 1 With Nitrogen & Assorted Epoxy Placement & Screen Printing Options. Amistar Dip & Radial With Hollis GBSII Wave Solder. ISO 9002 Registered",,,$1 - 4.9 Mil,10-49  Employees,Boards: Digital Signal Processing,"All Products / Services

Assemblies
Boards
Digital Memory
Electric Wire, Cable and Cable Assemblies
Electronics
Maintenance and Repair Services


Manufacturing Services
Printed Circuit Boards
Soldering Services
Subassemblies
Wrapping Services"
REDCOM EMS,585-924-7550,,"Victor, NY 14564-0995",Custom Manufacturer,"Electronics manufacturing services specializing in PCBAs, low volume/high mix (LVHM) production profiles, custom wiring harnesses, cable assemblies & magnetics. Capabilities include 3D printing, coating systems, soldering, reworking, ICT and flying probe testing, x-ray, thermal testing, and router de-paneling. ISO 9001:2015, AS9100D:2016 (for aviation, space, & defense), and ISO 13485 (for medical devices) certified. Industries served include Aerospace, Defense, Telecommunications, Networking, Energy, Industrial, Transportation, Health Care, and Medical Devices.","REDCOM EMS: Prepared to help our customers succeed.

We are now almost six years operating as an EMS provider. We have experienced the satisfaction of leveraging our 30+ years experience as an OEM designer and manufacturer of telecommunications hardware for the benefit of our new EMS customers. And we want to keep doing it.

We are especially excited about the opportunities to service those customers producing products that will fulfill the promise of the Internet of Things (IoT) products such as IoT Gateways and other ""edge"" data processing hardware products. We are on very familiar terms with the techniques and challenges related to manufacturing these kinds of ""boxes"" and the PCBAs within them. Real estate is usually in short supply, and that's why two-sided SMT is so important; we have selective soldering equipment, enabling us to efficiently produce this mixed-technology (SMT + through-hole) boards. We've designed and built boxes with extended operating temperature ranges, learning much More... about how to ""keep cool"", be it with careful heat sink selection or simply making sure that connecting cables do not interfere with convection flows. 

 Below is a list of equipment that makes up our new (2014) PCBA assembly line:

 - Universal Fuzion (48K placements/hour) 

 - MPM Momentum Stencil Printer 

 - Vitronics Soltec XPM 3i 820 Reflow Soldering System 

 - KISS-104 Automated Selective Solder machine

 - Vi Technology 5K SPECTRO Automated Optical Inspection

 - Air-Vac Engineering ONYX 29 Advanced SMT Production Rework & Assembly. Less",,$10 - 24.9 Mil,100-199  Employees,"Boards: Digital Signal Processing
Boards: Data Acquisition


Boards: I/O
Boards: Interface","All Products / Services

Assemblies
Assembly Services
Boards
Cards
Communication Systems
Computers
Consulting Services
Contacts
Electric Wire, Cable and Cable Assemblies
Engineering Services
Fiber Optic Cable and Cable Assemblies
Forming Services
Hardware


Harnesses
Inductors
Interfaces
Logistics Services
Magnets
Maintenance and Repair Services
Manufacturing Services
Mechanical Wire, Cable and Rope
Modules
Networks
Printed Circuit Boards
Prototyping Services
Recycling Services

View all products / services offered"
"Mercury Systems, Inc.",866-411MRCY,https://www.mrcy.com,"Andover, MA 01810 | Locations",Manufacturer,Manufacturer of digital signal & image processing systems. Registered ISO 9001:2000;ISO 9001; ISO 13485; CDMCAS; MDD.,,,$100 - 249.9 Mil,500-999  Employees,"Boards: Digital Signal Processing


Boards: Image Processing","All Products / Services

Boards
Chips
Computers
Modules


Motherboards
Printed Circuit Boards
Processors"
Radisys,503-615-1100,https://www.radisys.com/,"Hillsboro, OR 97124 | Locations",Manufacturer,Manufacturer Of Computer Hardware,,,$100 - 249.9 Mil,500-999  Employees,"Boards: Digital Signal Processing


Boards: Voice Processing","All Products / Services

Boards
Computers
Controls and Controllers
Enclosures


Femtocells
Hardware
Interfaces
Motherboards"
Communication Automation & Control (Cac),610-692-9526,https://www.cacdsp.com/,"West Chester, PA 19380",Custom Manufacturer,Manufacturer Of Printed Circuit Boards,,,Under $1 Mil,1-9  Employees,Boards: Digital Signal Processing,"All Products / Services

Boards


Printed Circuit Boards"
Digital Audio Labs,952-401-7700,https://www.digitalaudio.com/,"Chanhassen, MN 55317",Manufacturer,"Manufacturer of analog to digital conversion products for commercial, entertainment and music industries. Products include digital signal processing, and amplification and contract devices.",,,Under $1 Mil,1-9  Employees,"Boards: Digital Signal Processing


Boards","All Products / Services

Amplifiers
Boards
Cards


Converters
Medical Equipment
Medical Products and Hospital Equipment"
Comark Corporation,,https://comarkcorp.com/,"Milford, MA 01757",Manufacturer,Manufacturer Of Ind. Enclosures; Design Service,,,$10 - 24.9 Mil,50-99  Employees,"Boards: Digital Signal Processing


Boards: Controller","All Products / Services

Automation Systems
Boards
Cages
Computer and Communication Terminals
Computer Peripherals
Computers
Controls and Controllers
Digital Memory


Displays
Enclosures
Modules
Monitors
Software
Terminals and Lugs
Workstations"
"Quickfilter Technologies, Inc.",214-547-0460,http://www.quickfiltertech.com,"Allen, TX 75002",Manufacturer,Manufacturer of programmable filters.,,,$1 - 4.9 Mil,10-49  Employees,"Boards: Digital Signal Processing


Boards","All Products / Services

Boards
Circuits
Converters
Filters


Hardware
Processors
Semiconductors
Software"
"Alacron, Inc.",603-891-2750,http://www.alacron.com,"Nashua, NH 03060",Manufacturer,"Designs, Develops, & Distributes Frame Grabbers, Accelerated Frame Grabbers, PMC Boards, & Computing Subsystems. Hardware Products Support A Balanced Architecture Of Flexible I/O & Processing Power With The Computational & Memory Bandwidth Required By Demanding, Real-Time Imaging, Vision, & DSP Applications. Software Development Tools Are Based On The Philips TriMedia™ & Motorola Altivec™ Processors. Subsystems Are Supported By A Full Range Of Software Development Tools, Including Microcoded Signal & Image Processing Libraries",,,$1 - 4.9 Mil,10-49  Employees,"Boards: Digital Signal Processing


Boards: Image Processing","All Products / Services

Accelerators
Boards
Grabs
Machine Vision Systems


Modules
Processors
Software"
"Q.E.I., Inc.",973-379-7400,https://www.qeiinc.com/,"Springfield, NJ 07081",Manufacturer,Manufacturer of Supervisory Control & Data Acquisition (SCADA) equipment & systems.,,,$5 - 9.9 Mil,50-99  Employees,"Boards: Digital Signal Processing


Boards: Data Acquisition","All Products / Services

Boards
Controls and Controllers
Data Acquisition Systems
Freight Transportation & Shipping Services
Handling Equipment
Management Systems


Motor Controllers and Drives
Panels
Software
Switches
Telemetry Systems
Transmitters"
Spectrum Signal Processing Inc.,800-663-8986,http://www.spectrumsignal.com/,"Burnaby, BC V5A4X1",Manufacturer,Signal Processing Systems,,,$100 - 249.9 Mil,500-999  Employees,Boards: Digital Signal Processing,"All Products / Services

Boards
Modules


Processors"
Symmetric Research,909-674-5568,http://www.symres.com,"Redlands, CA 92374",Manufacturer,Printed Circuit Boards,,,Under $1 Mil,1-9  Employees,"Boards: Digital Signal Processing


Boards: Data Acquisition","All Products / Services

Boards
Data Acquisition Systems


Printed Circuit Boards"
"Intelligent Instrumentation, Inc.",800-685-9911,https://www.instrument.com/,"Tucson, AZ 85756",Manufacturer,"Manufacturer of data acquisition boards & systems, ethernet data acquisition systems, industrial bar code terminals & operator interface terminals.",,,$1 - 4.9 Mil,10-49  Employees,"Boards: Digital Signal Processing
Boards: Data Acquisition


Boards: Multifunction","All Products / Services

Attendance Systems
Boards
Computer and Communication Terminals
Controls and Controllers
Data Acquisition Systems
Data Collection Systems


Digital Memory
Instruments
Measuring Equipment
Printed Circuit Boards
Software
Testers"
Microstar Laboratories,888-678-2752,http://www.mstarlabs.com,"Bellevue, WA 98004",Manufacturer,Manufacturer of data acquisition systems.,,,$1 - 4.9 Mil,10-49  Employees,"Boards: Digital Signal Processing


Boards: Data Acquisition","All Products / Services

Boards
Cold Chain Equipment
Computers
Controls and Controllers


Data Acquisition Systems
Data Loggers
Instruments
Vaccine Cold Chain Supplies and Logistics"
K & F Electronics,586-294-8720,https://circuitboards.com/,"Fraser, MI 48026",Custom Manufacturer,Manufacturer Of Printed Circuits,,,$5 - 9.9 Mil,10-49  Employees,"Boards: Digital Signal Processing
Boards: Interface


Boards: Plotting","All Products / Services

Backplanes
Bits
Boards
Circuit Board Components
Digital Memory
Dryers


Mills
Plating Machinery
Printed Circuit Boards
Prototyping Services
Research, Design and Development Services"
"Noritake Co., Inc., Electronics Division",800-779-5846,https://www.noritake-elec.com/,"Arlington Heights, IL 60005-4625 | Locations",Manufacturer,"Inventor of vacuum fluorescent displays. Full line of VFDs for automotive, industrial, gaming, medical, appliance, vending & other markets. Available in standard & custom designed dot matrix, graphics & 14 segment modules & tubes. Many models are in stock for immediate delivery. Thick film substrates with resistors, custom designed to specifications. Multilayer & double sided construction. Plated thruhole, fine line printing, conductors: Ag, Pd-Ag, Pt-Ag, Cu, Au. Custom fabricated ceramics, dental porcelain, far infrared annealing furnaces.","Noritake Co., Inc., Electronics Division (a subsidiary of Noritake Co., Ltd. Japan) is a marketing and engineering organization of electronics products for North and South America territory which is headquartered in Arlington Heights, Illinois. Sales engineering branches are located at Illinois, New Jersey, Georgia and California. 

Main products are vacuum fluorescent display (VFD) and fine patterning products such as capacitive switch and EMI shield window. 

VFD, invented in Japan in 1967 by the parent company, Noritake Itron Corp., is a display device used commonly on reliable products such as industrial controllers, medical instruments and professional equipment. Unlike liquid crystal displays (LCDs), Noritake VFD features very bright light and high class reliability at wide temperature ranges. The long-term supply and accountability are recognized globally as notable advantages to other displays.",,$10 - 24.9 Mil,10-49  Employees,"Boards: Digital Signal Processing
Boards: Display & Exhibit


Boards: Graphics
Boards: Moving Message, Electronic (LED)","All Products / Services

Additive Manufacturing Materials
Alumina (Aluminum Oxide)
Boards
Capacitors
Ceramics
Coatings
Displays
Electronics
Film
Filters
Furnaces
Heaters
LEDs


Microelectronics
Modules
Monitors
Paste
Plating Services
Printed Circuit Boards
Readout Systems
Resistors
Sensors / Detectors / Transducers
Signs
Substrates
Switches
Tubes

View all products / services offered"
"Bittware, Inc.",603-226-0404,https://www.bittware.com/,"Concord, NH 03301",Manufacturer,Manufacturer of digital signal processors.,,,$10 - 24.9 Mil,10-49  Employees,"Boards: Digital Signal Processing


Boards: I/O","All Products / Services

Boards


Buses"
NMS Communications,508-271-1000,,"Framingham, MA 01702-5406",Manufacturer,"Modems, Voice Processing Hardware, Development Tools & Software",,,$50 - 99.9 Mil,200-499  Employees,"Boards: Digital Signal Processing
Boards: Communications


Boards: Voice Processing","All Products / Services

Boards
Computer Peripherals


Modems
Software"
Hollis Electronics Company LLC,603-598-4640,,"Amherst, NH 03031",Manufacturer,"Manufacturer Of Communication Systems, Satellite Testing Equipment; Electronic Research & Development Service",,,Under $1 Mil,1-9  Employees,Boards: Digital Signal Processing,"All Products / Services

Adapters
Analyzers
Boards


Communication Systems
Research, Design and Development Services
Testers"
Accommodations Technology Corp. of New York,800-310-6827,,"New York, NY 10023",Distributor,"Telecommunications Systems, Equipment & Long Distance Services",,,Not Available,Not Available  Employees,"Boards: Digital Signal Processing


Boards: Communications","All Products / Services

Amplifiers
Answering Machines
Arrays
Attenuators
Batteries
Bells
Blocks
Boards
Boxes
Buildings
Cases
Chips
Clocks
Communication Systems


Computer and Communication Terminals
Conferencing Equipment
Connectors
Controls and Controllers
Converters
Couplers and Couplings
Covers
COVID-19 Response
Desks
Dialers
Dials
Distribution Systems
Electric Wire, Cable and Cable Assemblies
Enclosures

View all products / services offered"
