Company name,Phone number,website (Homepage),Location,Company type,Company Description by Thomasnet,Company Description by the company,Linkedin URL,Annual Sales:,No of Employees:,MANUFACTURING SERVICES,ALL PRODUCTS / SERVICES
Alkab Machine & Welding,724-335-7050,https://alkab.com/,"New Kensington, PA 15068",Custom Manufacturer,"Technology-based job shop providing application-specific custom engineering, manufacturing & electromechanical assembly services. Precision machining of large & small parts including 5-axis, 4-axis & electronic file to finished parts. Fabrication & certified welding specializing in aluminum, stainless steel & exotic alloys as well as carbon steel. Electromechanical assembly & systems integration. Engineering & design utilizing SolidWorks®, Unigraphics®, Microstation® and AutoCAD®. Manufacture &assemble to customer-supplied specifications, or design & build to application-specific requirements. Comprehensive ISO 9000 Compliant Quality Management System.","ALKAB Contract Manufacturing, Inc. builds specialty equipment, machinery, tooling, and components. Beyond providing standard job shop machining, welding, fabrication, and electromechanical assembly services, ALKAB Contract Manufacturing, Inc. is a designer, integrator, and manufacturer of custom automated industrial process equipment and machinery. We offer customized cost-effective solutions for your product, process, and manufacturing challenges. We provide a quick response to our diverse customers' needs. Our emphasis on the importance of strong relationships with our supplier base enables us to continually meet tight delivery schedules. By combining the responsive procurement of materials, components, and support services with our in-house capabilities, ALKAB offers a total quality solution from a single source for all of your specialty manufacturing requirements.",,$1 - 4.9 Mil,10-49  Employees,"Contract Manufacturing: Electronic
Contract Manufacturing
Contract Manufacturing: Aerospace
Contract Manufacturing: Aluminum
Contract Manufacturing: Automation Equipment


Contract Manufacturing: Ceramic
Contract Manufacturing: Chemical
Contract Manufacturing: Consumer Product
Contract Manufacturing: Electromechanical
Contract Manufacturing: Electronic, RoHS Compliant

View all Manufacturing Services categories","All Products / Services

Assemblies
Assembly Machinery
Assembly Services
Automation Systems
Automotive Parts
Boring Services
Brazing Services
Broaching Services
Casting Services
Construction Services


Conveyors
COVID-19 Response
Custom Machinery
Cutting Services
Drafting Services
Drilling Services
Electronic Components
Engineering Services
Fabrication Services
Handling Equipment

View all products / services offered"
Triad Electronic Technologies,602-269-8849,https://www.triadelectronic.com/,"Phoenix, AZ 85017",Custom Manufacturer,"Contract / Electronics Manufacturing Services. Capabilities include printed circuit board assembly (PCBA), cable assembly, and systems integration/box-build assembly.","TRIAD IS A MID-TIER EMS WITH A ""FAMILY"" CUSTOMER SERVICE MODEL

Triad ""At a Glance"":

AS9100 certified, ITAR registered

Founded in 1998

Family-owned since 2005

A designated small business

Financially stable

Made in the U.S.A., Located near downtown Phoenix, Arizona

15,000sf facility with 3 SMT lines, 3d AOI, RoSE cleanliness testing

Industries: automotive, communications, consumer electronics, industrial, lighting/LED, medical, instrumentation, military, aerospace, and semiconductor markets",www.linkedin.com/company/triadelectronic,$5 - 9.9 Mil,10-49  Employees,"Contract Manufacturing: Electronic
Contract Manufacturing


Contract Manufacturing: Box Build Assembly
Manufacturing Services","All Products / Services

Assemblies
Assembly Services
Electric Wire, Cable and Cable Assemblies
Fabrication Services


Manufacturing Services
Printed Circuit Boards
Subassemblies"
Northwest Stamping & Precision,458-210-3376,https://www.nwstamping.com/,"Eugene, OR 97405",Custom Manufacturer,"Custom manufacturer of stampings and machined parts for the aerospace, automotive, chemical, dairy, defense, electrical, food processing, HVAC, marine, packaging, pharmaceutical and transportation industries. Works with aluminum, beryllium copper, brass, bronze, copper, foil, gold, Inconel®, Kovar®, PVC, rubber, stainless steel and titanium materials. Products include connectors, end caps, pressure vessels, filter components, furniture parts, fuses, hardware, sensor components, reflectors, heat sinks, inflators and medical components. Capabilities include machining, stamping, forming, coining, milling, EDM, lathe work and engineering services. Secondary services such as degreasing, deburring, heat treating, resistance welding, subassembly, pocket tape packaging and insertion of threaded fasteners and pins are available. Prototype and low to high volume production runs offered. Blanket orders accepted. Lean manufacturing capable.","Northwest Stamping & Precision is a global supplier of technical grade stamping s & production volume machined parts. High speed/high volume stamping s, short-run stamping and prototyping services are available. Progressive dies and single stage tools are designed and built in-house. Ultrasonic degreasing, tumble de-burring, heat treating, resistance welding and pocket tape packaging & secondary processing services are also available. Medical, electronics, consumer products, aerospace and other industries served. ISO9001/2008 certified.",,$1 - 4.9 Mil,10-49  Employees,"Contract Manufacturing: Electronic
Contract Manufacturing
Contract Manufacturing: Aerospace
Contract Manufacturing: Aluminum
Contract Manufacturing: Electronic, RoHS Compliant


Contract Manufacturing: Low Volume
Contract Manufacturing: Medical
Contract Manufacturing: Medical Device
Contract Manufacturing: Medical Instrument
Contract Manufacturing: Medical Parts

View all Manufacturing Services categories","All Products / Services

Assemblies
COVID-19 Response
Cutting Services
Electronic Components
Fabrication Services
Forming Services
Job Shop Services
Machining


Manufacturing Services
Medical Components
Milling Services
Prototyping Services
Stamping Services
Subassemblies
Tier 2 Medical Mfg. Supplies, Materials, Components & Services
Turning Services"
Plasti-World Ltd.,514-344-7860,https://www.plasti-world.com/,"Saint-laurent, QC H4R2C5",Custom Manufacturer,"Injection and blow molding services for plastic products. Works with ABS, acetal, acrylic, copolymer polypropylene, HDPE, LDPE, nylon, PEEK, PET, polycarbonate, polyester, polystyrene, polyurethane, thermoplastic and thermoset plastics. Custom manufacturer of hangers, boxes, paint brushes, stencils, cases, packaging containers and toys. Standard design hangers and on-pack rings are also available. Additional services such as product development, 3D printing, 3D mold and tooling fabrication, decorating and hot stamping provided. Prototype and low to high volume production runs offered. Serves the aerospace, agricultural, automation, automotive, chemical, construction, electrical, electronics, HVAC, marine, mining, optical, pharmaceutical and transportation industries.","Founded in 1980, Plasti-World Products Ltd opened its doors with two used plastic injection moulding machines. As our company and customers grew in size, we now have 10 injection and 5 blow moulding machines that range in clamp tonnage of 75-1000 tons and 5 litres respectively.

Although toy production is our company's main focus, we also take great pleasure in producing other plastic products. We provide a complete range of services, from design to prototype and moulding to decorative finishes.",www.linkedin.com/company/plasti-world-ltd/,$100 - 249.9 Mil,10-49  Employees,"Contract Manufacturing: Electronic
Contract Manufacturing
Contract Manufacturing: Aerospace
Contract Manufacturing: Electronic, RoHS Compliant
Contract Manufacturing: Food


Contract Manufacturing: Large Component
Contract Manufacturing: Low Volume
Contract Manufacturing: Medical
Contract Manufacturing: Medical Device
Contract Manufacturing: Medical Instrument

View all Manufacturing Services categories","All Products / Services

Aerospace Components
Aircraft Parts
Appliance Parts
Arts and Crafts Supplies
Automotive Parts
Bottles
Boxes
Brushes
Cases
Containers


COVID-19 Response
Cups
Disaster Preparedness Supplies
Fabrication Services
Hangers
Holders
Hurricane Response
Job Shop Services
Manufacturing Services
Medical Components

View all products / services offered"
Ranger Manufacturing,770-536-8031,https://www.rangermfg.com/,"Gainesville, GA 30501",Custom Manufacturer,"Job shop and contract manufacturing services. Various materials worked with including alloy steels, aluminum, brass, bronze, carbon steel, stainless steel, titanium, delrin, acrylic, HDPE, PVC and UHMW. Capabilities include milling, drilling, boring, turning, threading, tapping, forming, knurling, welding, sawing, and laser cutting. Various industries served including advertising, aerospace, architecture, communications, construction, medical, food and beverage, heavy equipment, HVAC, military, pharmaceuticals, pneumatics, railroads, and textiles.","Ranger has the capability to take a product from prototype to mass production. With the mindset of continuous capital investment and continuous improvement, Ranger MFG keeps quick lead times and open capacity for high customer service levels.",www.linkedin.com/company/15238938/,$1 - 4.9 Mil,10-49  Employees,"Contract Manufacturing: Electronic
Contract Manufacturing
Contract Manufacturing: Aerospace
Contract Manufacturing: Aluminum
Contract Manufacturing: Automation Equipment


Contract Manufacturing: Automotive Assemblies
Contract Manufacturing: Computer Assemblies
Contract Manufacturing: Low Volume
Contract Manufacturing: Medical Instrument
Contract Manufacturing: Military

View all Manufacturing Services categories","All Products / Services

Additive Manufacturing Services
Appliance Parts
Assemblies
Automation Systems
Automotive Parts
Bending Services
Computer Accessories
COVID-19 Response
Cutting Services
Drilling Services


Fabrication Services
Forming Services
Handling Equipment
Heavy Equipment Parts
Job Shop Services
Knurling Services
Laser Components
Machinery Parts
Machining
Manufacturing Services

View all products / services offered"
"Fabcon, Inc.",714-881-2000,https://www.fabcon.com/,"Santa Ana, CA 92705",Manufacturer,"Design, fabrication and installation of kiosks, menu boards, tablet stands and retail store fixtures. Capabilities include CNC punching, CNC shearing, laser and plasma cutting, press brake bending, band and cold sawing, milling, stamping, turning, drilling, boring, glass machining, metal inert gas (MIG), tungsten inert gas (TIG), spot and stud welding. Works with aluminum, steel and stainless steel. Brackets/panels, carts, chassis and racks also offered. Engineering, powder coating, painting, silk screening, final assembly, testing and logistics services are also provided. Serves the retail, foodservice, aerospace, medical, telecommunication, automotive, electronics and other industries. Lean manufacturing capable. SBA HUBZone certified.","Fabcon is a leading US based contract manufacturing company located in Orange County, CA, near Los Angeles, California. Since 1977, Fabcon has been providing manufacturing services to a diverse range of customers and industries based in both domestic and international markets. The company is now a ""one stop"" resource with a vertically integrated manufacturing facility that includes engineering design services, precision sheet metal, machining, electronic assembly, powder coat, paint, silk screen, final assembly & test as well as worldwide logistics.

Fabcon has earned a stellar reputation for delivering quality products on time and a focus on customer service and support. We are housed in an ISO 9001:2008 approved 120,000 square foot state of the art facility that is in a State Enterprise and Federal Empowerment Zone. The company is SBA HUB zone certified and provides significant scalability for small to large multi-year contract production runs.

The company has proudly transitioned several More... products from international supply chains to Made in America at our Fabcon facility. Let the Fabcon team provide you with the solution to your manufacturing challenges. We will demonstrate our extensive manufacturing capabilities, our passion for excellence and our strategy to exceed your expectations. Contact us today. Less",,$25 - 49.9 Mil,200-499  Employees,"Contract Manufacturing: Electronic
Contract Manufacturing
Contract Manufacturing: Aerospace
Contract Manufacturing: Automotive Assemblies
Contract Manufacturing: Box Build Assembly


Contract Manufacturing: Medical
Contract Manufacturing: Medical Parts
Contract Manufacturing: Telecommunications Assemblies
Manufacturing Services
Manufacturing: Turnkey

View all Manufacturing Services categories","All Products / Services

Aircraft Parts
Assemblies
Assembly Services
Automotive Parts
Bending Services
Boards
Boring Services
Boxes
Brackets
Cabinets


Chassis
Coating Equipment
Containers
COVID-19 Response
Cutting Services
Directories
Displays
Dryers
Electronic Components
Electronics

View all products / services offered"
Matric Group,800-462-8742,https://www.matric.com/,"Seneca, PA 16346",Custom Manufacturer,"Contract manufacturer of printed circuit board (PCB), electromechanical, harness and cable assemblies. Surface mount, through hole and box build assembly services are also offered. Design, engineering, prototyping, testing and remanufacturing services are provided. Cable and harnes assemblies are suitable for use in harsh environments. Wireless CAN bridge and ASCII keyboards are offered. Low to medium production volume is available. Serves the aerospace, medical, energy, transportation, instrumentation, telecommunications, military and defense industries. CE certified. UL listed. ITAR registered. RoHS compliant.","Matric Group is an electronic contract manufacturer with two locations in Western Pennsylvania. Matric Limited in Seneca and Dynamic Manufacturing in Freeport. 

Our comprehensive services approach addresses every stage of your product development process. From engineering services, printed circuit board assembly, electromechanical assembly, cable and harness assembly, to electronic repair services, we help your product achieve its highest potential.",www.linkedin.com/company/matric-limited/,$25 - 49.9 Mil,200-499  Employees,"Contract Manufacturing: Electronic
Contract Manufacturing
Contract Manufacturing: Aerospace
Contract Manufacturing: Box Build Assembly
Contract Manufacturing: Electromechanical


Contract Manufacturing: Electromechanical OEM Component
Contract Manufacturing: Low Volume
Contract Manufacturing: Mechanical
Contract Manufacturing: Medical
Contract Manufacturing: Military

View all Manufacturing Services categories","All Products / Services

Additive Manufacturing Services
Assemblies
Assembly Services
Controls and Controllers
COVID-19 Response
Electric Wire, Cable and Cable Assemblies
Electronics
Engineering Services
Harnesses
Interfaces


Job Shop Services
Keyboards
Maintenance and Repair Services
Manufacturing Services
Mechanical Wire, Cable and Rope
Modeling Services
Printed Circuit Boards
Prototyping Services
Research, Design and Development Services
Surveying Equipment

View all products / services offered"
"PPI-Time Zero, Inc.",973-278-6500,http://www.ppi-timezero.com,"Fairfield, NJ 07004",Custom Manufacturer,"Contract Electronics Manufacturing; PCB Fabrication, Turnkey Circuit Card Assemblies, Electronic & Electromechanical Subassemblies Box Build. Automated Thru-Hole, Surface Mount, Ball Grid Array & Mixed Technology Capabilities. In-Circuit & Functional Testing. Commercial & Military, ISO 9002 Registered",,,Not Available,200-499  Employees,"Contract Manufacturing: Electronic


Contract Manufacturing","All Products / Services

Coatings
Electric Wire, Cable and Cable Assemblies
Manufacturing Services


Printed Circuit Boards
Surface Mount Components"
"Rockleigh Industries, Inc.",917-825-3806,https://rockleighindustries.com/,"Rockleigh, NJ 07647",Custom Manufacturer,"Contract manufacturer of electronic components, hardware, tools, replicas, cable assemblies & PC board assemblies. Products include medical equipment, auto parts & accessories, electronics, computer products, security products, telecommunication products, machinery products, home products, baby/children products, fashion accessories, garments & textiles. Other products such as LED products, batteries, solar products, gifts & packaging products are available. Capabilities include CAD/CAM, 2D & 3D design engineering, prototyping, turnkey manufacturing, machining, die casting, metal/plastic injection molding, stamping, fabricating, forming, electronic wiring, printing & assembling. Products are international safety compliant. ISO 9002, ISO 9001, ISO 14001 & ISO 13485 certified custom manufacturer.",,,$5 - 9.9 Mil,10-49  Employees,"Contract Manufacturing: Electronic
Contract Manufacturing
Contract Manufacturing: Automotive Assemblies
Contract Manufacturing: Consumer Product
Contract Manufacturing: Electromechanical


Contract Manufacturing: Electromechanical OEM Component
Contract Manufacturing: Fabric Product
Contract Manufacturing: Food
Contract Manufacturing: Household Product
Contract Manufacturing: Low Volume

View all Manufacturing Services categories","All Products / Services

Assemblies
Assembly Machinery
Assembly Services
Audio Visual (AV) Equipment
Automotive Parts
Bags
Batteries
Boxes
Camping Equipment
Casting Services


CCTV Equipment
Clothing
Computer Accessories
Computer Accessories
Computer Peripherals
Computers
Connectors
Controls and Controllers
Cosmetics
COVID-19 Response

View all products / services offered"
"Macrotron Systems, Inc.",510-683-9600,https://www.macrotronsystems.com/,"Fremont, CA 94538",Custom Manufacturer,"Lean manufacturing capable full service electronic contract manufacturer of compact flash cards, solid state drives, USB flash drives & networking switches. Capabilities include milling, turning & tooling. Services such as product design, automation engineering, PCB layout design/assembly, systems build/integration, rapid prototyping, Ball Grid Array (BGA) rework/reballing, testing, pad printing, laser marking/engraving & ultrasonic welding are available. Markets served include wireless/wireline telecommunications, networking, test instrumentation, medical, solar panel, windmill, fuel cell, security systems, alternative energy, biomedical, OEM, automotive, industrial/commercial & government/military. RoHS compliant.","For over 30 year, Macrotron has helped industry leading companies build their award winning brands. Macrotron provides a comprehensive set of NPI services including prototyping, PCB design, and Design-for- (DFx) services. Quality is designed in. 

Assembly facilities provide lead-free SMT, fine-pitch placement, 0201 support, double side BGA assembly and reflow. Production quality services include optical and X-ray inspection, in-circuit and functional test. We offer enclosure design and production. Coupled with our ultrasonic welding and pad printing decoration services, we deliver to clients a high quality, finished product.",,$1 - 4.9 Mil,10-49  Employees,"Contract Manufacturing: Electronic
Contract Manufacturing
Contract Manufacturing: Aerospace
Contract Manufacturing: Automation Equipment
Contract Manufacturing: Automotive Assemblies


Contract Manufacturing: Box Build Assembly
Contract Manufacturing: Broadband Assemblies
Contract Manufacturing: Computer Assemblies
Contract Manufacturing: Consumer Product
Contract Manufacturing: Electromechanical

View all Manufacturing Services categories","All Products / Services

Additive Manufacturing Services
Assemblies
Assembly Services
Cable Components
Digital Memory
Drives
Enclosures
Engraving Services
Etching Services
Fiber Optic Cable and Cable Assemblies


Fulfillment Services
Hardware
Integration Services
Manufacturing Services
Molding Services
Network Equipment
Plastics
Printed Circuit Boards
Printing and Marking Services
Prototyping Services

View all products / services offered"
Mathis Electronics,800-782-4449,https://mathiselectronics.com,"Asheville, NC 28803",Custom Manufacturer,"Custom manufacturer of Printed Circuit Boards (PCB) and assemblies for the electronics industry. Surface mount and through-hole technology available. Testing and inspection services are also offered with layout, programming and prototyping. Emergency, under-step demarcation and lamp lights are provided. Suitable for elevators, humidity controllers and low voltage switchgears. RoHS compliant. Made in the USA.",,,$1 - 4.9 Mil,10-49  Employees,"Contract Manufacturing: Electronic
Contract Manufacturing
Contract Manufacturing: Box Build Assembly
Contract Manufacturing: Computer Assemblies


Contract Manufacturing: Telecommunications Assemblies
Electronic Manufacturing Services (EMS)
Manufacturing Services
Manufacturing: Turnkey","All Products / Services

Amplifiers
Assemblies
Assembly Services
Boards
Circuits
Electric Wire, Cable and Cable Assemblies
Electronics
Emergency Power & Lighting Supplies
Engineering Services
Forming Services
Harnesses


Hurricane Response
Indicators
LEDs
Lights
Manufacturing Services
Printed Circuit Boards
Programming Services
Prototyping Services
Research, Design and Development Services
Timers"
Indtec Corp.,831-582-9388,http://www.indtec.net,"Marina, CA 93933",Custom Manufacturer,"Electronic contract manufacturing services for printed circuit board assemblies (PCBAs) & other electro-mechanical assemblies; services include surface mount (SMT), hand solder, wave soldering, slective solder, cable & wire harness assembly, cutting & termination. Quality control services include ESD controls, de-ionized and chemical cleaning, in-process & final inspection (x-ray, visual inspection, and AOI) & lead-free assembly.","We perform both consignment and turn-key production services, and we produce over 100,000 circuit boards per year. We have 3 SMT lines with in-process x-ray and AOI inspection, as well as chemical and de-ionized cleaning machines, in addition to pin-through-hole (PTH) loading, hand soldering and wave soldering stations. We are ISO 9001:2015 certified. For the full year 2021 our on-time delivery percentage was 97.5% and our defect-free rate was 99.6%. We are a 100% veteran-owned small business.",www.linkedin.com/company/indtec-corporation,$5 - 9.9 Mil,10-49  Employees,"Contract Manufacturing: Electronic
Contract Manufacturing
Contract Manufacturing: Box Build Assembly
Contract Manufacturing: Electromechanical
Contract Manufacturing: Electromechanical OEM Component


Contract Manufacturing: Electronic Subsystem
Contract Manufacturing: Electronic, RoHS Compliant
Contract Manufacturing: Industrial Control
Contract Manufacturing: Low Volume
Contract Manufacturing: OEM Component & Part

View all Manufacturing Services categories","All Products / Services

Assemblies
Assembly Services
Chassis
Forming Services
Harnesses
Inspection Equipment
Manufacturing Services


Placement Equipment
Printed Circuit Boards
Prototyping Services
Soldering Services
Stripping Services
Subassemblies"
Automated Assembly Corp.,800-775-1699,https://www.autoassembly.com/,"Lakeville, MN 55044",Custom Manufacturer,"Electronic Contract Manufacturing EMS made in the USA, specializing in flexible circuit assembly. High volume roll-to-roll assembly on polyester, polyimide, and PEN based films. Capabilities include roll-to-roll LED strip manufacturing, roll-to-roll RFID tag manufacturing, NFC tag manufacturing, rugged RFID Tags, windshield sticker tags, flip chip assemblies, robotic assembly, SMT-flex¿¿¿ assembly, roll-to-roll lamination, Wire-Write¿¿¿¿ Heaters, Wire-Write¿¿¿¿ RFID, Wire-Write¿¿¿¿ wire-harness, automotive flex assembly, medical flex assembly, flexible circuit assembly. roll-to-roll assembly, wide format digital printing up to 1800 DPI, roll-to-roll laser cutting, large format acrylic cutting, rule die cutting, 3D printing. Made in the USA.","We are specialists in SMT-Flex™ assembly. Low, medium, or high volume SMT-Flex™. State of the art roll-to-roll SMT Flex™ manufacturing for high volume customers. Roll-to-roll optical inspection, roll-to-roll laser cutting, roll-to-roll lamination, roll-to-roll digital printing. We are the only manufacture of roll-to-roll polyester soldering. We can manufacture at any level from prototype to production. High volume roll-to-roll LED strip manufacturing, to high volume medical manufacturing, we have the technology to produce high volume, high-quality assemblies. 2D barcode tracking for customers that require traceability. 

Made in the USA!

Our latest patented assembly technology is Wire-Write®. Eliminate the etching process on flexible circuits and digitally manufacture RFID tags, heaters, and wire harness.",,$10 - 24.9 Mil,10-49  Employees,"Contract Manufacturing: Electronic
Contract Manufacturing
Contract Manufacturing: Automotive Assemblies
Contract Manufacturing: Box Build Assembly
Contract Manufacturing: Electromechanical


Contract Manufacturing: Medical
Contract Manufacturing: Surface Mount Technology
Electronic Manufacturing Services (EMS)
Manufacturing Services","All Products / Services

Additive Manufacturing Services
Assemblies
Assembly Services
Automotive Parts
Boards
Circuits
Computer Accessories
Computers
COVID-19 Response
Cutting Services


Electronic Components
Electronic Materials
Job Shop Services
Machining
Manufacturing Services
Medical Components
Medical Equipment
Medical Products and Hospital Equipment
Printed Circuit Boards
Printing and Marking Services

View all products / services offered"
"McGregor & Associates, Inc.",937-833-6768,http://www.mcgregor-surmount.com/,"Brookville, OH 45309 | Locations",Custom Manufacturer,"Electronic contract manufacturing services provided. Capabilities include mechanical, surface mount and through-hole assembly, prototyping and soldering. Products include assemblies. Final product and component testing, environmental encapsulation, warehousing, inventory control and project management services also available.",,,Not Available,Not Available  Employees,"Contract Manufacturing: Electronic
Contract Manufacturing
Contract Manufacturing: Electromechanical
Contract Manufacturing: Electromechanical OEM Component
Contract Manufacturing: Electronic Subsystem


Contract Manufacturing: Surface Mount Technology
Contract Manufacturing: Through Hole Technology
Electronic Manufacturing Services (EMS)
Manufacturing Services","All Products / Services

Assemblies
Assembly Services
Manufacturing Services


Printed Circuit Boards
Prototyping Services
Soldering Services"
"Tropical Assemblies, Inc.",954-396-9999,https://tropicalassemblies.com/,"Fort Lauderdale, FL 33334",Custom Manufacturer,"Electronic contract manufacturing services.  Prototype to production assembly. Specializing in rigid, rigid flex, and flex assembly of both surface mount and thru-Hole PCBs. Can handle fine pitch parts like QFN, QFP, VFBGA and BGA. Every board undergoes inspection.  Options include consignment orders, partial turn-key, or full turn-key. Other services include systems assembly, ODM services and supply chain management services. Markets served include aerospace, avionics, defense, medical, RF/wireless communications, LED lighting, industrial, and instrumentation. On-time delivery; 24-hour delivery available.",,,$10 - 24.9 Mil,50-99  Employees,"Contract Manufacturing: Electronic
Contract Manufacturing
Contract Manufacturing: Aerospace


Contract Manufacturing: Through Hole Technology
Electronic Manufacturing Services (EMS)
Manufacturing Services","All Products / Services

Assemblies
COVID-19 Response
Electrical Components
Manufacturing Services


Medical Components
Printed Circuit Boards
RF Components
Tier 2 Medical Mfg. Supplies, Materials, Components & Services"
911EDA PCB Design Services,800-320-2480,https://www.911eda.com/,"Carlsbad, CA 92011 | Locations",Service Company,"Electronic product development services.  Capabilities include schematic design, capture, schematic reviews, audits, hardware, software, and firmware design, and PCB layout.","911EDA, Inc. provides full electronic product development services. Our services include PCB design using all major software tools, schematic design and capture, schematic reviews and audits. Our engineering services include hardware, software, and firmware design. Since 2000, 911EDA, Inc. has provided our vision to clients within the consumer electronics, industrial, medical, military, and telecommunications industries. With offices in San Diego and Boston, we support customers across the United States.

We have a highly skilled and very experienced team of engineers, all with a minimum of 20 years in their fields. Each engineer comes from a different background with specific expertise and are assigned to projects based on the required technology. Our team of PCB designers have experience with nearly every technology available and consistently delivery designs of the highest quality.

We support all PCB design packages, including Altium Designer, PADs, Allegro, OrCAD, BoardStation, and Expedition. More... Our PCB Design staff is made up of highly skilled and experienced designers allowing us to support even the most complicated designs.

 We cater to tight delivery schedules when you need your project done yesterday!

 Our team can generally begin work on your project on the same day files are received.

 We offer expedited services with two shifts. We can work on-site or remotely for your convenience.

 Our goal is to provide you with the highest level of service at every phase of the project and to ensure that each project is completed to your specifications the first time. Management is available 24 hours a day 7 days a week to answer any questions. Each project is assigned a project manager. This person is responsible for making sure every project is progressing at the rate you want and in the manner you want. This ensures that your project moves along smoothly and all of your specifications are met. Less",www.linkedin.com/company/911eda-inc.,$1 - 4.9 Mil,10-49  Employees,Contract Manufacturing: Electronic,"All Products / Services

Engineering Services
Inspection Equipment
Manufacturing Services


Printed Circuit Boards
Research, Design and Development Services"
"Autronic Plastics, Inc.",516-333-7577,https://www.apisolution.com/,"Central Islip, NY 11722",Custom Manufacturer,"ISO 9001:2015 certified custom plastic injection molder and UL Listed assembler. Services include precision plastic injection molding, part design, mold design, maintenance, repair and construction, engineering, contract manufacturing, automated and manual assembly, cellular manufacturing, rapid prototyping, R&D, joining, decorating, packaging, and chemical bonding. Materials include difficult-to-process engineering resins, rubber replacement and metal replacement plastics, ABS, Acrylic, TPE, TPU, PC, PE, PP, Nylon (PA), PS, PPS, PI, PEI, PPS, PES, Ultem, Radel, PEEK, Ryton, Lexan, Valox and other engineering plastics with additives. Industries served include industrial, medical, dental, security, office, marine, lighting and light safety, electronics, automotive, military, defense, and aerospace, displays, and consumer products industries. Specialties include injection molding tooling, precision plastic parts, and assembles. Ships Made-in-USA products and components.","Autronic Plastics, Inc. (API) is a custom plastic injection molding company in Long Island, NY known for its quality services. API's in-house designers and engineers bring customer products from concept to completion in our ISO 9001:2015 certified facility.

API specializes in difficult-to-process engineering resins, metal replacement, rubber replacement, and precision plastic components. Expert mold designers have years of experience building multi-action, hot-runner, 3-plate, 2 shot, over-mold, and insert molds in API's full service mold shop. 

Designers analyze 2-D prints and 3-D AutoCAD drawings with Mold flow Analysis (Moldex 3D) and Mastercam 7 Machine Series. An on-site tool room, an automation lab, and rapid prototyping capabilities allow API to offer the most modern techniques available today for designing and manufacturing plastic injection molded parts. 

API build molds on-site or can run an existing tool. API works to identify issues early in the mold transfer process, including More... mold quality and compatibility, and will make recommendations for resolution. API can assist in facilitating the transfer of molds and equipment and make mold repairs in our tool room if necessary.

 Combining various molding methods with fully automated, semi-automated, or manual assembly allows API to be a turn-key plastic manufacturer and a one-stop shop. API has 19 in-house plastic injection molding presses and 24/7 manufacturing capability.

 API packages, assembles, and performs secondary operations to help shorten the supply chain, provide turnkey manufacturing, and reduce lead times and costs. API adds flexibility by offering many different combinations of assembly options, ranging from fully manual to fully automated, so that we can manufacture within your time and budget restraint.

 API specializes in difficult-to-process engineering resins including PEEK, Ryton, Lexan, Valox, and Polyarylsulfone and has 60 years of experience manufacturing plastic components using high temperature and high performance plastic injection molding resins (PP, ABS, Acrylic, PVC, TPE, PI, PEI, PPS, PES). Glass filled, composites, or nanoclay materials and added reinforcements, such as plasticizers, pigments, or modifiers, can help to add strength, durability, and increase product performance. API is experienced in molding thermoplastic elastomers (TPEs) and thermoplastic polyurethanes (TPUs) for rubber replacement applications to improve strength, processablility & colorability, cut & abrasion resistance, and load bearing capacity while simultaneously reducing cost. 

 API has been the OEM or CM of choice in the medical, dental, security, life safety, automotive, military, defense, aerospace, displays, and consumer products industries for over 60 years - Made in USA.

 Be sure to visit API's webpage and check out the resources page for helpful tools including a resin guide, a design guide, case studies, and FAQs! Less",www.linkedin.com/company/autronic-plastics-inc-,$10 - 24.9 Mil,50-99  Employees,"Contract Manufacturing: Electronic
Contract Manufacturing
Contract Manufacturing: Aerospace
Contract Manufacturing: Box Build Assembly
Contract Manufacturing: Consumer Product


Contract Manufacturing: Electromechanical
Contract Manufacturing: Electromechanical OEM Component
Contract Manufacturing: Industrial Control
Contract Manufacturing: Large Component
Contract Manufacturing: Mechanical

View all Manufacturing Services categories","All Products / Services

Additive Manufacturing Services
Aerospace Components
Aircraft Parts
Architectural Products
Automotive Parts
Bags
Bearings
Bins
Boats
Bobbins


Bolts
Bowls
Boxes
Brushes
Buckets
Bumpers
Bushings
Buttons
CAD / CAM Systems
Cams

View all products / services offered"
"Assembly Specialist, Inc.",440-354-4520,http://www.assemblyspecialist.com,"Painesville, OH 44077",Custom Manufacturer,"Manufacturer of standard and custom electronic products. Products include terminal and distribution strips, male headers, test clips, solderless breadboards, jumper wires, and probes. Types of headers include breakable, single row, double row, straight angle, right angle, gold plated, and solder plated headers. Capabilities include hand assembly, mold design, packaging, overmolding, engineering, outsourcing, contract manufacturing, insert molding, injection molding, ultrasonic welding, heat stamping, and contract cutting. Industries served include electronic, medical, automotive, and consumer.",,,Under $1 Mil,1-9  Employees,"Contract Manufacturing: Electronic
Contract Manufacturing
Contract Manufacturing: Electromechanical


Contract Manufacturing: Probe Assembly
Contract Manufacturing: Short Run
Manufacturing Services","All Products / Services

Assemblies
Assembly Services
Automotive Parts
Blocks
Boards
Clips
Connectors
Cutting Services
Electric Wire, Cable and Cable Assemblies
Electronic Components
Engineering Services
Headers


Jumpers
Maintenance and Repair Services
Manufacturing Services
Molding Services
Molds
Packaging Materials
Packaging Services
Plastics
Probes
Prototyping Services
Stamping Services
Welding Services"
