Company name,Phone number,website (Homepage),Location,Company type,Company Description by Thomasnet,Company Description by the company,Linkedin URL,Annual Sales:,No of Employees:,MANUFACTURING SERVICES,ALL PRODUCTS / SERVICES
"IFM Efector, Inc.",800-441-8246,https://www.ifm.com/us/en/?utm_source=Thomas&utm_medium=cpc,"Malvern, PA 19355 | Locations",Manufacturer,"ISO 9001:2015 certified manufacturer of controls and identification products. Various products include code readers, grids, curtains, relays, power supplies, monitors, cable assemblies, wire blocks, detectors, switches, testers, programming software, splitters, relays, power supplies, monitors, modules, inverters, grids, curtains, connectors, channels, Ethernet cameras and meters. Position, proximity, cylinder, photoelectric, object evaluation, capacitive, flow, pressure, level, temperature, vibration, valve, inductive, magnetic, laser, fiber optic and safety sensors are also available. Accessories include network expansion, diagnostic and mounting accessories. Various applications include automation, sanitary, metal working, mobile machines and hazardous environment. C-TPAT certified.","The goal of ifm efector product development engineers is to design products that reduce machine downtime, increase productivity, and simplify installation in the manufacturing process. Innovative technologies are continuously tested and applied to meet the needs of the market. We continue to invest in testing and production technology to ensure a high level of quality in our products. All ifm efector products are backed with the longest established warranty program in the sensor industry. If any product ever needs to be returned for warranty, that product is analyzed and evaluated within 24 hours. Any credits that are due to a customer are resolved within five working days.

We hire and train technical sales engineers to provide our customers with plant floor application support. Our team consists of more than 200 factory and exclusive representative sales engineers throughout North America. Product application support is also available throughout the business day via our toll-free customer More... hotline. Our website is available 24 hours a day and contains technical information including data sheets, installation instructions and CAD drawings. The ifm efector inventory management network consists of our manufacturing facility and three regional warehouses. Furthermore, stock is also available from local warehouses throughout North America. Getting immediate delivery on any cataloged product is as easy as using your telephone to contact the local sales office to process the order. We always show our prices in our literature. We will not attempt to mislead customers with inflated âlistâ prices and artificial discounts.

 We recognize that our products are often incorporated into original equipment that crosses international boundaries. With more than 45 ifm electronic companies worldwide and a network of international engineers, our customers can be assured that our products and technical support are available in most industrialized nations. Less",,$100 - 249.9 Mil,1000+  Employees,"Flowmeters: Electronic
Flowmeters
Flowmeters: Compressed Air
Flowmeters: Gas
Flowmeters: Liquid


Flowmeters: Magnetic
Flowmeters: Oil
Flowmeters: Sanitary
Flowmeters: Thermal
Flowmeters: Ultrasonic

View all Flowmeters categories","All Products / Services

Accelerometers
Adapters
Amplifiers
Antennas
Automated Guided Vehicle Systems
Backplanes
Blocks
Boxes
Brackets
Cameras


Caps
Channels
Clamps
Connectors
Controls and Controllers
Converters
Counters
COVID-19 Response
Curtains
Dampers

View all products / services offered"
"Sika USA, Inc.",262-886-2695,https://sika-usa.com/,"Mt Pleasant, WI 53177",Manufacturer,"Manufacturer of measuring and control instruments. Products include flow switches, industrial/dial/digital thermometers, vortex/magnetic-inductive/turbine flow sensors, temperature sensors, level switches, and temperature/pressure calibrators.","Since its foundation, SIKA has been successfully active in the market with the development, production, and sale of measuring, monitoring, and calibration devices for the measurement variables temperature, pressure, flow, humidity, and level. Our products combine our know-how grown over generations and comprehensive market knowledge with innovative solutions for measuring tasks of all kinds. For over 115 years we have been manufacturing our products at our company headquarters in the heart of Germany - that is quality ""Made in Germany"".

We develop and produce trendsetting and innovative measuring and calibration technology. Modern testing technology in the SIKA Flow-Labs guarantees high-quality and reliable quality assurance in development and series testing as well as in co-engineering with our customers. Our in-house DAkkS laboratory for temperature, pressure, and electrical standard signals also offers you a comprehensive range of services for the recalibration of sensors and calibrators. More... Less",www.linkedin.com/company/sika-usa-incorporated,$1 - 4.9 Mil,1-9  Employees,"Flowmeters: Electronic
Flowmeters
Flowmeters: Fuel
Flowmeters: Gas
Flowmeters: Liquid


Flowmeters: Magnetic
Flowmeters: OEM
Flowmeters: Oil
Flowmeters: Positive Displacement
Flowmeters: Potable Water

View all Flowmeters categories","All Products / Services

Calibrators
Controls and Controllers
Flowmeters
Gages
Indicators
Inserts
Instruments
Measures
Measuring Equipment


Pumps
Rolls and Rollers
Scanners / Readers
Sensors / Detectors / Transducers
Simulators
Switches
Thermometers
Transmitters
Tubes"
"Hoffer Flow Controls, Inc.",800-628-4584,https://www.hofferflow.com/,"Elizabeth City, NC 27909",Manufacturer,"Manufacturer of precision turbine flow meters and associated electronic instrumentation. Flow meter calibration services are also offered. Products include flow meters, flow computers, rate indicators, totalizers, batch controllers, signal conditioners and converters, and cryogenic flow systems for truck/dispenser mount and in-plant applications. General product applications include oil and gas, natural gas, sanitary, clean liquid, gases, and cryogenic flow measurement. Accuracies of plus or minus 0.15 percent obtainable (custody transfer). ISO 9001 certified. Calibration laboratory is ISO 17025 certified and Z540-1 accredited.","Hoffer Flow Controls has been designing and manufacturing custom precision turbine flowmeters and related process instrumentation since 1969. Through innovation and dedication to the highest standards of quality, the company has established itself as the world leader in turbine flowmeter technology. With a vast selection of dependable, high quality, and cost effective flow measurement instruments available, Hoffer Flow Controls offers versatile measurement solutions across numerous markets and applications.",www.linkedin.com/company/hofferflowcontrols,$10 - 24.9 Mil,50-99  Employees,"Flowmeters: Electronic
Flowmeters
Flowmeters: Air
Flowmeters: Batching
Flowmeters: Caustics


Flowmeters: Cooling Water
Flowmeters: Cryogenic
Flowmeters: Custom
Flowmeters: Data Logging & Analysis
Flowmeters: Food & Beverage

View all Flowmeters categories","All Products / Services

Alarms
Calibration Services
Computers
Conditioners
Controls and Controllers
Counters
Cryogenic Equipment
Flowmeters
Indicators
Instruments


Maintenance and Repair Services
Measuring Equipment
Meters
Monitors
Regulators
Sensors / Detectors / Transducers
Testers
Totalizers
Transmitters
Turbine Parts

View all products / services offered"
"Aplus Finetek Sensor, Inc.",909-598-2488,https://aplusfine.com/,"Walnut, CA 91789",Manufacturer,"Manufacturer of products for liquid, powder and bulk solid measurement, control and processing applications, including level, flow, pressure, proximity, belt misalignment and stop switches, level transmitters, grain temperature monitors and paddle wheel flowmeters. Thermal dispersion and paddle flow, cable float, side mount magnetic float, tuning fork and optical level switches and RF admittance, vibrating rod, capacitance and paddle point level sensors are offered. Belt conveyor safety products, fluidizers, panel meters, aerators, vibrators, material management systems, dust collector valves and controllers are available. Industries served include agriculture, pharmaceutical, petrochemical, oil and gas, steel, cement, pulp and paper, food, beverage, power, marine and water treatment.","Aplus Finetek Sensor, Inc., was founded in 2010 as the USA subsidiary of Finetek, Ltd., a global manufacturer, headquartered in Taiwan, with more than 40 years of quality and innovative instrumentations for process measurement and control solutions. Our rapid growth in level and flow measurement solutions is based upon our commitment, knowledge, and expertise to provide innovative and customized instrumentations solutions to meet your application's need. Aplus Finetek Sensor, Inc. is your best partner to solve your measurement needs to maximize your production efficiency, minimize product loss, unnecessary downtime, and maintain the highest standards of safety without sacrificing quality.",www.linkedin.com/company/aplus-finetek-sensor-inc.,$5 - 9.9 Mil,1-9  Employees,"Flowmeters: Electronic
Flowmeters
Flowmeters: Coriolis
Flowmeters: Food & Beverage
Flowmeters: Liquid


Flowmeters: Mass
Flowmeters: Paddle Wheel
Flowmeters: Vortex
Flowmeters: Wastewater
Flowmeters: Wastewater Treatment Plant","All Products / Services

Aerators
Barriers
Chambers
Connectors
Controls and Controllers
Enclosures
Fittings
Flowmeters
Gages
Hammers


Instruments
Measuring Equipment
Meters
Monitoring Systems
Monitors
Pilots
Safety Equipment
Sensors / Detectors / Transducers
Software
Switches

View all products / services offered"
Clark Solutions,800-253-2497,https://www.clarksol.com/,"Hudson, MA 01749",Distributor,"Manufacturer and distributor of pumps, valves and instrumentation. Various products available include actuators, connectors, tachometers, totalizers, indicators, switches, transmitters, sensors, gages, probes, controllers and flow meters. Transmitters are suitable for registering low static pressures and air flow in air conditioning systems and for measurement of pressure relationships in environmental, laboratory and cleanroom applications.","Clark Solutions has a fifty-year history of providing unique solutions to the control, measurement, and monitoring of variables for a wide range of industries and applications. Our product offerings are divided into three areas: Pumps, Valves, and Instrumentation. Many of these products may be purchased online and our sales engineers are only a phone call away. If you have an application that calls for products with uncommon features or performance specifications.",,$5 - 9.9 Mil,10-49  Employees,"Flowmeters: Electronic
Flowmeters
Flowmeters: Air
Flowmeters: Compressed Air
Flowmeters: Fuel


Flowmeters: Gas
Flowmeters: GPI
Flowmeters: High Temperature
Flowmeters: HVAC
Flowmeters: In-Line

View all Flowmeters categories","All Products / Services

Actuators
Anemometers
Cold Chain Equipment
Connectors
Controls and Controllers
Corrosion Resistant Products
Dampers
Data Acquisition Systems
Data Loggers
Fire Fighting Electronics


Flowmeters
Gages
Generators
Indicators
Instruments
Manifolds
Measuring Equipment
Meters
Monitors
Probes

View all products / services offered"
"Intek, Inc.",888-569-3569,https://intekflow.com/,"Westerville, OH 43082-9057",Manufacturer,"ISO 9001:2015 certified manufacturer of flow meters & switches for liquid & gas flows. No moving parts. Chemically compatible. Very low liquid flow rates (1 gallon/year) in small lines & gas mass flows in all sizes of pipes & ducts. Manufacturer of systems for real-time measurement of air in-leakage & pump capacity in power plant condensers. Condenser design, inspections & problem analysis. Manufacturers instruments to monitor vacuum drying in industrial processes.","Intek, Inc. has over 45 years of experience in manufacturing precision flow instruments for industrial, laboratory and aerospace use. Intek's Rheotherm flow instruments are used by industries worldwide for monitoring very low liquid flow rates and all types of gas applications. Intrinsically safe and explosion-proof options are available. Quality is insured with a certified ISO 9100:2015.

For the power generation industry, Intek manufactures RheoVac® instruments to monitor air in-leakage and exhauster performance in the condenser vacuum line. Their condenser service group does condenser performance analysis and provides specific recommendations for problem resolution and performance improvements. Patented RheoVac technology has been successfully applied by industrial customers to optimize vacuum drying processes.

Intek has a proven track record in designing, manufacturing, and testing space-flight qualified mass flow meters and complex computer-based control systems. Our expertise includes More... hardware for space shuttle and space station, as well as ground support hardware and flight crew training. Less",www.linkedin.com/company/intek-inc.,$1 - 4.9 Mil,10-49  Employees,"Flowmeters: Electronic
Flowmeters
Flowmeters: Air
Flowmeters: Compressed Air
Flowmeters: Cooling Water


Flowmeters: Custom
Flowmeters: Food & Beverage
Flowmeters: Fuel
Flowmeters: Gas
Flowmeters: Gas Pilot Plant

View all Flowmeters categories","All Products / Services

Alarms
Anemometers
Calibration Services
Condensers (Heat Transfer)
Controls and Controllers
COVID-19 Response
Flowmeters
Gages
Indicators
Instruments


Intrinsically Safe Products
Measuring Equipment
Meters
Monitors
Probes
Retrofitting Services
Sensors / Detectors / Transducers
Separators
Switches
Testers"
APT Instruments,877-324-5444,http://www.aptinstruments.com,"Omaha, NE 68144",Manufacturer,"Manufacturer and distributor of industrial process instruments and accessories, pumps, wireless products and solar powered products. Process instrumentation products such as air velocity meters, conductivity meters, data loggers, dissolved oxygen meters, flow rate meters, pH measurement meters, pressure meters, refractive index meters, sound level meters, temperature meters, ion measurement meters, viscosity meters, relative humidity meters, colorimeters, turbidity meters, level meters, hydrometers, data loggers, controllers and transmitters are available. Types of pumps include centrifugal pumps, diaphragm pumps, gear pumps, peristaltic pumps, piston pumps and vacuum pressure pumps. Pump tubing and fittings are also available. Products can also be customized as per specifications. Markets served include laboratories, process manufacturing, defense and automotive.",,,Under $1 Mil,1-9  Employees,"Flowmeters: Electronic
Flowmeters
Flowmeters: Batching
Flowmeters: In-Line
Flowmeters: Liquid


Flowmeters: Paddle Wheel
Flowmeters: Precision
Flowmeters: Variable Area
Flowmeters: Wastewater Treatment Plant","All Products / Services

Adapters
Amplifiers
Analyzers
Anemometers
Buffers
Clocks
Cold Chain Equipment
Colorimeters
Communication Systems
Connectors


Controls and Controllers
Couplers and Couplings
COVID-19 Response
Data Acquisition Systems
Data Collection Systems
Data Loggers
Elbows
Electrodes
Electronics
Fire Fighting Electronics

View all products / services offered"
"Laurel Electronics, Inc.",714-434-6131,https://www.laurels.com/,"Costa Mesa, CA 92626",Manufacturer,"Manufacturer of programmable instruments for industrial measurement and control problems. Digital panel meters, electronic counters, industrial timers, process controllers, transmitters, data logging systems. Signal sources include DC and AC rms voltage and current, load cells, strain gauges, thermocouples, RTDs, quadrature encoders and additional sensors. Measurement and control applications include industrial transducers, AC power line voltage, frequency and phase, pressure, temperature, flow, volume, level, weight, stress, tensile strength, position, speed, frequency, rate, RPM, pulse and analog totalizing and batch control. Meter accessories include setup and datalogging software, splash-proof covers, sealed enclosures, signal selector switches, triple output loop splitters and retransmitters and parallel BCD to RS422 serial converters. Meters, counters and timers UL and CE certified and NEMA rated from front panel.","Laurel Electronics specializes in solving challenging industrial measurement and control problems. If it can be done with a programmable digital panel meter, controller, counter, timer or transmitter, chances are that Laurel will come up with a cost-effective solution -- so give us a call. Our products are sold and supported by qualified measurement and control systems distributors.",,Under $1 Mil,1-9  Employees,"Flowmeters: Electronic
Flowmeters
Flowmeters: Air
Flowmeters: Batching
Flowmeters: Blending


Flowmeters: Custom
Flowmeters: Differential Pressure
Flowmeters: Gas
Flowmeters: High Pressure
Flowmeters: High Temperature

View all Flowmeters categories","All Products / Services

Aircraft Parts
Alarms
Ammeters
Barometers
Batchers
Controls and Controllers
Counters
Countertops
COVID-19 Response
Displays


Electronics
Fire Fighting Electronics
Flowmeters
Gages
Hygrometers
Inclinometers
Indicators
Instruments
Measuring Equipment
Medical Equipment

View all products / services offered"
"Take 5, Inc.",831-455-0418,https://www.tacticalflowmeter.com/,"Salinas, CA 93908-9686",Manufacturer,"Manufacturer of thermal mass flow meters. Products include vortex, turbine, ultrasonic, methane, natural gas, low flow and insertion flow meter. Grounding rings and control valves are also available.",,,$100 - 249.9 Mil,1-9  Employees,"Flowmeters: Electronic
Flowmeters
Flowmeters: Gas
Flowmeters: High Temperature
Flowmeters: Insertion


Flowmeters: Low Flow
Flowmeters: Mass
Flowmeters: Natural Gas
Flowmeters: Thermal
Flowmeters: Turbine

View all Flowmeters categories","All Products / Services

Flowmeters
Measuring Equipment


Rings
Valves"
Faure Herman,713-623-0808,https://faureherman.com/,"Houston, TX 77070",,"Manufacturer of standard and custom ultrasound instrumentation including flowmeters, detectors and probes. Sphere, over speed, leak, scraper and interface detectors and external, intrusive, wetted and ATEX certified probes available. Types of flowmeters include portable, full pipe ultrasonic, gas, river and open channel flowmeters. Engineering, training and commissioning services provided. Suitable for measuring flow of gases and liquids. Serves the sanitation, constructions, rivers, natural environment, hydroelectricity, nuclear, HVAC, climate control, chemistry, petrochemistry, pharmacy and agriculture food industries.",,,Not Available,Not Available  Employees,"Flowmeters: Electronic
Flowmeters
Flowmeters: Blending
Flowmeters: Custom
Flowmeters: Food & Beverage


Flowmeters: Fuel
Flowmeters: Gas
Flowmeters: Gas Turbine
Flowmeters: Liquid
Flowmeters: Natural Gas

View all Flowmeters categories","All Products / Services

Calibration Services
Flowmeters
Inspection Services
Maintenance and Repair Services


Meters
Research, Design and Development Services
Separators"
SoundWater Tech,509-899-7838,https://www.soundwatertech.com/,"Wenatchee, WA 98801",Manufacturer,"Designer and manufacturer of ultrasonic clamp on flowmeters that measure flow rate, velocity and totalize flow. Flowmeters install outside the pipe, and use ultrasound to measure the flow moving inside - without contacting the fluid inside or modifying the pipe. Flowmeters work on pipes sizes ranging from 3/4"" to 72"" in diameter, and work with most types of plastic and metal pipes. Manufactures two different families of flowmeters (Orcas Flowmeter, and Cypress Flowmeter) for both battery powered portable test & verification of flows as well as long term / permanent installations.","We believe the best flowmeters are created by combining elegant functional design with excellent measurement performance and reliability. Our flowmeters are all externally mounted, easy to install and built to last. 

Technicians and engineers trust that our devices will deliver the easiest and quickest way to accurately and reliably measure Flow in pipes. With over 50 years of industry experience, the engineering team at SoundWater Technologies designs and develops reliable, innovative plug and play ultrasonic flowmeters. 

Our focus is on you, our customer. Everything we do is dedicated to delivering products that set themselves apart by helping you work more effectively. We work directly with you, human to human, and respond immediately to your requests.

SoundWater, founded in 2013, is an acknowledged leader in the flow metering industry. Designed in Wenatchee, Washington, our products are built in the USA with American quality and ingenuity.",www.linkedin.com/company/soundwater-technologies-llc/?viewAsMember=true,Not Available,1-9  Employees,"Flowmeters: Electronic
Flowmeters
Flowmeters: Data Logging & Analysis


Flowmeters: Portable
Flowmeters: Ultrasonic
Flowmeters: Ultrasonic, Clamp-On","All Products / Services

Flowmeters
Meters


Sensors / Detectors / Transducers
Software"
Clipper Controls,415-808-2469,https://www.clippercontrols.com/,"Sacramento, CA 95811",Distributor,"Distributor of controls. Various products include alarms, analyzers, valves, probes, detectors, samplers, controllers, cooling towers, meters, displays, annunciators, recorders, modems, transistors, transmitters, sensors, flumes, profilers and orifice plates. Manholes, calibrators, buildings, enclosures, sunshades, detectors, gages, switches, graphs, converters, loggers, boosters, isolators, transceivers and gateways are also available. Wastewater, food and beverages energy, semiconductors, refining, chemicals and other industries served. Items are available in stock.","Clipper Controls is a premier manufacturer's representative specializing in industrial instrumentation, process automation, and environmental monitoring equipment. 

As the clipper ship depicts fast, dependable service, so does Clipper Controls. The crew of Clipper Controls is highly skilled in the field of instrumentation and process controls. We take pride in responding swiftly and professionally, providing control solutions for industry.

From our homeport of the San Francisco bay, we serve the markets of Northern California, Nevada and the Hawaiian Islands.",www.linkedin.com/company/clipper-controls,$1 - 4.9 Mil,1-9  Employees,"Flowmeters: Electronic
Flowmeters
Flowmeters: Air
Flowmeters: Collection System Monitoring
Flowmeters: Compressed Air


Flowmeters: Critical Flow Venturi
Flowmeters: Custom
Flowmeters: Data Logging & Analysis
Flowmeters: Data Logging & Pump Monitoring Combined
Flowmeters: Differential Pressure

View all Flowmeters categories","All Products / Services

Alarms
Analyzers
Annunciators
Boosters
Buildings
Buses
Calibrators
Controls and Controllers
Converters
COVID-19 Response


Displays
Enclosures
Flowmeters
Gages
Gas Equipment
Graphs
Indicators
Instrumentation
Instruments
Isolators

View all products / services offered"
Ives Equipment Corp.,877-768-1600,https://www.ivesequipment.com/,"King of Prussia, PA 19406-3111 | Locations",Manufacturers' Rep,"Manufacturers rep. & stocking distributor of industrial process equipment. Products include analytical equipment, bio-pharmaceutical equipment, control products, electric heat trace products, flow equipment, gas detection products, level instrumentation, pressure gauges, pressure instruments, regulators, sanitary products, temperature instruments, valves & wireless products. Analyzers such as total hydrocarbon analyzers, BTU analyzers, gas detection analyzers, process photometric analyzers, trace (ppm/ppb) moisture analyzers & on-line analyzers are available. Control products include valves, pressure/temperature regulators, actuators, monitoring systems, single & multi-loop controllers, pressure/temperature transmitters, pneumatic positioners, air sets, volume boosters, relays, process control systems, liquid & solid level controls & weigh feeders. Capabilities include assembly, customization, calibration & repair.","For almost 50 years, Ives Equipment Corporation has successfully served the industries of Eastern and Central Pennsylvania, Delaware, Maryland, Southern New Jersey, D.C. and Virginia with the latest in process control equipment and services. Our business has been built on a foundation of quality people, highly trained and experienced, who take a keen interest in finding the optimum solutions to our customers' control problems. 

Since quality is a way of life at Ives Equipment, it is our customers who ultimately benefit. We maximize the uptime of your processes and manufacturing with the most reliable product specifically engineered to support your control needs. One of our twelve outside sales engineers is always available to meet with you at your facility to discuss your control problems. This local presence means our people can easily, quickly, and economically interface with you, avoiding the expense, time, and travel to distant manufacturing sites.",,Not Available,Not Available  Employees,"Flowmeters: Electronic
Flowmeters
Flowmeters: Air
Flowmeters: Blending
Flowmeters: Coriolis


Flowmeters: Custom
Flowmeters: Differential Pressure
Flowmeters: Doppler
Flowmeters: Food & Beverage
Flowmeters: Fuel

View all Flowmeters categories","All Products / Services

Actuators
Alarms
Analyzers
Automation Systems
Calibration Services
Chambers
Cleaning Equipment
Computers
Connectors
Controls and Controllers


Counters
Couplers and Couplings
Data Acquisition Systems
Data Collection Systems
Densitometers
Electric Wire, Cable and Cable Assemblies
Enclosures
Exchangers
Feeders and Feed Systems
Fittings

View all products / services offered"
Instrumart,800-884-4967,https://www.instrumart.com/,"South Burlington, VT 05403 | Locations",Distributor,"Distributor of test and measurement instruments. Various products include testers, indicators, detectors, meters, flowmeters, gages, heat exchangers, monitors, conditioners, counters, dataloggers, stopwatches, locators, pumps, oscilloscopes, transmitters, transducers, switches, timers, water baths, sensors and colorimeters.","Our engineers help you choose the right product the first time, and back it up with lifetime technical support. Call us at 1-800-884-4967.

We carry over 100 of the top brands in instrumentation.

If you find a better price, let us match it.

Most orders > $100 ship FREE. $5 shipping for orders < $100",,$25 - 49.9 Mil,50-99  Employees,"Flowmeters: Electronic
Flowmeters
Flowmeters: Coriolis
Flowmeters: Differential Pressure
Flowmeters: Gas


Flowmeters: GPI
Flowmeters: Hedland
Flowmeters: Liquid
Flowmeters: Magnetic
Flowmeters: Mass

View all Flowmeters categories","All Products / Services

Ammeters
Amplifiers
Analyzers
Anemometers
Baths
Borescopes
Boxes
Calibrators
Cameras
Cells


Charts
Checkers
Chillers
Cold Chain Equipment
Colorimeters
Communication Systems
Conditioners
Contactors
Controls and Controllers
Coolers

View all products / services offered"
IMS Industrial Molding Supplies,188-288-6900,https://imscompany.com/,"Chagrin Falls, OH 44023",Distributor,"Distributor of industrial molding supplies. Custom manufacturer and distributor of replacement parts, screws, molds, hoppers, grinder blades, flippers and various other products. Custom manufacturer of table tops, screw tips, pipe, extrusions, enclosures, conveyor parts and tie bars. Various products include abrasives, agitators, air wipes, alarms, bandanas, bands, barrels, cabinets, chillers, benders, brooms, clamps, cleaners, cutter detergents, files, fittings, gages, handles, hoppers, protectors, receptacles, regulators, seamers and wrenches. Stock items available. Same day shipment.","At IMS, our overriding goal is the same as it was when we opened our doors in 1949  to provide you with the best possible molding equipment and supplies at attractive prices, and to assure you the most satisfying purchasing experience in the industry. To do that, we know we have to excel in every aspect of our business. And we are working hard to do that. From our commitment to ISO 9001:2008 quality standards to our experienced engineering and technical support staff, to our ResQSM fast delivery service, we've invested in the future of our business and yours. 

For more than 60 years, we've helped provide our customers with innovative solutions to all types of plastics processing problems, and we've developed customized equipment to help give our customers the edge in their markets. You can tap that knowledge whenever you need it, simply by asking.

When you buy from us, you should expect to be pleasantly surprised, each and every time.",,$50 - 99.9 Mil,50-99  Employees,"Flowmeters: Electronic


Flowmeters","All Products / Services

Absorbers
Actuators
Adapters
Adhesives
Agents
Alarms
Anti-Seize
Aprons
Atomizers
Balances
Barrels and Drums
Bars
Bases
Bearings


Belts
Blades
Blankets
Blowers
Bodies
Bolts
Boosters
Borescopes
Brass
Brushes
Bushings
Cameras
Cannons
Caps

View all products / services offered"
"Greyline Instruments, Inc.",888-473-9546,https://greyline.com/,"Largo, FL 33773 | Locations",Manufacturer,"Manufacturer of a full line of monitors, flowmeters, control systems, flow switches, loggers & transmitters. Types of flowmeters include doppler flowmeters, portable doppler flowmeters with strap-on ultrasonic sensors, portable transit time flowmeters for clean fluids, open channel flow monitors with flow reporting data logger & area velocity flowmeters. Uses include wastewater, slurries, sludge, chemicals, viscous liquid & abrasives.","Greyline was founded in 1986 to develop, manufacture and market industrial flow and level monitoring instruments. Products include ultrasonic level transmitters, ultrasonic flow meters and open channel flow meters. Greyline products are distinct because they measure flow or level without contacting the materials being measured.

Greylines primary market is environmental- especially water and wastewater treatment systems. Customers include municipalities, industry and government environmental groups. The main industrial markets are in heavy industry including pulp and paper, chemicals, mining, textile, steel, petroleum and food processing industries.

Greyline also announces a major generation shift in their line of advanced ultrasonic flow and level instruments. New models include modular plug-andplay electronics, reduced power consumption and improved usability including logger downloads to USB flash drives, matrix displays and fast, simple menu systems in multiple languages. Popular new More... technologies are used to measure wastewater flow, stormwater or irrigation water in partly filled pipes and open channels.

 Modern research facilities at Greyline include a water flow system with reservoirs, pumps, meter runs and weigh tanks configured to operate at a constant flow rate and allow continuous investigation and calibration of flowmeters with reference to weight, time, density and temperature.

 Greyline is a worldwide leader in ultrasonic instrumentation for industrial and environmental markets. With years of steady growth, Greyline products are sold and supported worldwide through a skilled network of over 500 independent sales agents. Less",,Not Available,10-49  Employees,"Flowmeters: Electronic
Flowmeters
Flowmeters: Averaging
Flowmeters: Caustics
Flowmeters: Cooling Water


Flowmeters: Data Logging & Analysis
Flowmeters: Data Logging & Pump Monitoring Combined
Flowmeters: Doppler
Flowmeters: Food & Beverage
Flowmeters: Gas

View all Flowmeters categories","All Products / Services

Cold Chain Equipment
Controls and Controllers
Data Loggers
Flowmeters
Indicators
Instruments
Measuring Equipment


Meters
Monitoring Systems
Monitors
Sensors / Detectors / Transducers
Switches
Transmitters
Vaccine Cold Chain Supplies and Logistics"
"BASCO, Inc.",800-776-3786,https://bascousa.com,"University Park, IL 60484",Distributor,"Stocking distributor of industrial packaging systems & equipment. Products include absorbents, adapters, bags, barrels, drums, barricades, nuts & bolts, bottles, boxes, plastic buckets, cabinets, can slips & seals, cans, corrugated cartons, closures, compactors, containers, can, drum & pail crushers, drum dollies, drum handling equipment, faucets, steel flanges, funnels, gaskets, level gauges, drum handlers & heaters, hoists, jars, spill kits, labels, intermediate bulk containers, lifters, mixers, mailers, liners, safety equipment & supplies, spigots, tapes, secondary containment, crimping & non-sparking tools, liquid samplers, racks, hand trucks, mailing tubes, tumblers, shipping room equipment & supplies, bonding wire, sorbents & ball valves.","Drums, IBCs, Industrial Containers & Packaging, Parts, Tools, Supplies and service that's second to none. Enjoy the convenience of ordering online or by phone from our huge selection of over 5,000 container products. We have a strong regional presence as a distributor of industrial packaging: drums, pails, bottles, cans, cartons, filter bags/cartridges, and shipping room supplies. Our customers include major manufacturers of chemicals, coatings, lubricants, inks, and food products, as well as users of those products. We also supply component parts, such as closures and gaskets, to most of the manufacturers and reconditioners of drums and pails in the U.S. and Canada. Since 1946, container products have been our only business. This adds value and sets us apart from other companies that sell only a few of the same items. Our 288-page full color catalog presents over 4,000 products, including many unusual and hard-to-find items. Each product is selected for its utility and uniqueness. BASCO More... has been in business since 1946, providing the widest selection of industrial packaging and equipment in the market. Our Customer Service Experts study our container products and the ways they are used in an intensive product training course for 6 weeks before they begin to field your calls and emails. Only after studying each product in our catalog and on our website are they allowed to help customers select the right product. What's more, a mandatory refresher course each year keeps everyone up to date on the latest trends. BASCO has acquired Sun West Container Co, adding greater selection and another location in Arizona. Less",www.linkedin.com/company/bascousa,$50 - 99.9 Mil,50-99  Employees,"Flowmeters: Electronic
Flowmeters
Flowmeters: Fuel
Flowmeters: Liquid


Flowmeters: Oil
Flowmeters: Petroleum Oil
Flowmeters: Stainless Steel","All Products / Services

Absorbers
Adapters
Applicators
Bags
Banks
Barrels and Drums
Barricades
Blades
Bolts
Bottles
Boxes


Buckets
Cabinets
Cans
Caps
Cartons
Compactors
Containers
Containment Systems
Coolers
Covers
COVID-19 Response

View all products / services offered"
Controls and Meters Inc.,866-941-3569,https://controlsandmeters.com/,"Minneapolis, MN 55439",Distributor,"Distributor of controls & meters. Flow gages, analyzers, sanitary clamps, controllers, counters, indicators, monitors, nozzles, orifices, electrodes, registers, regulators, sensors, switches, totalizers, transmitters, fittings, printers, probes, meter pulsers, scalers, transducers, unions, valves & venturis are also available. Capabilities include designing, assembly, system documentation, installation, integration, repairing & training. Industries served include mining, agricultural, waste & water, power, energy management, manufacturing, semi-conductioning, food, chemical, petroleum & paper.",,,$1 - 4.9 Mil,1-9  Employees,"Flowmeters: Electronic
Flowmeters
Flowmeters: Air
Flowmeters: Averaging
Flowmeters: Backwash Monitoring


Flowmeters: Batching
Flowmeters: Blending
Flowmeters: Blood
Flowmeters: Caustics
Flowmeters: Collection System Monitoring

View all Flowmeters categories","All Products / Services

Analyzers
Assembly Services
Clamps
Controls and Controllers
Counters
Documentation Services
Electrodes
Fittings
Flowmeters
Gages


Gravimeters
Indicators
Installation Services
Instruments
Integration Services
Maintenance and Repair Services
Meters
Monitors
Nozzles
Orifices

View all products / services offered"
