Company name,Phone number,website (Homepage),Location,Company type,Company Description by Thomasnet,Company Description by the company,Linkedin URL,Annual Sales:,No of Employees:,MANUFACTURING SERVICES,ALL PRODUCTS / SERVICES
3D Printing & Digital Imaging,215-968-7900,https://www.3d-printing.com/,"Bensalem, PA 19020",Service Company,"Digital color printing and copying services. Services such as designing, duplicating, imaging, pickup and delivery are also available. Other services include embossing, foil stamping, scoring, die cutting and numbering.",,,$1 - 4.9 Mil,10-49  Employees,"Displays: Digital Sign
Displays
Displays & Exhibits
Displays: Advertising
Displays: Custom


Displays: Electronic
Displays: Exhibit
Displays: Graphic
Displays: Industrial
Displays: Magazine

View all Displays categories","All Products / Services

Advertising Specialties, Novelties, and Promotional Products
Announcements
Banners
Binders
Bookbinding Services
Books
Brochures
Calendars
Cards
Catalogs


Copying Services
Coupons
Covers
Decals
Delivery Services
Displays
Duplication Services
Embossing Services
Envelopes
Folders

View all products / services offered"
"ITSEnclosures, Inc.",800-423-9911,https://itsenclosures.com/,"Mount Pleasant, PA 15666",Manufacturer,"Custom manufacturer of electronic, computer & network enclosures for protection of PC, monitor & complete systems from harsh environments. Distributor of surge arrests, humidity & temperature controllers, air conditioners, heat exchangers, filter fan systems, flat panel displays, KVM extenders, switches, video display systems, keyboards & pointing devices & sensor probes. Accessories include shelves, hook & loop straps, wiring guides, horizontal cable management panels, top-mounted fans, rack-mounted keyboard & mouse drawers, display stands, mounting hardware, filler panels, shelf kits, shelf brackets, pedestals, wall-mount support brackets, table-mount arms, 15 degree tilt wedges, fold-down keyboard trays, tilt & swivel stands, folding mouse pads, NEMA rated covers & optional doors. Meets NEMA standards.",,,Not Available,200-499  Employees,"Displays: Digital Sign
Displays: Flat Panel
Displays: Flat Panel, Ruggedized
Displays: LCD, High Bright
Displays: LCD, Transflective


Displays: Light Emitting Diode (LED)
Displays: Liquid Crystal (LCD)
Displays: Liquid Crystal (LCD), Ruggedized & Custom
Displays: Panel
Displays: Plasma","All Products / Services

Arms
Arresters
Blowers
Brackets
Cabinets
Cases
Channels
Computer Accessories
Computer Accessories
Computer and Communication Terminals


Conditioners
Consoles
Controls and Controllers
Coolers
COVID-19 Response
Displays
Doors
Enclosures
Exchangers
Extenders

View all products / services offered"
Microframe Corp.,800-635-3811,https://microframecorp.com/,"Broken Arrow, OK 74012",Manufacturer,"Manufacturer of paging systems and visual display systems. Products include clocks, timers, counters, take a number systems, visual paging systems, pagers, and signs.  Industries served include restuarants and maunfacturing.",,,$1 - 4.9 Mil,10-49  Employees,"Displays: Digital Sign
Displays


Displays: Electronic
Displays: Light Emitting Diode (LED)","All Products / Services

Clocks
Communication Systems
Computer and Communication Terminals
Counters
Dispensers
Displays
Intercoms


LEDs
Pagers
Signals
Signs
Theatrical Equipment
Timers"
"WESTERN SIGNS & LIGHTING, LLC",480-831-8600,https://www.westernsignsaz.com/,"Mesa, AZ 85202",Custom Manufacturer,"Custom manufacturer of outdoor, indoor, monument and metal signs for retail and commercial applications. Products include building mounted, freestanding, store front, cabinet, artistic, interior and LED/neon signs and flagpoles.",,,Not Available,Not Available  Employees,"Displays: Digital Sign
Displays


Displays: Custom","All Products / Services

Boards
Displays
Flagpoles


Poles
Signs"
Empire Digital Signs,585-458-6087,https://empiredigitalsigns.com,"Rochester, NY 14615 | Locations",Turnkey Systems Integrator,"Turnkey systems integrator and distributor of digital signage and interactive solutions. Products include digital menu boards, hotel room boards and reader boards, interactive digital signage, video walls, interactive touch screens and displays, interactive hall of fame systems, alumni hall of fame, video brochures, interactive directories and wayfinding. Custom frames, enclosures and pedestals are offered. Content creation and management including: graphic design, user interface (UI) design. Digital event rental services are also offered. Markets served include restaurant, banking, library, education, senior living and assisted living, country club, corporate, hospitality, health care, and auto dealerships. Offers a variety of digital signage software and digital signage media players.",Empire Digital Signs is the market leader in digital signage and interactive solutions. We are a one stop shop for digital signage and interactive systems. EDS also will work with dealers and partners with various offerings.,www.linkedin.com/company/2971618/,Not Available,Not Available  Employees,"Displays: Digital Sign
Display Rental Services: Convention & Trade Show
Displays
Displays: Interactive
Displays: Map


Displays: Metal
Displays: Touchscreen
Displays: Video
Displays: Video, LED
Displays: Wall

View all Displays categories","All Products / Services

Badges
Boards
Brochures
Digital Signage Services
Directories
Displays
Enclosures
Integration Services


Kiosks
Pedestals
Rental and Leasing Services
Screens
Signs
Software
Videos"
Pittsburgh Signs,724-897-7446,https://www.getsmartsigns.com/,"Pittsburgh, PA 15219",Custom Manufacturer,"Custom manufacturer of signs. Products include business, LED, digital, electronic, moving message, marquee, neon, outdoor, animated, backlit, frontlit, scrolling, programmable, reader board, monument, channel letter, retail, church, school and restaurant signs.",,,Not Available,Not Available  Employees,"Displays: Digital Sign
Displays
Displays: Animated
Displays: Custom


Displays: Scrolling
Displays: Video
Displays: Video, LED","All Products / Services

Billboards
Displays


Signs"
Commercial Displayers Inc.,206-622-8039,http://www.commercialdisplayers.com,"Seattle, WA 98109",Custom Manufacturer,"Custom manufacturer of graphic and environmental displays. Products include exhibits, signage, retail fixtures, lettering, menu systems, wall coverings, murals and banner stands. Capabilities include digital and screen printing.",,,Under $1 Mil,1-9  Employees,"Displays: Digital Sign
Displays
Displays & Exhibits
Displays: Custom
Displays: Floor


Displays: Graphic
Displays: Point of Purchase (POP), Menu
Displays: Wall
Displays: Window","All Products / Services

Coverings
Displays
Fixtures


Point of Purchase (POP) Products
Signs"
Lamar Advertising Co.,888-308-5060,https://www.lamar.com/,"Baton Rouge, LA 70808 | Locations",Custom Manufacturer,"Manufacturer of outdoor advertising products. Billboards, graphics, and digital displays can be provided. Traditional and digital billoboards, bulletin billboards, posters, wallscapes, airport displays, and bus, railroad, shelter, bench, and station graphics are available. All products are custom-designed to fit branding. Serves marketing applications.",,,Not Available,10-49  Employees,"Displays: Digital Sign
Displays
Displays: Advertising


Displays: Custom
Displays: Electronic
Displays: Wall","All Products / Services

Billboards
Boards
Displays


Posters
Research, Design and Development Services
Signs"
E3 Displays,602-288-9758,https://www.e3displays.com/,"Phoenix, AZ 85024",Manufacturer,"Custom manufacturer of electronic displays for the automotive, avionics, commercial, digital signage, gaming, marine, medical, military and retail industries. Specializes in thin-film transistor (TFT) displays, memory liquid crystal displays (MLCDs), organic light-emitting diode (OLED) displays, touchscreen displays, large format displays, wide viewing cone displays and specialty format displays. Display design services also offered.",,,Not Available,100-199  Employees,"Displays: Digital Sign
Displays
Displays: Custom
Displays: Electronic
Displays: Game


Displays: Industrial
Displays: Interactive
Displays: Light Emitting Diode (LED)
Displays: Liquid Crystal (LCD)
Displays: Liquid Crystal (LCD), Ruggedized & Custom

View all Displays categories","All Products / Services

Displays
LEDs


Research, Design and Development Services"
Static Controls Corp.,248-926-4400,http://www.scccontrols.com,"Wixom, MI 48393",Manufacturer,"ISO 9001 certified manufacturer & supplier of electronics signs, LED displays, moving message displays, electronic message centers, programmable display boards, visual factory products featuring controls & diagnostics for improved communications & process uptime, marquee displays, scoreboards, indoor & outdoor signs for convenience stores, gasoline & services stations, schools & a wide range of other applications. Custom engineering & design.",,,$5 - 9.9 Mil,10-49  Employees,"Displays: Digital Sign
Displays
Displays & Exhibits
Displays: 3D Product Replica
Displays: Advertising


Displays: Advertising & Product Storage, Metal Wire
Displays: Alphanumeric
Displays: Andon, Incandescent
Displays: Andon, LED
Displays: Animated

View all Displays categories","All Products / Services

Alarms
Beacons
Billboards
Boards
Communication Systems
Consulting Services
Controls and Controllers
Counters
COVID-19 Response
Diagnostic Equipment


Digital Memory
Display Components
Displays
Emergency Power & Lighting Supplies
Engineering Services
Hurricane Response
Identification Products
Identifiers
Indicators
Instruments

View all products / services offered"
Printmax,888-535-2293,http://www.4printmax.com,"Milton, WI 53563",Custom Manufacturer,"Digital printing services. Manufacturer of standard and custom printed products. Signs, cards, sleeves, inserts, displays, decals, stickers, tags, stands, posters, letterheads, forms, note pads, banners, menus, wobblers, envelopes, brochures and frames are available. Industries served include corporate, business, convenience store and restaurant. Printing services are available.","We offer wide format and digital printing products exclusive to the convenience store, restaurant or corporate industry. We offer a wide range of products printed on a variety of stocks including: plastic, decal, cardstock and banner materials. We have a in-house design and marketing team that can assist in the conceptualization and design of your next project. 

We offer a variety of products including but not limited to: pump toppers, stickers, window signs, pole signs, menuboards, digital signage, translites, yard signs, danglers, standees, easel signs, club cards, posters, and much more!",www.linkedin.com/company/2579698,$5 - 9.9 Mil,10-49  Employees,"Displays: Digital Sign
Displays
Displays: Advertising
Displays: Convenience Store
Displays: Custom


Displays: Industrial
Displays: Point of Purchase (POP)
Displays: Point of Purchase (POP), Acrylic & Plastic
Displays: Point of Purchase (POP), Custom
Displays: Point of Purchase (POP), Menu

View all Displays categories","All Products / Services

Advertising Specialties, Novelties, and Promotional Products
Banners
Brochures
Cards
Decals
Displays
Envelopes
Flags
Forms
Frames


Hangers
Hardware
Holders
Inserts
Menus
Pads
Point of Purchase (POP) Products
Printing and Marking Services
Sheets
Signs

View all products / services offered"
Trans-Lux Corp.,888-485-9669,http://www.trans-lux.com,"Norwalk, CT 06850 | Locations",Manufacturer,"Manufacturers, sells, installs, & services multi-color indoor & outdoor electronic LED displays that deliver real-time data & custom messages in text, graphic, animation & video formats. Markets electronic scoreboards & sports displays. Customers include stock exchanges, banks & brokerage firm's worldwide, major casinos, large outpatient & HMO pharmacies, retail outlets & movie theatres.",,,Not Available,Not Available  Employees,"Displays: Digital Sign
Displays
Displays: Advertising
Displays: Animated
Displays: Custom


Displays: Dot Matrix
Displays: Electronic
Displays: Electronic System
Displays: Flat Panel
Displays: Flat Panel, Ruggedized

View all Displays categories","All Products / Services

Advertising Specialties, Novelties, and Promotional Products
Airport Equipment
Alarms
Bank Equipment
Billboards
Boards
Casino Equipment
Clocks
Computer and Communication Terminals
Controls and Controllers


Counters
COVID-19 Response
Directories
Display Components
Displays
Exhibits
Fixtures
Gymnasium Equipment
Indicators
LEDs

View all products / services offered"
UWT Level Controls,901-531-6090,https://www.uwt.de/en.html,"Memphis, TN 38118",Manufacturer,"Manufacturer of level measuring instrumentation for chemical, food, power, synthetics, wood, rubber, environmental and recycling sectors. Products include level monitoring system, bin level indicators, terminal boxes, transmitters, digital displays and radar systems.",,,$1 - 4.9 Mil,1-9  Employees,"Displays: Digital Sign


Displays","All Products / Services

Boxes
Displays
Indicators
Instruments
Measures


Measuring Equipment
Monitoring Systems
Radar Systems
Transmitters"
Signing America Corp,888-656-3465,https://www.signingamerica.com/,"Pompano Beach, FL 33069",Manufacturer,"Manufacturer of reflective signs, event banners, signs, exhibits, displays, interior ID signs, ADA braille, dimensional letters & logos, vinyl letters, graphics, vehicle lettering, decals. Large inventory reflective traffic: parking & safety signs, posts & hardware. Manufacture & design of custom interior & exterior signs. Clients include cities, state, hospitals, universities & private schools, small business & industrial corporations.",,,Not Available,Not Available  Employees,Displays: Digital Sign,"All Products / Services

Banners
Decals
Displays
Marking Type


Printing and Marking Services
Research, Design and Development Services
Signs
Stencils"
Steel City Displays,484-318-7744,https://www.steelcitydisplays.com/,"Malvern, PA 19355",Custom Manufacturer,"Custom manufacturer of displays, exhibits, interactive kiosks, banners, flags, signage and promotional products. Other products such as murals, stands, literature racks, counters, chairs, table skirts, reception desk and carts are available. Types of displays include portable, fabric, point of purchase (POP), tabletop, flexible modular exhibit, island, express line and outdoor displays. Information, Internet and multimedia interactive kiosks are available. Capabilities include CAD engineering and drafting, 3D modeling, turnkey fabrication and integration, logistics, storage and warehousing, maintenance and refurbishing. Products are designed and built for advertising, conventions, trade shows, special events and branded environments. Trade show and corporate event management, project management, graphic designing, equipment rental and technical consultation services are available. Markets served include industrial, commercial business enterprises, museums and institutions. Products are available for rent.",,www.linkedin.com/company/steel-city-displays?trk=tyah&trkInfo=tarId%3A1396640459068%2Ctas%3ASteel%20City%2Cidx%3A1-4-4,$1 - 4.9 Mil,10-49  Employees,"Displays: Digital Sign
Display Rental Services: Convention & Trade Show
Displays
Displays & Exhibits
Displays: 3D Product Replica


Displays: Advertising
Displays: Convenience Store
Displays: Countertop
Displays: Custom
Displays: Exhibit

View all Displays categories","All Products / Services

Banners
Booths
Cases
Counters
Covers
Desks
Display Components
Displays
Event Services
Exhibits


Freight Transportation & Shipping Services
Kiosks
Maintenance and Repair Services
Models
Murals
Panels
Point of Purchase (POP) Products
Rental and Leasing Services
Research, Design and Development Services
Signs

View all products / services offered"
QUALITY SYSTEMS TECHNOLOGY INC.,877-969-7969,https://www.qstled.com/,"Salt Lake City, UT 84123",Manufacturer,"Manufacturer of indoor HD screens for trade shows, events and rental houses. Products include LED display and lighting, light touring panels, facades, electronic message centers (EMCs), digital billboards and window displays.",,,Not Available,Not Available  Employees,"Displays: Digital Sign
Displays
Displays: Electronic
Displays: Industrial


Displays: Light Emitting Diode (LED)
Displays: Video
Displays: Video, LED
Displays: Window","All Products / Services

Billboards
Displays
Facades
LEDs


Lights
Panels
Screens
Signs"
"Suncoast LED Displays, LLC",844-415-2029,http://www.suncoastleddisplays.com,"Clearwater, FL 33760",Custom Manufacturer,"Custom manufacturer of indoor & outdoor LED display systems including single color, full color video, digital billboard & stadium displays. With over 25,000 installations worldwide in the LED industry. When used as on-premise advertising, you can market & promote your products, services & specials more effectively by providing updated information in real time. As message centers you can expand your reach, improve communications, promote safety, deliver public service messages, send announcements, display event details & schedules. Whether the target audience is employees, the community or the public, display custom messages, special effects, scrolling text, time & temp, gas prices, on-board scheduling, full matrix graphics, animation, photos, real-time monitoring of video signals & high definition video display (that works as a monitor for DVD's, camcorders, live video, cablevision). Software can provide local content control or multiple location updates from a centralized location. Audio & visual messaging (ADA compliant available). Markets include airports, banks, factory automation, restaurants, sports arenas & stadiums, theatre, transportation, mass transit, gas stations, architectural & designing agencies, advertising & PR agencies, hospitality, hotels, healthcare facilities, convention centers, storage facilities, attractions, amusement parks, commercial & retail, government, schools, auditoriums, casinos, industrial & automotive. LED signs, digital signs, POP displays, LED displays, marquees, digital billboard, spectaculars, drive-thru menus, menu boards, ticket booths, electronic information centers, messaging boards, in car displays, emergency messaging, baggage claim signs, parking garage displays, people movers & security messaging.",,,Under $1 Mil,1-9  Employees,"Displays: Digital Sign
Displays
Displays: Advertising
Displays: Animated
Displays: Dot Matrix


Displays: Electronic
Displays: Flat Panel
Displays: Gas Discharge
Displays: Light Box
Displays: Light Emitting Diode (LED)

View all Displays categories","All Products / Services

Boards
Communication Systems
Directories
Displays
Exhibits
Fixtures


LEDs
Lights
Panels
Point of Purchase (POP) Products
Readout Systems
Signs"
"Formatech, Inc.",330-273-2800,https://www.formatechexhibits.com/,"Brunswick, OH 44212",Turnkey Systems Integrator,"Custom manufacturer of banners, booths, displays, exhibits, panels, graphics & signs. Capabilities include designing, carpentry & metal fabrication for displays & exhibits, turnkey POP systems, exhibit rental, laminating, printing, transportation, trade show services & warehousing. Products are suitable for convention & trade show, marketing, retail & restaurant promotional applications.",,,$1 - 4.9 Mil,10-49  Employees,"Displays: Digital Sign
Displays
Displays & Exhibits
Displays: Advertising
Displays: Assembled


Displays: Custom
Displays: Exhibit
Displays: Fabric
Displays: Floor
Displays: Glass

View all Displays categories","All Products / Services

Banners
Booths
Cabinets
Displays
Exhibits
Freight Transportation & Shipping Services
Kiosks
Laminating Services
Lights


Panels
Point of Purchase (POP) Products
Printing and Marking Services
Rental and Leasing Services
Research, Design and Development Services
Signs
Trade Show Services
Warehousing Services"
Ping HD,888-386-4545,https://www.pinghd.com/,"Denver, CO 80205",Manufacturer,"Manufacturer of turnkey digital signage that display information, menus, advertising, maps/directions & other important messages.",,,$1 - 4.9 Mil,10-49  Employees,Displays: Digital Sign,"All Products / Services

Digital Signage Services
Displays


Signs"
ABS Graphics,630-495--240,http://www.absgraphics.com/,"Itasca, IL 60143",Service Company,"Manufacturer & designer of point of purchase (POP) products including banners, signs, displays & graphics. Capabilities include screen printing up to 5 ft. x 10 ft. with print resolution up to 85 lpi, digital printing up to 2 in. thick substrates of continuous length with 126 in. width, print finishing, fulfillment, assembly & kit packaging. Printable substrates include vinyl, polyethylene, styrene, static cling, synthetic paper, corrugated plastic, b-flute & e-flute, PVC, foamboard, gatorboard, sintra & card stock.","From the beginning, our family-owned and operated business has been dedicated to high standards in every phase of our business. Over the years, we have listened carefully to our customers, investing in technology and adding capabilities and services designed to give them a ""leg up"" as they compete in their businesses.

The entire N. Henry team -- sales and customer service specialists, digital technicians, printing and finishing craftsmen, and shipping experts -- is dedicated to providing consistently high quality and total reliability. We're proud to put our name on every order you entrust to us. Nathan and Al would expect nothing less and that's why we say that N. Henry & Son is ""The Signature of Quality in Printed Graphics.""

*Screen and Digital PrintWe Deliver!*

With N. Henry & Son, you'll stand above the crowd, creating brand impact with an attention-grabbing selling environment. State of the art, 5 x 10, 6-color UV inline presses, a wide format UV digital press, and a full finishing More... and packaging department, all your POP needs can be produced beautifully and quickly under one roof!

 *World Class Service*

 For over 60 years, brand marketers and advertising firms and design agencies have turned to N. Henry & Son for creative print solutions to their visual communication needs. Enjoy the confidence of working with one of Americas largest and most experienced screen and digital printers, centrally located in Chicago, Illinois.

 *Dedication*

 Experienced professionals in every phase of our operation make sure your project gets done right. From pre-press and printing to finishing and kit packing, N. Henry & Son can produce and manage your POP program from start to finish

 *Versatility*

 BANNERS  SIGNS  STATIC CLING  PENNANT STRINGS  SIGN COVERS

 Choose from a wide range of substrates:

 Vinyl

 Polyethylene

 Corrugated Plastic

 Styrene

 Static Cling

 Foamboard, Sintra, Gatorboard, Ultraboard

 Floor Graphics & Adhesive Vinyl

 Whether you need ten or ten thousand units, we'll produce them beautifully, economically  and deliver them on time.

 *Dependability*

 Put us to the test! N. Henry & Son is renowned for service, great prices, high quality and on-time delivery. Once youve worked with us, were confident youll want to make us an integral part of your marketing program. Less",,$25 - 49.9 Mil,100-199  Employees,"Displays: Digital Sign
Displays & Exhibits
Displays: Advertising
Displays: Graphic


Displays: Magnet
Displays: Point of Purchase (POP)
Displays: Point of Purchase (POP), Custom","All Products / Services

Advertising Specialties, Novelties, and Promotional Products
Bags
Banners
Decals
Displays
Flags
Fulfillment Services


Imaging Services
Point of Purchase (POP) Products
Printing and Marking Services
Research, Design and Development Services
Sewing Services
Signs"
"Lumex, Inc., an ITW Electronic Component Solutions Company",800-278-5666,https://www.lumex.com/,"Carol Stream, IL 60188",Manufacturer,"Manufacturer and distributor of LED, LCD and OLED displays, lamps, modules, lights, panels and switches. Medical, transportation, industrial, security and consumer industries served. Displays can be customized. Stock items available. RoHS compliant. CE certified.","For over 30 years, Lumex, an Illinois Tool Works Inc., company, has been a global leader in the optoelectronics industry, with the broadest range of high efficiency, high performance, LEDs, custom LEDs and LCDs in the industry. With thousands of standard products and a focus on semi-custom and custom LED light designs, Lumex is a valuable resource for quality and innovation. Lumex's optical range encompasses a wide spectrum including UV, visible and infrared wavelengths. Lumex's team of Technical Design Specialists are experts in collaboratively developing effective, smart solutions from the most complex design dilemmas.",www.linkedin.com/company/9295907?trk=prof-exp-company-name,$50 - 99.9 Mil,50-99  Employees,"Displays: Digital Sign
Displays
Displays & Exhibits
Displays: Alphanumeric
Displays: Assembled


Displays: Battery
Displays: Character Module
Displays: Custom
Displays: Dot Matrix
Displays: Electronic

View all Displays categories","All Products / Services

Arrays
Boards
Displays
Electronic Components
Electronics
Emitters
Glass
Illuminators
Indicators
Infrared Equipment


LEDs
Lights
Meters
Modules
Monitors
Mounts
Optoelectronics
Panels
Photoresists
Pipes

View all products / services offered"
Pacific Digital Signs,888-524-2824,https://www.pacificdigitalsigns.com,"Honolulu, HI 96815",Turnkey Systems Integrator,"Designer and installer of digital signage and related equipment. Products include portable digital signs, digital menus, beer boards, LCD and LED video walls, outdoor and sunlight readable signs, electronic shelf labels and displays, interactive and wayfinding signs, interactive kiosks and digital name and product tags.",,,Not Available,Not Available  Employees,"Displays: Digital Sign
Displays
Displays: Digital, Gondola Header
Displays: Electronic


Displays: Interactive
Displays: Liquid Crystal (LCD)
Displays: Video
Displays: Video, LED","All Products / Services

Displays
Integration Services
Kiosks


Labels
Signs"
9th Sense Visuals,212-991-8679,https://www.9thsensevisuals.com/,"New York City, NY 10007",Manufacturer,"Manufacturer of LED displays and accessories. Products include LED displays, stands, kiosks, projection screens, docks, and wall displays, backlight paper, and digital restaurant menus. Serving the retail and restaurant industries.",,,Not Available,1-9  Employees,"Displays: Digital Sign
Display Materials & Equipment
Display Systems: Graphic
Displays
Displays: Advertising


Displays: Andon, LED
Displays: Electronic
Displays: Retail
Displays: Store
Displays: Video, LED

View all Displays categories","All Products / Services

Displays
Kiosks


Signs
Stands"
Origin Menu Boards,888-235-2579,https://www.originmenuboards.com/,"North Babylon, NY 11703",Custom Manufacturer,"Custom manufacturer of menu boards and related products for the foodservice, commercial, corporate, education, healthcare, hospitality and entertainment venue markets. Products include menu boards, displays, banners, posters, holders, floor stands and window graphics.",,,$1 - 4.9 Mil,1-9  Employees,"Displays: Digital Sign
Displays
Displays: Countertop
Displays: Electronic


Displays: Point of Purchase (POP)
Displays: Point of Purchase (POP), Menu
Displays: Wall","All Products / Services

Banners
Boards
Displays
Fixtures
Holders


Point of Purchase (POP) Products
Research, Design and Development Services
Restaurant Equipment
Signs
Stands"
Chassis Plans,800-787-4913,http://www.chassis-plans.com,"San Diego, CA 92127",Manufacturer,"Manufacturer of standard & custom configured industrial rackmount computer systems including 1U to 6U ATX & single board computer systems, communication I/O cards, analog & digital I/O industrial motherboards & passive or active backplanes, industrial rack mount & panel mount LCD monitors & keyboard drawers, wallmount chassis, cases & enclosures. Capabilities include assembling specific components into system & controlling component placement & cabling by optimizing air flow & cooling efficiency, burning, testing & documenting for traceability. Markets served include industrial, rugged, oil refining, automation control, internet infrastructure, computer telephony, simulation, military & banking. RoHS compliant. Meet NEMA, UL & MilitarySpec.",,,$10 - 24.9 Mil,10-49  Employees,"Displays: Digital Sign
Display Systems: Graphic
Displays
Displays: Andon, Incandescent
Displays: Andon, LED


Displays: Cathode Ray Tube (CRT)
Displays: Color Adjustment
Displays: Electroluminescent (EL)
Displays: Electronic
Displays: Electronic System

View all Displays categories","All Products / Services

Backplanes
Boards
Buses
Cabinets
Cameras
Cards
Cases
Chassis
Computer Accessories
Computer Accessories


Computer and Communication Terminals
Computer Peripherals
Computers
Connectors
Consoles
Digital Memory
Disk Subsystems
Displays
Embedded Systems
Enclosures

View all products / services offered"
"DeviceTec, Inc.",303-690-9044,http://www.devicetec.net,"Centennial, CO 80112",Distributor,"North & South America distributor of electronic components. Products include resistance temperature detectors (RTD), touch & pushbutton illuminated switches, LED indicators, LCD displays, digital displays, RF connectors, wire attachments, washex probes & customized temperature probe assemblies. Capabilities include custom built products per customer requirements.",,,Under $1 Mil,1-9  Employees,"Displays: Digital Sign


Displays","All Products / Services

Assemblies
Connectors
Displays
Indicators


LEDs
Probes
Sensors / Detectors / Transducers
Switches"
Brite Idea Displays LLC,414-915-8513,http://www.briteideadisplays.com,"Milwaukee, WI 53207",Custom Manufacturer,"Custom manufacturer of displays and signs. Point of sale (POS), point of purchase (POP), light emitting diode (LED), neon displays and signs are available. Suitable for marketing and retail applications.",,,Not Available,Not Available  Employees,"Displays: Digital Sign
Displays
Displays: Custom
Displays: Industrial


Displays: Light Emitting Diode (LED)
Displays: Point of Purchase (POP)
Displays: Point of Purchase (POP), Custom
Displays: Retail","All Products / Services

Displays
LEDs


Point of Purchase (POP) Products
Signs"
Manufacturers Automation Inc.,800-387-6268,https://www.manuauto.com,"St Jacobs, ON N0B2N0",Distributor,"Distributor of industrial automation products and networking devices. Products include LED sign and message displays, RFID (radio frequency identification) systems, sensors, machine vision products, surveillance cameras, computers, controllers, signal towers, warning lights and safety products. Ethernet, USB, serial, wireless, cellular and remote I/O type networking devices such as routers, modems, media converters, servers, controllers, multiple serial boards, access points, hubs, video recorders and gateways are available. Control products include current transformers, monitors, panel meters, relays, limit switches, starters, timers and counters. Products are used for indoor or outdoor, harsh environment and remote or unmanned site areas such as commercial buildings, city traffic, parking areas and airports. Markets served include automotive, semiconductor, electronics, food, packaging, chemical, pharmaceutical, robotics, wood processing, paper, printing and energy generation.","Manufacturers Automation Inc. supplies Canada and the United States with industrial automation products. We have been in business for over 35 years and with the industry continuing to change and adapt to today's market, we have always kept the attitude of ""Can We Help You?"". Having this outlook as our goal of helping customers first, allows us to offer a personal and unique customer service experience. Ask us any questions about the products, pricing, applications and our knowledgeable staff will give you the best answers necessary for your success.

We distribute cellular ethernet, RFID (radio frequency identification), industrial computing, industrial video IP Solutions, industrial network connectivity and advanced industrial wireless solutions. We also have the most needed products for system integrators such as sensor, signal lighting, motor controllers, power supplies, mounting systems, cables, LED displays, solid state relays, and more.

Moxa has advanced device networking products More... for industries such as device servers, industrial Ethernet switches, WIFI, cellular, and industrial IP surveillance. Moxa industrial products are suited for harsh environments.

 Balluff Sensors is a leading manufacturer of sensors as well as linear position transducers, and RFID Systems.

 IMO PC is a global industrial manufacturer that specializes in cost-effective power supplies, panel, automation, drives, electronics and renewable energy products.

 Carlo Gavazzi manufactures a broad range of products for industrial automation, energy and renewable energy, and building automation.

 PATLITE specializes in innovative LED status indicating lights, sound alarms, visual and audible communication network system and solutions; all which enhance the safety, security, and comfort of workplaces and communities.

 Pilz components, systems and services support you in the automation of plants and machinery worldwide. Pilz are the automation specialists committed to safety!

 Weidmuller provides solutions for safety and efficiency in machine construction, materials handling, energy generation and process technology. through Their products include remote I/O, power supplies, relays, analogue signal conditioning, surge protection and PLC Interface Units.

 Sprecher + Schuh has a wide range of low-voltage industrial control products, including contractors, a variety of relays, starters, push buttons, switches, terminals, and controllers.

 Adaptive Display Solutions manufacturers indoor LED display signs that can be used for monitoring production in industrial applications, restaurant signage, and school signs.

 Din Space offers din rack mount patch panels for copper and fibre.

 Manufacturers Automation Inc., has received awards from these above companies, most recently including Outstanding Sales Performance from Balluff, and outstanding distributor of the year from Carlo Gavazzi. Less",,$5 - 9.9 Mil,10-49  Employees,"Displays: Digital Sign
Displays
Displays: Advertising
Displays: Battery
Displays: Convenience Store


Displays: Electronic
Displays: Electronic System
Displays: Industrial
Displays: Interactive
Displays: Light Emitting Diode (LED)

View all Displays categories","All Products / Services

Adapters
Annunciators
Blocks
Boards
Breakers
Buses
Cameras
Cams
Carriers
Clocks


Communication Systems
Computer and Communication Terminals
Computer Peripherals
Computers
Conditioners
Connectors
Contactors
Controls and Controllers
Converters
Counters

View all products / services offered"
Quality Manufacturing LLC,800-243-5473,https://qualitymanufacturing.com/,"Saint Paul, MN 55110",Custom Manufacturer,"Custom manufacturer of signs and sign products. Types of signs include illuminated signs, formed face signs, architectural post and panel signs, monument signs, pylon signs, cloud signs, routed face signs, 3D signs, single faced signs, channel letter signs, extrusion signs, vinyl signs, digital printed signs and neon signs. Sign products such as sign faces, illuminated letters, displays, channel letters, display cabinets, 3D props and extrusions are fabricated. Displays such as sign displays, advertising displays, 3D displays, LED lighting displays, vacuum formed plastic displays and electronic message displays are available. Capabilities include design engineering, machining, CNC routing, tooling, vacuum forming, digital printing and letter/logo designing. Industries served include commercial and industrial markets. Signs and sign products are UL® approved.",,www.linkedin.com/company/quality-manufacturing-incorporated,$5 - 9.9 Mil,10-49  Employees,"Displays: Digital Sign
Displays
Displays: 3D Product Replica
Displays: Advertising
Displays: Custom


Displays: Electroluminescent (EL)
Displays: Graphic
Displays: Illuminated Photographic
Displays: Light Box
Displays: Plastic

View all Displays categories","All Products / Services

Boxes
Cabinets
Corners
COVID-19 Response
Displays
Domes
Extrusion Services


Forming Services
Illuminators
Medical Products and Hospital Equipment
Panels
Plastics
Point of Purchase (POP) Products
Signs"
