Company name,Phone number,website (Homepage),Location,Company type,Company Description by Thomasnet,Company Description by the company,Linkedin URL,Annual Sales:,No of Employees:,MANUFACTURING SERVICES,ALL PRODUCTS / SERVICES
Altech Corp.,908-806-9400,https://www.altechcorp.com/,"Flemington, NJ 08822-6001",Manufacturer,"Specializing in automation and control components. Various products include circuit protection devices, connectors, enclosures, digital panel meters, fuses, foot switches, interface modules, power supplies, power semi-conductors, process controllers, pushbuttons, pilot lights, relays, sensors, safety switches, terminal blocks, test and measurement devices, tower lights, timers, ferrules, tubes and wire ducts. Serves the industrial control, instrumentation, medical, automation and various other industries.","Altech Corporation is an established and respected United States based supplier of European components and devices used in industrial control, instrumentation and automation applications. From its inception in 1986 Altech has been committed to three fundamental corporate principles: providing superior service,offering high quality products and building strong partnerships with suppliers.",,$10 - 24.9 Mil,10-49  Employees,"Timers: Digital
Switches: Time
Timers


Timers: Industrial
Timers: Panel Mount
Timers: Programmable","All Products / Services

Blocks
Boxes
Breakers
Busbars
Conduits and Ducts
Connectors
Controls and Controllers
Crimpers
Disconnects
Electrical Equipment
Electronics
Enclosures


Engraving Equipment
Ferrules
Fittings
Fuses
Grips
Housings
Hygrometers
Indicators
Lights
Markers and Marking Equipment
Meters
Modules

View all products / services offered"
APT Instruments,877-324-5444,http://www.aptinstruments.com,"Omaha, NE 68144",Manufacturer,"Manufacturer and distributor of industrial process instruments and accessories, pumps, wireless products and solar powered products. Process instrumentation products such as air velocity meters, conductivity meters, data loggers, dissolved oxygen meters, flow rate meters, pH measurement meters, pressure meters, refractive index meters, sound level meters, temperature meters, ion measurement meters, viscosity meters, relative humidity meters, colorimeters, turbidity meters, level meters, hydrometers, data loggers, controllers and transmitters are available. Types of pumps include centrifugal pumps, diaphragm pumps, gear pumps, peristaltic pumps, piston pumps and vacuum pressure pumps. Pump tubing and fittings are also available. Products can also be customized as per specifications. Markets served include laboratories, process manufacturing, defense and automotive.",,,Under $1 Mil,1-9  Employees,"Timers: Digital
Stopwatches
Timers
Timers: Alarm
Timers: Countdown


Timers: Electronic
Timers: Industrial
Timers: Process
Timers: Reset","All Products / Services

Adapters
Amplifiers
Analyzers
Anemometers
Buffers
Clocks
Cold Chain Equipment
Colorimeters
Communication Systems
Connectors


Controls and Controllers
Couplers and Couplings
COVID-19 Response
Data Acquisition Systems
Data Collection Systems
Data Loggers
Elbows
Electrodes
Electronics
Fire Fighting Electronics

View all products / services offered"
Digital Display Systems Inc.,408-734-9871,https://digitaldisplay.com/,"Santa Clara, CA 95050",Manufacturer,"Manufacturer of standard and custom LED time equipment and LED displays. Specializes in synchronized time zone clocks, digital clocks, timers, and production counters. Serves the commercial, aerospace, healthcare, municipal, and manufacturing industries.",,,Under $1 Mil,1-9  Employees,"Timers: Digital
Timers


Timers: Electronic","All Products / Services

Clocks


Timers"
"Laurel Electronics, Inc.",714-434-6131,https://www.laurels.com/,"Costa Mesa, CA 92626",Manufacturer,"Manufacturer of programmable instruments for industrial measurement and control problems. Digital panel meters, electronic counters, industrial timers, process controllers, transmitters, data logging systems. Signal sources include DC and AC rms voltage and current, load cells, strain gauges, thermocouples, RTDs, quadrature encoders and additional sensors. Measurement and control applications include industrial transducers, AC power line voltage, frequency and phase, pressure, temperature, flow, volume, level, weight, stress, tensile strength, position, speed, frequency, rate, RPM, pulse and analog totalizing and batch control. Meter accessories include setup and datalogging software, splash-proof covers, sealed enclosures, signal selector switches, triple output loop splitters and retransmitters and parallel BCD to RS422 serial converters. Meters, counters and timers UL and CE certified and NEMA rated from front panel.","Laurel Electronics specializes in solving challenging industrial measurement and control problems. If it can be done with a programmable digital panel meter, controller, counter, timer or transmitter, chances are that Laurel will come up with a cost-effective solution -- so give us a call. Our products are sold and supported by qualified measurement and control systems distributors.",,Under $1 Mil,1-9  Employees,"Timers: Digital
Digital Stopwatches
Stopwatches
Stopwatches: Digital & Mechanical
Time Systems


Timers
Timers: Alarm
Timers: Automatic Reset
Timers: Countdown
Timers: Counting

View all Timers categories","All Products / Services

Aircraft Parts
Alarms
Ammeters
Barometers
Batchers
Controls and Controllers
Counters
Countertops
COVID-19 Response
Displays


Electronics
Fire Fighting Electronics
Flowmeters
Gages
Hygrometers
Inclinometers
Indicators
Instruments
Measuring Equipment
Medical Equipment

View all products / services offered"
Proax Technologies Ltd.,866-592-1240,https://proax.ca/en,"Mississauga, ON L5N8B3 | Locations",Distributor,"Distributor of machine automation, motion control, pneumatic and machine safety products. Various products available include enclosures, cables, connectors, terminal blocks, controllers, power supplies, motors, conveyors, drives, thermometers, actuators, valves, fittings, tubing, silencers, exhaust cleaners, filters, air dryers, manifolds, gearboxes and contactors. Relays, light curtains, switches, mats, edges, doors, locks, panels and posts are also available. Fittings such as adapters, elbows, tees, connectors, unions, crosses, couplers, caps, bushings, nipples and plugs provided. Cutting, crimping and wire stripping tools, quick mounting end clamps, end covers, partition plates, fuse holders, angle brackets, fuse plugs and flange accessories offered. Most items available in stock.","Proax Technologies is a leading Technical Automation Distributor that offers innovative product solutions in the areas of Automation and Robotics, Motion Control and Machine Safety; creating close relationships with our valued customers, vendors and employees. We've been in the marketplace for over 60 years and we continue to grow and expand our product line and services to meet our customer's needs.

Currently Proax has over 250+ employees with 12 branch locations coast to coast. Our key point of difference is our in house technical solution team that enables us to provide solutions dedicated to customer specific product or solution needs. We have a team in all regions to assist you with technical support across our entire range of products.",www.linkedin.com/company/proax-technologies/,Not Available,Not Available  Employees,"Timers: Digital
Timers


Timers: Interval
Timers: Programmable","All Products / Services

Absorbers
Actuators
Adapters
Alarms
Aluminum
Amplifiers
Antennas
Attachments
Automation Systems
Bags
Bases
Baths
Batteries


Bearings
Bits
Blocks
Blowers
Bolts
Boxes
Brackets
Breakers
Bulbs
Bumpers
Busbars
Buses
Bushings

View all products / services offered"
Ultrasonic Power Corporation,800-575-0168,https://www.upcorp.com/index.html,"Freeport, IL 61032",Manufacturer,"Manufacturer of standard and custom precision industrial cleaning equipment and ultrasonic cleaning detergents. Products include ultrasonic cleaning systems; ultrasonic generators; immersible transducers; flow-through reactors; custom-designed washing, rinsing, and drying systems; tank bottoms and plates; and ultrasonic parts cleaning detergents and degreasers. Available in various models, specifications, and features. Serves the aerospace, automotive, construction, electronics, energy, food processing, marine, orthopedic, pharmaceutical, and semiconductor industries. TUV certified. UL and CSA listed.","Since 1972, Ultrasonic Power Corporation has provided ultrasonic generators and transducers for thousands of diverse cleaning applications. UPC designs develop, manufactures, distributes and supports our entire product line backed by a patented technology yielding the highest quality and state of the art performance. Whether you are a small manufacturer or a large OEM, we have the experience to take your project start to finish. Our standard engineered ""Vibra-Bar®"" transducers are the industry standard for quality and reliability. Our equipment is third party certified to meet safety standards for UL and CSA. ""Our technology, your solution"" means our engineers will work with you to design the equipment that best suits your application. Our strengths include innovation, speed, agility and flexibility.

As a ""Made in the USA"" manufacturer, we are committed to exceptional precision industrial ultrasonic cleaning and liquid processing solutions for our customers by leveraging the latest More... in technology. We provide fit for purpose technical assistance, components for preventative maintenance, training, and other support solutions. Using our portfolio of products and services, we differentiate ourselves, with integrity as an innovative brand. Less",www.linkedin.com/company/ultrasonic-power-corporation,$5 - 9.9 Mil,10-49  Employees,"Timers: Digital


Timers","All Products / Services

Amplifiers
Baskets
Bottoms
Chemicals
Cleaning Accessories
Cleaning Compounds and Chemicals
Cleaning Equipment
Cleanroom Equipment
Consoles
COVID-19 Response
Dairy Equipment
Degreasers
Disaster Preparedness Supplies
Dryers


Filters
Finishing Equipment
Generators
Hurricane Response
Janitorial Supplies
Laboratory Equipment
Lids
Machinery
Maintenance Equipment
Marine Equipment
Medical Laboratory Consumable Supplies
Medical Products and Hospital Equipment
Military Equipment
Mining Equipment

View all products / services offered"
"Capable Controls, Inc.",630-860-6514,https://www.capablecontrols.com/,"Bensenville, IL 60106",Manufacturer,"Manufacturer of electronic controls for industrial, commercial, residential & power tool applications. Products include gas & electric range controls, gas ignition controls, defrost controls & liquid level controls. Battery powered & range top igniters, ignition coils, clocks & timers are also available. Products are available from initial design prototypes to development with large or small production volumes available. Complex designs available according to end user requirements.","Capable Controls Inc. is a designer and manufacturer of electronic ignition controls. We provide electronic solutions for residential and commercial appliances and HVAC applications. Our products range from simple discrete electronic designs to more complex microprocessor based controls. Engineering and Corporate offices are located in the Chicago area with manufacturing facilities located in El Paso, Texas. Capable Controls actively participates with customers from product concept through manufacturing to improve performance and reduce product cost, keeping you competitive in today's marketplace.",,$10 - 24.9 Mil,50-99  Employees,"Timers: Digital
Timers
Timers: Appliance & Range


Timers: Electronic
Timers: Industrial
Timers: Light Emitting Diode (LED)","All Products / Services

Coils
Controls and Controllers
Electronics
Igniters
Ignition Systems
Inductors
Lighters


Modules
Switches
Thermometers
Thermostats
Timers
Transformers"
SoapEquipment.com,765-530-0307,https://www.soapequipment.com,"Hagerstown, IN 47346",Manufacturer,"Manufacturer and distributor of equipment and supplies for the making of handcrafted soaps, lotions, lip balms, bath bombs, candles and various body care products. Products include soap cutters, soap molds, oil-wax melters, trays, presses, bottle fillers, bottle cappers, tube sealers, bottle labelers, label printers, hoist systems, lye tanks, blenders/mixers, scales, shrink wrap systems and supplies, thermometers, material handling accessories, spray bottles, brushes, eye wash stations, steel work tables, stainless steel carts, oil and lotion pumps, respirators, disposable gloves, dispensers, scoops, wrenches, kettles, pitchers, pots, spoons, spatulas, lab coats, face shields, safety equipment, and more. Package deals and leasing options are available. Custom systems can be designed according to individual specification. Soap making software and reference books are also available.","Helping the Soap and Candle Makers of the world one piece of equipment at a time.

We provide a simple, cost-effective method for start-up as well as more established companies to expand their soapmaking business. We began our efforts in 1996, are privately funded, and have a diverse management team well suited for this enterprise. Our business backgrounds have taught us that responsive customer service is the key to success.",,$5 - 9.9 Mil,1-9  Employees,"Timers: Digital
Timers


Timers: Programmable","All Products / Services

Blenders
Bottles
Bottling Machinery
Brushes
Candlemaking Machinery
Cappers
Coats
COVID-19 Response
Cutters and Cutting Machinery
Dippers
Dispensers
Edgers
Filling Machinery


Funnels
Gloves
Handling Equipment
Heaters
Hurricane Personal Protective Equipment
Hurricane Response
Jackets
Janitorial Supplies
Kettles
Labelers
Labels
Ladles
Lifters

View all products / services offered"
"Plastic Express, Inc.",718-499-1119,https://www.plex247.com/,"Union, NJ 07083",Distributor,"Distributor of office and kitchen supplies. Products include bags, locks, timers, paper towels, bakeware, cookware, cutlery, safety clothing, plumbing supplies and paper plates.",,,Not Available,Not Available  Employees,Timers: Digital,"All Products / Services

Bags
Bakeware
Clothing
Cookware
Coolers
COVID-19 Response
Cups
Cutlery
Electric Wire, Cable and Cable Assemblies
Gloves
Heaters
Housewares


Janitorial Equipment
Janitorial Supplies
Locks
Medical Personal Protective Equipment (PPE)
Packaging Materials
Pans
Paper
Plates
Plumbing Equipment
Sensors / Detectors / Transducers
Timers
Towels"
"Paul N. Gardner Co., Inc.",800-762-2478,https://www.gardco.com/,"Pompano Beach, FL 33060",Manufacturer,"Manufacturer and distributor of physical testing instruments for various industries including automotive, aerospace, petroleum, specialty chemical, food, plastics, pharmaceuticals, cosmetics, NDT, textiles, corrosion and protective coatings, and construction markets. Products include abrasion, adhesion, color and gloss, film thickness, impact and flexibility, and optical testers with various features and specifications. Meets ASTM standards.","The Paul N. Gardner Company has been providing quality physical testing instruments to the coatings and related industries since 1936. The company's website offers thousands of testing instruments along with prices, instructions and specifications. Our experienced sales team provides excellent customer service while assisting customers in finding instruments and supplies suitable for their specific needs. We greatly appreciate the business our customers bring and look forward to doing business with you in the future.",www.linkedin.com/company/paul-n-gardner-company-inc-?trk=top_nav_home,$1 - 4.9 Mil,10-49  Employees,"Timers: Digital
Digital Stopwatches
Stopwatches
Stopwatches: Digital & Mechanical
Time Systems


Timers
Timers: Alarm
Timers: Automatic Reset
Timers: Automotive
Timers: Electric

View all Timers categories","All Products / Services

Ammeters
Analyzers
Applicators
Attachments
Automation Systems
Automotive Parts
Balances
Barometers
Baths
Beakers


Blades
Blenders
Books
Borescopes
Boxes
Brushes
Calculators
Calibrators
Calipers
Cases

View all products / services offered"
Kuebler Inc.,855-583-2537,http://www.kuebler.com/usa,"Charlotte, NC 28269",Manufacturer,"Manufacturer of setpoint adjusters, unassembled yard ware cables, process/temperature connectors, signal/level converters, electromechanical/electronic counters, displays, frequency dividers, encoders, inclinometers, modules, tachometers and timers. Also a custom manufacturer of slip rings. Repair services are also available. Serves the drive/elevator technology, mobile automation, heavy, wind turbine, solar energy, packaging and bottling plant industries.","Welcome to the world of position and motion sensors, display and counting technology and signal transmission.

Experience 60 Years of Kuebler.

The Kuebler Group belongs today to the leading specialists worldwide in the fields of position and motion sensors, counting and process technology as well as transmission technology. Founded in the year 1960 by Fritz Kuebler, the family business is now led by the next generation of the family, his sons Gebhard and Lothar Kuebler. Proof of the strong international focus lies in the fact that exports currently account for over 60 percent of turnover, with 8 international group members and distributors in more than 50 countries.

Kuebler has grown particularly strongly over the past 10 years and now boasts a turnover in excess of 45 million euros (2011), with many major global customers. Customer focus, flexibility as well as know-how, which has been built up over decades, all form the basis for our broad and innovative range of products. These include More... individually tailored product and sector solutions, as well as solutions for functional safety. Short reaction times, the overriding desire to inspire customers and a very high level of service form additional pillars of the Kuebler Group. The strict focus on quality, likewise aligned to sector requirements, ensures outstanding reliability and long service life for all our products in the field. An additional success factor is the Kaizen culture that focuses on continual improvement.

 Over 400 dedicated people worldwide, make this success possible. They ensure that customers can place their trust in our company. The Kuebler Group has a clear, long-term strategy to continue as an independent, owner-managed family business.

 We see the opportunities for our business in the field of application oriented innovations and in the provision of outstanding all-round service - always with the success of our customers in mind. With over 400 employees and 3 production sites, we reliably ensure the high level of flexibility of our products, superior quality management as well as exceptional delivery dependability.

 Headquarters since the early days of the company, its success has always rested on 3 pillars: innovative products and solutions, independence from banks and large corporations as well as a strong international orientation. Kuebler's latest product introduction - the first 100% optical electronic multiturn encoder - has won a number of awards for its innovative technology.

 This is what we stand for, this is what we are working on:

 - Products and Applications

 - Manufacturing and Methods

 - Quality

 - Innovation from the customer's perspective

 - Awards

 - Facts and Milestones

 - Code of Conduct Less",www.linkedin.com/company/kueblerinc,$25 - 49.9 Mil,10-49  Employees,"Timers: Digital
Timers
Timers: Electromechanical


Timers: Electronic
Timers: Module
Timing Units","All Products / Services

Adjusters
Connectors
Controls and Controllers
Converters
Counters
Displays
Dividers
Electric Wire, Cable and Cable Assemblies
Encoders


Inclinometers
LEDs
Measuring Equipment
Modules
Monitors
Rings
Splitters
Tachometers
Timers"
Jackson Systems LLC,888-652-9663,https://jacksonsystems.com/,"Indianapolis, IN 46203-6025",Distributor,"A direct-to-contractor HVAC controls wholesaler & distributor. Specialists in HVAC controls, zoning and specialty controls, product imprinting, smart home products and contractor training. Zoning systems are available in both two-position & fully modulating, along with a complete line of dampers in round & rectangular configurations. Offer a full range of controls, including thermostats for any application, control relays, duct-mounted smoke detectors, economizers, VAV diffusers, direct digital controls (DDC), temperature controllers & other indoor air quality products available. Custom controls can also be offered for any HVAC application. Client service team offers live technical support & shipping to contractors within the United States is free.","Jackson Systems is a leading, direct-to-contractor HVAC controls wholesaler and distributor serving clients worldwide. Utilizing the talents of their world-class technical support, customer service, and sales staffs, Jackson Systems is able to help their clients grow their business and support them along their journey to great success.

There are several reasons why HVAC contractors choose Jackson Systems. The first reason is the wide array of innovative, simple-to-install, reliable control products they offer. While the residential and commercial zone control lines are their primary focus, other innovative products include thermostats, hydronics, smart home solutions, wireless and web-based solutions, stand-alone diffusers, ventilation systems, condensing unit alarm systems, and much more.

Another reason is the outstanding technical support and customer service provided by Jackson Systems. Jackson Systems is able to speak directly to the contractor concerning quotes, order status, component More... selection, inventory status, as well as provide live technical support. With a live person answering the phones (never an automated attendant), Jackson Systems can provide superior support. A toll-free number is available so technicians in the field can obtain a solution in minutes instead of hours. Jackson Systems has also developed a virtual technician app that can assist technicians in the field. The app allows their support team to see and troubleshoot problems in half the time of a traditional phone call.

 Contractor-focus is yet another reason to choose Jackson Systems. By helping contractors remain ""the brand,"" Jackson Systems provides avenues for contractors to retain and grow more business and clients. Through unique services like thermostat private labeling with the actual company logo and phone number, contractors are able to market directly to their clients on an ongoing basis. Jackson Systems even has a home delivery air filter service that allows contractors to provide filters without even touching the product. Less",www.linkedin.com/company/2025318,$5 - 9.9 Mil,50-99  Employees,"Timers: Digital


Timers: Automatic Reset","All Products / Services

Actuators
Alarms
Automation Systems
Cleaning Equipment
Controls and Controllers
Dampers
Diffusers
Enclosures
Energy Savings Systems
Instruments
Management Systems


Motor Controllers and Drives
Panels
Registers
Regulators
Relays
Sensors / Detectors / Transducers
Switches
Thermometers
Thermostats
Timers
Valves"
"Chapin International, Inc.",800-444-3140,https://chapinmfg.com/,"Batavia, NY 14021-0549",Manufacturer,"Manufacturer of ground maintenance products for garden, pesticides, fertilizers, turf, agriculture, cleaning, and pest control applications. Hand pumps, foam, trigger, and backpack sprayers are offered. Hose nozzles, spreaders, dusters, and lawn sprinklers are also available.",,,Under $1 Mil,1-9  Employees,"Timers: Digital
Timers


Timers: Electronic
Timers: Motor Driven","All Products / Services

Dusters
Janitorial Supplies
Maintenance Equipment
Nozzles


Sprayers
Spreaders
Sprinklers
Timers"
GraLab,937-433-7600,http://www.gralab.com,"Centerville, OH 45458",Manufacturer,"Manufacturer of timers.  Wide variety including appliance, automatic, countdown, digital, electric, kitchen, lap, pool and programmable timers.",,,Not Available,Not Available  Employees,"Timers: Digital
Timers
Timers: Alarm
Timers: Cooking
Timers: Countdown


Timers: Laboratory
Timers: Programmable
Timers: Race
Timers: Sports","All Products / Services

Timers"
QA Supplies LLC,800-472-7205,https://qasupplies.com/,"Norfolk, VA 23502",Distributor,"Distributor of perishable & environmental management products & supplies. Products include digital & analog temperature measurement equipment, inspection instrumentation, measurement scales, weather monitors, air, water, food & soil analyzers & testers, humidifiers, penetrometers, refractometers, hygrometers & control, monitor & alarm systems. Pallet covers, bags, blankets, insulated clothing including headwear, headbands, outerwear & hand gloves, ethylene removal systems & pest control & automotive products are also available. Industries served include agriculture, production, meat, poultry, seafood & dairy.",,,Under $1 Mil,1-9  Employees,Timers: Digital,"All Products / Services

Alarms
Analyzers
Anemometers
Autodialers
Bags
Balances
Bibs
Blankets
Buffers
Cabinets
Clothing
Coats
Cold Chain Equipment
Colorimeters


Control Products
Controls and Controllers
Coveralls
Covers
COVID-19 Response
Data Loggers
Dialers
Filters
Fire Fighting Electronics
Gloves
Hats
Headbands
Indicators
Instruments

View all products / services offered"
"E & A Supply, Inc.",800-832-1369,https://www.easupply.com/,"Plainfield, NJ 07060",Distributor,"Distributor of restaurant equipment and supplies including cooking, holding, preparation,  and refrigeration equipment, tabletop supplies, utensils and ware-washing supplies. Cooking equipment includes braising pans, broilers, ovens, gas connectors, fryers, and grills. Holding equipment includes cabinets, buffet units, and bars. Preparation equipment includes blenders, heat lamps, can openers, choppers, cutters, graters, mixers, scales, timers and measuring cups. Tabletop supplies include ashtrays, baskets, bowls, vases, plate covers, platters, salt and pepper shakers, knives, wine coolers and buckets. Utensils include knife racks, ladles, scoops, tongs, whips, spatulas and pastry brushes. Ware-washing supplies include disposable aprons, dish washers, faucets, flatware retrievers, floor troughs, nozzles, drain accessories, sinks and tote boxes. Janitorial supplies include brooms, brushes, floor signs, scouring pads, vacuums, and mops or wringers.",The Chef's Toy Store for over 40 Years!,,$5 - 9.9 Mil,10-49  Employees,"Timers: Digital
Timers


Timers: Electronic","All Products / Services

Adapters
Air Filtration Equipment & Supplies
Aprons
Bagging Machinery
Bags
Banners
Banquet Equipment
Barware
Baseboards
Bases
Baskets
Benches
Bibs


Bins
Blenders
Boards
Boilers
Books
Booths
Bowls
Boxes
Brackets
Brewers
Briquettes
Broilers
Brooms

View all products / services offered"
Airotronics Timers and Controls,315-655-8476,http://www.airotronics.com,"Cazenovia, NY 13035",Manufacturer,"Manufacturer of relay timers, solid state timers, microprocessors, current sensors, flashers & motion detectors. DIN Rail products are available in the following categories: timers, voltage monitors, phase monitors, current sensors & power relays. Applications include electronic controls for HVAC, lighting, materials handling, transportation, foodservice, agricultural, mining, manufacturing & appliances. Capabilities include custom design, prototype development & production.",,,$10 - 24.9 Mil,50-99  Employees,"Timers: Digital
Switches: Timer
Timers
Timers: Alarm
Timers: Appliance & Range


Timers: Automatic Reset
Timers: Automotive
Timers: Coin Operated Machine
Timers: Countdown
Timers: Counting

View all Timers categories","All Products / Services

Breakers
Controls and Controllers
Electronic Components
Flashers
Monitors
Protectors
Relays


Resistors
Sensors / Detectors / Transducers
Sequencers
Sockets
Tie-Downs
Timers"
MarkTime Products,877-684-6464,https://marktime.com/,"South Windsor, CT 06074",Manufacturer,"Custom manufacturer of timers, switches & controls. Types of timers include appliance & range, cooking, cycle, digital, electric, electronic, electromechanical, fan & lighted switch, interval, manually wound, panel mount, portable, private label, process & programmable timers. High current, push button, signal pole multi throw, time, timer & toggle switches are also available. Controls include fan & light switch, lighting, push button & time controls. Contract assembly services are also available. Timers & switches are suitable for industrial, laboratory & household applications.",,,Not Available,200-499  Employees,"Timers: Digital
Switches: Time
Switches: Timer
Timers
Timers: Alarm


Timers: Appliance & Range
Timers: Automatic Reset
Timers: Cooking
Timers: Cycle
Timers: Electric

View all Timers categories","All Products / Services

Controls and Controllers
Instruments
Management Systems
Meters


Private Label Manufacturing
Shafts
Switches
Timers"
AA Electric,800-237-8274,http://www.a-aelectric.com,"East Rutherford, NJ 07073 | Locations",Distributor,"Machine control & automation distributor of motors, cables, cord sets, connectors, relays & sockets, circuit breakers, starters, motor protectors, transformers, transducers, voltage & current monitors, controllers, displays, encoders, indicators, tachometers, software, timers, counters, enclosures, fans, cable ties, clamps, terminals, fuses & fuse holders, pushbuttons, switches, PLCs, sensors, transmitters, seals, signal conditioners, testers, gauges, thermocouples, optical safety systems, vibrating horns, warning tower lights, lamps, signal lights, audible alarms, panel & surface mounted audio indicators.",,,Not Available,Not Available  Employees,"Timers: Digital
Timers
Timers: ATC
Timers: Automatic Reset
Timers: Cycle


Timers: Electric
Timers: IDEC
Timers: Interval
Timers: Programmable
Timers: Reset

View all Timers categories","All Products / Services

Alarms
Amplifiers
Annunciators
Arresters
Automation Systems
Balls
Barcode Systems
Blocks
Boxes
Brakes


Breakers
Bulbs
Cabinets
Cameras
Coatings
Computer and Communication Terminals
Computers
Conditioners
Conduits and Ducts
Connectors

View all products / services offered"
Med Associates,800-338-0310,https://www.med-associates.com/,"Fairfax, VT 05454",Manufacturer,"Manufacturer of biomedical, behavioral psychology, pharmacology, and neuroscience research instrumentation for vivo preclinical animal studies applications. Products such as audio modules, speakers, dispensers, receptacles, stimulators, modular chambers, sensors, swivels, harnesses, drug delivery tubing, syringe pumps, power control and interface systems and oximeters are available.",,,$5 - 9.9 Mil,50-99  Employees,"Timers: Digital


Timers","All Products / Services

Chambers
Controls and Controllers
COVID-19 Response
Dispensers
Generators
Harnesses
Instruments
Interfaces
Measuring Equipment


Medical Products and Hospital Equipment
Modules
Oximeters
Pumps
Speakers
Swivels
Timers
Treadmills
Tubes"
DynaLock Corporation,877-396-2562,https://www.dynalock.com/,"Bristol, CT 06011",Manufacturer,"Manufacturer of electronic security & access control supplies. Products include electromagnetic & electromechanical locks, electric strikes, magnetic door holders, power supplies, access/egress controls & consoles. Exit sensor bars & controls, programmable digital timers, filler & spacer plates, offset armatures, cords, mounting templates & brackets, door status switches, housings, rectifiers & communicating bathroom systems are also available. Made in USA.",,,Under $1 Mil,10-49  Employees,"Timers: Digital
Timers
Timers: Electric


Timers: Electronic
Timers: Industrial
Timers: Programmable","All Products / Services

Armatures
Brackets
Cards
Communication Systems
Consoles
Controls and Controllers
Cord and Cordage
Electric Wire, Cable and Cable Assemblies
Electrical Equipment
Exit Devices
Hardware
Holders


Housings
Locks
Modules
Monitors
Pads
Panels
Plates
Power Supplies
Rectifiers and Diodes
Scanners / Readers
Security Systems
Sensors / Detectors / Transducers

View all products / services offered"
Prince Castle,630-462-8800,https://www.princecastle.com/,"Carol Stream, IL 60188",Manufacturer,"Manufacturer of restaurant and foodservice equipment and supplies, specializing in the quick-service food industry. Available products include food preparation products, food slicers and cutters, fry baskets and scoops, sauce and condiment dispensers, butter spreaders, grill tools, single- and multi-function timers, multi-display timers, toasters, steamers, bun dressers, contact grills, holding bins, and food warmers. Also provides mop and broom stations, as well as kitchen note organizers. Dedicated and modular holding bins are offered. Accessories are available for some products. Products are manufactured from food-safe stainless steel or aluminum metals or food-safe plastics.",,,$50 - 99.9 Mil,200-499  Employees,"Timers: Digital
Timers


Timers: Cooking","All Products / Services

Baskets
Bins
Brushes
Cafeteria Equipment
Choppers
Cleaning Compounds and Chemicals
Cutters and Cutting Machinery
Dicers
Dispensers
Filters
Foodservice Equipment
Grills
Kitchen Equipment


Organizers
Pans
Polishers
Restaurant Equipment
Scoops
Sharpeners
Slicers
Spreaders
Steamers
Timers
Toasters
Warmers"
"Ashby Cross Co., Inc.",978-463-0202,https://www.ashbycross.com/,"Newburyport, MA 01950",Manufacturer,"Manufacturer of adhesive dispensing equipment for single & two-part adhesives & sealants. Also mfrs. of dispensing equipment for other materials such as grease, RTV & solder paste. Systems include piston & gear metering technology in stand-alone configurations or integrated with robotic handling equipment. Wide ranging applications include potting, bonding, encapsulating, laying beads, molding, casting & resin transfer molding. The equipment is designed to process either filled or unfilled materials. Custom equipment for many applications available.",,,$1 - 4.9 Mil,10-49  Employees,Timers: Digital,"All Products / Services

Applicators
Arms
Bonders
Casting Machinery
Concrete Machinery
Controls and Controllers
COVID-19 Response
De-Airing Machinery
Dispensers
Encapsulation Equipment
Extruding Equipment
Filling Machinery
Finishing Equipment
Flux


Gages
Gluing Machinery
Guns
Handling Equipment
Manifolds
Medical Products and Hospital Equipment
Meters
Mixers
Molding Machinery
Needles
Packaging Machinery
Proportioners
Pumps
Rolls and Rollers

View all products / services offered"
Trans-Lux Corp.,888-485-9669,http://www.trans-lux.com,"Norwalk, CT 06850 | Locations",Manufacturer,"Manufacturers, sells, installs, & services multi-color indoor & outdoor electronic LED displays that deliver real-time data & custom messages in text, graphic, animation & video formats. Markets electronic scoreboards & sports displays. Customers include stock exchanges, banks & brokerage firm's worldwide, major casinos, large outpatient & HMO pharmacies, retail outlets & movie theatres.",,,Not Available,Not Available  Employees,"Timers: Digital
Timers: Counting
Timers: Electronic


Timers: Programmable
Timers: Sports","All Products / Services

Advertising Specialties, Novelties, and Promotional Products
Airport Equipment
Alarms
Bank Equipment
Billboards
Boards
Casino Equipment
Clocks
Computer and Communication Terminals
Controls and Controllers
Counters
COVID-19 Response


Directories
Display Components
Displays
Exhibits
Fixtures
Gymnasium Equipment
Indicators
LEDs
Maintenance and Repair Services
Marquees
Medical Products and Hospital Equipment
Meters

View all products / services offered"
Crouzet,800-677-5311,https://www.crouzet.com/,"Palatine, IL 60067 | Locations",Manufacturer,"Manufacturer of standard and custom automation control components. Products include micro controls, micro motors, solid state relays, switches, pneumatic components and aerospace and defense components. Logic controllers, timers, control relays, counters, temperature controllers, cam timers, DC motors, brushless motors, synchronous motors, stepper motors, linear motors, axial fans, micro switches, limit switches, human/machine interface components, pressure switches, pneumatic logic components and sensors are available. Six Sigma and lean manufacturing capable. Markets served include renewable energies, HVAC, transport and handling/lifting systems, industrial automation, medical, agriculture, access control, building equipment and valves and pumps. Products are available with 12 months guarantee. RoHS and REACH compliant.",,,Not Available,Not Available  Employees,"Timers: Digital
Timers
Timers: Electromechanical
Timers: Electronic


Timers: Industrial
Timers: Panel Mount
Timers: Pneumatic","All Products / Services

Actuators
Automation Systems
Breakers
Controls and Controllers
Counters
Guards
Meters
Monitors


Motors
Pneumatic Systems
Relays
Safety Equipment
Sensors / Detectors / Transducers
Switches
Timers
Valves"
